reviewStar,purchase,imageCnt,helpfulCnt,mGNR,mUSE,mEMT,mECV,mPRQ,mTCT,mPCC,mCYS,mEOC
2,0.3386338331977225,-0.15770152345192498,-0.060369639787081555,0.9039143281381092,-0.2169182455990918,-0.5891206752448587,-0.24206331739005318,1.1197463211909118,-0.20523794314149543,4.9017553463885415,2.241812713733191,-0.3441706907651814
2,0.3386338331977225,-0.15770152345192498,-0.060369639787081555,1.559641084593447,-0.2169182455990918,-0.5891206752448587,-0.24206331739005318,-0.3090144219623205,-0.20523794314149543,-0.13388908323833348,-0.20870935842465846,-0.3441706907651814
3,0.3386338331977225,6.266622069888232,0.6661092407299111,1.3919166314641251,-0.2169182455990918,0.8777406600056565,-0.24206331739005318,1.6392956823375417,-0.20523794314149543,3.299504846052718,6.474532656551296,3.8754111235765634
4,0.3386338331977225,-0.15770152345192498,-0.010836988842741146,1.6258037457525008,-0.2169182455990918,1.0652151657198845,3.1591475478496904,1.8883025005036724,-0.20523794314149543,-0.13388908323833348,3.5599927450116957,-0.3441706907651814
3,0.3386338331977225,-0.15770152345192498,-0.010836988842741146,0.519580907902076,-0.2169182455990918,-0.5891206752448587,-0.24206331739005318,1.730149521398157,-0.20523794314149543,1.6628611077378126,-0.20870935842465846,-0.3441706907651814
3,0.3386338331977225,-0.15770152345192498,-0.060369639787081555,-0.4380920060084347,-0.2169182455990918,0.8806118911742525,2.7796147785074705,1.643109300273419,-0.20523794314149543,3.3062253638187453,3.139452530712978,-0.3441706907651814
3,0.3386338331977225,-0.15770152345192498,-0.060369639787081555,-0.4380920060084347,-0.2169182455990918,-0.5891206752448587,-0.24206331739005318,-0.3090144219623205,-0.20523794314149543,-0.13388908323833348,-0.20870935842465846,-0.3441706907651814
3,0.3386338331977225,-0.15770152345192498,-0.043858756138968086,-0.4380920060084347,-0.2169182455990918,-0.5891206752448587,1.6410164704808123,0.9075296995826595,-0.20523794314149543,-0.13388908323833348,-0.20870935842465846,-0.3441706907651814
4,0.3386338331977225,-0.15770152345192498,-0.060369639787081555,-0.4380920060084347,-0.2169182455990918,-0.5891206752448587,-0.24206331739005318,1.2828345705663866,-0.20523794314149543,-0.13388908323833348,-0.20870935842465846,-0.3441706907651814
5,0.3386338331977225,-0.15770152345192498,-0.060369639787081555,-0.4380920060084347,-0.2169182455990918,-0.5891206752448587,-0.24206331739005318,-0.3090144219623205,-0.20523794314149543,-0.13388908323833348,-0.20870935842465846,-0.3441706907651814
5,0.3386338331977225,-0.15770152345192498,2.003490816227102,1.6647849314672298,-0.2169182455990918,1.0964609166722559,-0.24206331739005318,4.168621695691709,3.6362540442453986,-0.13388908323833348,-0.20870935842465846,-0.3441706907651814
3,0.3386338331977225,-0.15770152345192498,-0.043858756138968086,-0.4380920060084347,-0.2169182455990918,-0.5891206752448587,-0.24206331739005318,-0.3090144219623205,-0.20523794314149543,-0.13388908323833348,-0.20870935842465846,-0.3441706907651814
3,0.3386338331977225,-0.15770152345192498,-0.060369639787081555,-0.4380920060084347,-0.2169182455990918,1.0709576280570772,-0.24206331739005318,-0.3090144219623205,-0.20523794314149543,-0.13388908323833348,-0.20870935842465846,-0.3441706907651814
3,0.3386338331977225,-0.15770152345192498,-0.060369639787081555,-0.4380920060084347,-0.2169182455990918,-0.5891206752448587,-0.24206331739005318,-0.3090144219623205,-0.20523794314149543,-0.13388908323833348,-0.20870935842465846,-0.3441706907651814
3,0.3386338331977225,-0.15770152345192498,-0.027347872490854616,-0.4380920060084347,-0.2169182455990918,-0.5891206752448587,0.25518364116260756,0.012226806518669954,-0.20523794314149543,-0.13388908323833348,0.34226373112315756,-0.3441706907651814
