reviewStar,purchase,imageCnt,helpfulCnt,mGNR,mUSE,mEMT,mECV,mPRQ,mTCT,mPCC,mCYS,mEOC
3,1,0,0,0.0,0.0,0.1692,0.2538,0.0,0.0,0.2538,0.0,0.0
4,1,0,1,0.0,0.4876,0.0,0.0,0.0,0.3250666666666666,0.0,0.0,0.0
3,1,0,1,0.0,0.0,0.0,0.0,0.6102666666666666,0.0,0.0,0.0,0.0
4,1,0,0,0.0,0.0,0.3010666666666666,0.0,0.6021333333333333,0.0,0.0,0.0,0.0
3,1,0,0,0.0,0.0,0.0,0.0,-0.1642333333333333,0.0,0.0,0.0,0.0
4,1,0,0,0.4917,0.0,0.3278,0.0,0.0,0.0,0.0,0.3278,0.0
3,1,0,0,0.3745,0.0,0.0,0.0,0.2496666666666666,0.0,0.0,0.0,0.3745
5,1,0,2,0.47775,0.0,0.0,0.0,0.0,0.0,0.0,0.3185,0.47775
5,1,0,6,0.49625,0.0,0.0,0.49625,0.0,0.3308333333333333,0.0,0.0,0.0
1,1,0,5,0.0,0.0,0.0,0.0,-0.3053666666666667,0.0,-0.45805,-0.3053666666666667,-0.45805
2,1,3,2,0.0,0.0,0.0,0.30255,0.2017,0.0,0.0,0.2017,0.0
2,1,0,0,0.0,0.0,0.0,0.0,0.3085333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,-0.2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0,0,-0.42125,0.0,-0.2808333333333333,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.3222333333333333,0.0,0.3222333333333333,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.0,0.6258666666666667,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,0.2198999999999999,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39675,0.0,0.0
4,1,0,0,0.3548,0.0,0.2365333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0.41065,0.0,0.0,0.0,0.0,0.0,0.41065,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.0203666666666666,0.0,-0.03055,0.0,-0.03055
5,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29915
3,1,0,0,0.0,0.0,-0.2364666666666666,-0.3547,-0.2364666666666666,0.0,0.0,0.0,0.0
2,1,0,1,0.0,0.0,0.0,0.0,-0.1809666666666667,0.0,-0.27145,0.0,-0.27145
4,1,0,0,0.0515,0.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,7,0.0,0.0,0.3193666666666666,0.0,0.3193666666666666,0.0,0.0,0.3193666666666666,0.9581
5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419,0.0946,0.0
2,1,0,0,0.0,0.0,-0.1351,0.0,-0.1351,0.0,0.0,0.0,0.0
4,1,0,0,-0.2084,-0.2084,0.0,0.0,0.0,0.0,0.0,0.0,-0.2084
5,1,0,2,0.4736,0.0,0.3157333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,1,-0.41025,0.0,0.0,0.0,-0.2735,0.0,-0.41025,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,0.1332666666666666,0.0,0.0,0.0,0.0
2,1,0,0,0.4706,0.0,0.3137333333333333,0.0,0.0,0.0,0.4706,0.0,0.0
1,1,0,1,0.34545,0.0,0.2302999999999999,0.0,0.2302999999999999,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,-0.1084,0.0,0.0,0.0,0.0
2,1,0,6,0.0,0.0,0.0,0.0,-0.0696,0.0,0.0,0.0,0.0
2,1,0,0,-0.3825,0.0,0.0,0.0,-0.255,0.0,0.0,-0.255,0.0
2,1,0,0,0.0,-0.2178,0.0,0.0,-0.1452,0.0,0.0,0.0,0.0
5,1,0,36,0.0,0.0,0.0,0.3018,0.0,0.0,0.0,0.0,0.0
4,1,0,0,0.0,0.0,0.0,0.0,-0.2350333333333333,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.3076666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,1,0.0,0.0,0.0,0.3243,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.07525,0.0,0.0501666666666666,0.0,0.0501666666666666,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.1583,0.0,0.1583,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0520333333333333,0.0,0.0520333333333333,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,0.1037,0.0,0.0,0.0,0.0
4,1,0,0,0.0,0.0,0.0,0.0,0.3061333333333333,0.0,0.0,0.0,0.0
2,1,0,0,-0.3612,0.0,0.0,0.0,-0.2408,0.0,0.0,0.0,0.0
3,1,0,0,0.0,0.0,0.0,-0.33535,-0.2235666666666666,0.0,0.0,0.0,0.0
3,1,0,0,0.17,0.0,0.1133333333333333,0.0,0.0,0.0,0.0,0.0,0.0
4,1,0,0,0.4401,0.0,0.0,0.0,0.0,0.0,0.0,0.2934,0.0
1,1,0,1,0.0,0.0,0.0,0.0,-0.2782333333333333,0.0,0.0,0.0,0.0
4,1,0,0,0.3057,0.0,0.0,0.0,0.2038,0.0,0.0,0.0,0.0
3,1,0,0,0.0,0.0,0.0,0.0,0.3055,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,0.0,0.0,-0.2785333333333333,0.0,0.0,-0.2785333333333333,0.0
2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26335
1,1,0,4,-0.22015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22015
1,1,0,15,0.0,0.0,-0.3308333333333333,0.0,-0.3308333333333333,0.0,-0.49625,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,-0.3072666666666666,0.0,0.0,0.0,0.0
5,1,2,0,0.0,0.0,0.0,0.0,0.3189666666666667,0.0,0.0,0.0,0.0
4,1,0,0,0.0,0.0,0.0,0.0,0.1306333333333333,0.0,0.0,0.0,0.0
3,1,0,0,0.0,0.0,0.0,0.0,0.2772,0.0,0.0,0.0,0.0
2,1,0,0,-0.00745,0.0,-0.0049666666666666,0.0,-0.0049666666666666,0.0,0.0,-0.0049666666666666,0.0
1,1,0,0,0.0,0.0,0.0,-0.4483,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.3102,0.0,0.0,0.0,0.0
4,1,0,0,0.0,0.0,0.0,0.0386,0.0,0.0257333333333333,0.0,0.0,0.0
3,1,0,0,0.0,0.0,0.0,0.0,-0.1995666666666666,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,-0.0545,0.0,0.0,0.0,0.0,0.0
1,1,0,3,0.4218,0.0,0.2812,0.4218,0.0,0.0,0.0,0.0,0.0
2,1,0,0,-0.27885,0.0,0.0,0.0,-0.1858999999999999,0.0,-0.27885,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,-0.2043666666666666,0.0,0.0,0.0,0.0
1,1,0,7,0.0,-0.26995,-0.1799666666666667,0.0,0.0,0.0,-0.26995,0.0,0.0
5,1,2,59,0.48445,0.0,0.0,0.0,0.0,0.0,0.0,0.3229666666666667,0.48445
1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.481,0.0,0.0
1,1,3,0,0.0,0.3189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,-0.2967,0.0,0.0,0.0,-0.1978,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.1602,0.0,0.0,0.0,0.0,0.1602,0.0
2,1,0,0,0.0,0.0,0.0,0.0,-0.2715333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.1564666666666666,0.0,0.0,0.0,0.0
5,1,0,0,0.36055,0.36055,0.2403666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,-0.0871,0.0,0.0,0.0,-0.13065
3,1,0,0,0.0,0.0,-0.2804666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0
2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1544333333333333,0.0
5,1,0,0,0.0,0.0,0.2896333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.2074666666666666,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.4008,0.0,0.0,0.2672,0.0,0.0,0.0,0.0
5,1,0,1,0.0,0.0,0.6231333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,-0.2200666666666666,0.0,0.0,0.0,0.0
3,1,0,0,0.0,0.0,0.0,0.07655,0.0,0.0,0.0,0.0,0.0
2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.4163,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4603,0.0,0.0
1,1,0,0,0.0,0.0,0.2511666666666666,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,3,0.0,0.0,-0.2881333333333333,0.0,0.0,0.0,-0.4322,0.0,0.0
5,1,0,0,0.4725,0.0,0.315,0.0,0.315,0.0,0.0,0.0,0.0
1,1,0,2,-0.37135,-0.37135,0.0,0.0,-0.2475666666666666,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.2364,0.0,-0.3546,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4153,0.0,0.0
1,1,0,2,0.0,0.0,0.0,0.0,0.2326333333333333,0.0,0.0,0.2326333333333333,0.34895
1,1,0,2,0.0,0.0,0.1344333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,-0.47875,0.0,0.0,0.0,0.0,0.0,-0.47875,0.0,0.0
5,1,0,27,0.48215,0.0,0.3214333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,-0.0008666666666666,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,0.0,0.0,-0.0178,0.0,0.0,0.0,0.0
1,1,0,1,-0.44035,0.0,0.0,0.0,-0.2935666666666667,0.0,0.0,0.0,0.0
1,1,0,3,-0.46905,0.0,0.0,-0.46905,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,-0.1404999999999999,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.3126333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.2775,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,0.0,0.0,-0.1230666666666666,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,-0.2958666666666666,0.0,0.0,0.0,-0.4438,0.0,-0.4438
1,1,0,0,0.0,0.0,0.0,0.0,-0.2526,0.0,0.0,0.0,-0.3789
1,1,0,2,0.35015,0.0,0.0,0.0,0.2334333333333333,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.4792,0.0,0.0,0.3194666666666667,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.1911,0.0,0.0,0.0,0.0
1,1,0,0,-0.40545,0.0,0.0,0.0,-0.2703,0.0,-0.40545,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.0,0.2365333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,-0.2594333333333333,-0.38915,0.0,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,-0.2083,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,-0.30655,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.4637,0.3091333333333333,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.2986,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,3,0.18245,0.0,0.1216333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.1133333333333333,0.0
2,1,0,0,0.0,0.0,0.0,0.0,-0.1851,0.0,0.0,0.0,0.0
2,1,0,0,0.0,-0.21285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,-0.42975,0.0,0.0,0.0,-0.2865,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,-0.3856,0.0,0.0,0.0,0.0,0.0
5,1,0,1,0.0,0.0,0.0,0.0,0.3205,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,0.0,0.0,0.0475333333333333,0.0,0.0,0.0,0.0
1,1,0,5,0.0,0.0,0.0,-0.194,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3978,0.0,0.0
5,1,0,0,0.0,0.0,0.2827,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.0,-0.0172,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46455,0.0,0.0
1,1,0,0,-0.2954,0.0,0.0,0.0,-0.1969333333333333,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.3086,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.1810333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.1185333333333333,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.0,0.2476666666666666,0.0,0.0,0.0,0.0
1,1,0,0,-0.38565,0.0,0.0,0.0,0.0,0.0,-0.38565,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0872333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1400333333333333,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.1311666666666666,0.0,0.0,0.0,0.0
5,1,0,22,0.0,0.0,0.0,0.0,0.3147333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43525,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0087,0.0058,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.1257,0.0,0.0,0.0,0.0
1,1,0,0,0.0,-0.43085,0.0,0.0,0.0,0.0,-0.43085,0.0,0.0
1,1,0,0,-0.46945,0.0,0.0,0.0,0.0,0.0,-0.46945,0.0,0.0
1,1,0,1,0.0,0.0,0.0,0.0,-0.1663333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.2347,0.0,0.0,0.0,0.0
5,1,0,0,0.4484,0.0,0.2989333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,0.1044666666666666,0.0,0.0,0.0,0.1567,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.2362666666666666,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.0858666666666666,0.0,0.0,0.0,-0.0644
1,1,0,0,0.0,0.0,0.0,0.0,-0.1499666666666666,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.2238333333333333,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.2635333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.45595,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069666666666666,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.0745,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.1272666666666666,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3561,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.2967,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,-0.2269333333333333,0.0,-0.2269333333333333,0.0,0.0,0.0,0.0
5,1,0,22,0.0,0.0,0.2635333333333333,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.0,0.2526333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,-0.29875,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2494,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.09995,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239,0.0,0.0
1,1,0,0,0.0,0.0,0.0,-0.3825,0.0,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,0.0,0.0,0.0334,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.2161999999999999,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45325
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42405
1,1,0,0,-0.27765,0.0,0.0,0.0,0.0,0.0,-0.27765,0.0,0.0
1,1,0,0,0.0,0.0,0.0,-0.1909,-0.1272666666666666,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,-0.0342333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27115
1,1,0,0,0.0,0.0,0.0,-0.22925,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.2876333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.33985,0.0,0.0,0.33985,0.0,0.0
1,1,0,2,0.0,0.0,0.0,0.1591,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33305,0.0,0.0
3,0,0,0,0.0,0.41125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0.0,-0.46625,0.0,0.0,-0.3108333333333333,0.0,-0.46625,0.0,0.0
2,0,0,0,0.0,0.0,0.5417333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3548,0.0,0.0
1,0,0,0,-0.36825,0.0,0.0,0.0,-0.2455,0.0,0.0,0.0,0.0
5,0,0,0,0.0,0.0,0.3233666666666666,0.0,0.3233666666666666,0.0,0.0,0.0,0.0
1,0,0,0,0.0,0.0,0.0,0.0,-0.2876666666666667,0.0,0.0,0.0,0.0
1,0,0,0,-0.43425,0.0,0.0,0.0,-0.2895,0.0,0.0,0.0,0.0
5,0,0,0,0.41125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41125
4,1,0,1,0.47165,0.0,0.3144333333333333,0.0,0.3144333333333333,0.0,0.0,0.6288666666666667,0.0
5,1,0,0,0.47645,0.0,0.0,0.0,0.3176333333333333,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,0.2689666666666666,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.3104,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.3036333333333333,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.2635333333333333,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0,0,0.0,0.36195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,22,0.0,0.0,0.0,0.0,0.2985666666666667,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.255,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1958333333333333,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1976666666666666,0.0
1,1,0,1,-0.16765,0.0,0.0,0.0,0.0,0.0,-0.16765,-0.1117666666666666,0.0
5,1,0,0,0.0,0.0,0.0,0.0,0.2829666666666666,0.0,0.0,0.0,0.0
2,1,0,0,-0.3502,0.0,0.0,-0.3502,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.2168999999999999,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.0,0.3090666666666666,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,0.1204,0.0,0.0,0.0,0.0
4,1,0,0,0.0,0.0,0.0,0.41745,0.0,0.2783,0.41745,0.0,0.0
1,1,0,0,0.0,0.0,-0.0754333333333333,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.37895,0.0,0.0,0.0,0.0,0.0
1,1,2,1,0.0,0.0,0.0,0.0,-0.6293333333333333,0.0,-0.472,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.0,-0.1468,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.2502,0.0,0.0,0.0,0.0,0.0,0.0
4,1,0,0,0.34575,0.0,0.0,0.34575,0.0,0.0,0.34575,0.2305,0.0
1,1,0,26,0.49375,0.0,0.3291666666666666,0.0,0.3291666666666666,0.0,0.0,0.3291666666666666,0.49375
3,1,0,10,0.49365,0.0,0.3291,0.49365,0.3291,0.0,0.49365,0.3291,0.49365
5,1,2,9,0.4568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4568
4,1,0,7,0.0,0.0,0.1038999999999999,0.15585,0.1038999999999999,0.0,0.15585,0.0,0.0
4,1,0,6,0.0,0.0,0.0,0.3382,0.2254666666666666,0.0,0.0,0.0,0.0
4,1,0,0,0.0,0.0,0.0,0.0,0.2721,0.0,0.0,0.2721,0.0
5,1,0,1,0.0,0.47105,0.0,0.0,0.3140333333333333,0.0,0.0,0.0,0.47105
5,1,0,0,0.49355,0.0,0.3290333333333333,0.49355,0.3290333333333333,0.0,0.0,0.0,0.49355
5,1,0,1,0.4938,0.0,0.3292,0.0,0.3292,0.0,0.0,0.3292,0.0
4,1,0,0,0.0,0.0,0.3095666666666666,0.0,0.3095666666666666,0.0,0.0,0.0,0.0
3,1,0,0,0.0,0.0,0.0,0.0,-0.2955,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.0,0.49205,0.6560666666666667,0.0,0.0,0.0,0.49205
1,1,0,0,-0.42145,0.0,0.0,0.0,0.0,0.0,-0.42145,0.0,0.0
1,1,1,1,0.0,0.0,0.0,0.0,-0.1289,0.0,0.0,-0.1289,0.0
1,1,0,0,0.0,-0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,1,0.0,0.0,0.0,0.0,0.5901333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,-0.2073,0.0,0.0,0.0,-0.31095,0.0,0.0
5,1,0,0,0.4547,0.0,0.0,0.0,0.3031333333333333,0.0,0.0,0.0,0.0
5,1,0,0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.3452,0.2301333333333333,0.0,0.0,0.0,0.0
1,1,0,0,0.0,0.0,0.0,0.0,-0.2686333333333333,0.0,0.0,0.0,0.0
1,1,0,1,0.0,0.0,-0.0754333333333333,0.0,0.0,0.0,0.0,0.0,0.0
4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271,0.0,0.0
1,1,0,0,0.0,0.0,0.0,-0.40455,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0.0,0.0,0.0,0.0,-0.2200666666666666,0.0,0.0,0.0,0.0
