reviewStar,purchase,imageCnt,helpfulCnt,mGNR,mUSE,mEMT,mECV,mPRQ,mTCT,mPCC,mCYS,mEOC
2,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,0.47905956279885287,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,0.6218676322831427,-0.2865452772974723,3.4965655933001902,1.4781689979408452,-0.47690636337199777
2,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,1.004441203113002,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,4.794343580665983,0.43618020566976,0.8700569532125961,-0.2423890058259467,0.5843045921497151,-0.3377106016365162,1.0102745739688148,-0.2865452772974723,2.316244437950451,4.542709778136902,2.721515807811038
4,0.4248137991385172,-0.17665844507265946,-0.045217345969561576,1.0574520755611518,-0.2423890058259467,0.7439340369606487,2.1764993011440854,1.196428160009875,-0.2865452772974723,-0.21301518065613284,2.4325473919915397,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.045217345969561576,0.17112379418284784,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,1.078195476983796,-0.2865452772974723,1.1105870031742557,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,0.586749367430603,1.8959447913187462,1.0131255748361099,-0.2865452772974723,2.3211952051947007,2.1280711559444265,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,1.0542812618427286,0.4632178193148154,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,0.7437898458433687,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
5,0.4248137991385172,-0.17665844507265946,1.3872339052498832,1.0886845959525777,-0.2423890058259467,0.7705389444291376,-0.3377106016365162,2.9011589727192253,2.5120505243469253,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,0.7488235875224251,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.056958749668081614,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,0.0298594423432512,-0.2060965607661503,-0.2865452772974723,-0.21301518065613284,0.1028724038286793,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,1.7042518051099245,-2.001309029584012,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-1.8420679407936675,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,0.727231481584778,-0.2423890058259467,0.46264106934786836,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,2.409959658493727
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,1.0206483488296336,-0.2423890058259467,0.7125833892410238,2.1205424089739813,1.159868266535144,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
5,0.4248137991385172,1.480342230173555,1.011508986897242,1.085476931696161,3.391388441391463,2.200301052816798,-0.3377106016365162,1.2242673449493489,2.506722536347803,-0.21301518065613284,-0.29603882217266175,1.3572607780876578
1,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,0.9306649252154172,-0.2423890058259467,0.6359324936696475,-0.3377106016365162,2.5872134654499774,2.2495770102848858,2.420792993284908,2.2233418537743557,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,1.080074549790617,-0.2423890058259467,-0.6646879557628609,2.210894822019287,2.8840529675154523,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,1.3513684632069523
2,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,0.47905956279885287,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,0.6218676322831427,-0.2865452772974723,3.4965655933001902,1.4781689979408452,-0.47690636337199777
5,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,2.1595672157500663,-0.29603882217266175,1.0232401782876563
2,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,1.004441203113002,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-1.8071851066526399,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
5,0.4248137991385172,4.794343580665983,0.43618020566976,1.0896975425598672,-0.2423890058259467,0.7714018062929807,2.225525752540828,1.228459993283607,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,1.3618641490882093
5,0.4248137991385172,-0.17665844507265946,0.1778693243023192,1.063023281901244,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,3.142448052101448
2,0.4248137991385172,-0.17665844507265946,-0.056958749668081614,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,0.9302788437511698,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,1.0344724035290014
3,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-0.596183260838941,-0.2423890058259467,0.7390444863988722,-0.3377106016365162,1.1907261582752837,-0.2865452772974723,-0.21301518065613284,2.4230760360669263,1.3204338100832476
4,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-0.596183260838941,-0.2423890058259467,0.1919900647224833,1.1913499793603233,-0.4462514573524552,1.383919170637966,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,0.16612792060379913,0.9571703614394923,3.114140086820112,0.6585107124402032,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,1.0815495956512027,-0.2865452772974723,-0.21301518065613284,2.241727427039781,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,1.0368554945462656,-0.2423890058259467,0.7263891790625101,-0.3377106016365162,1.1759680361386955,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,3.1373429054197692,-0.045217345969561576,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-1.381044329958645,-0.2865452772974723,-1.8362843935649527,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,0.7105700448920573,-0.3377106016365162,1.1575203834679597,-0.2865452772974723,2.571937005035837,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,1.9326504591184015,-0.4462514573524552,-0.2865452772974723,2.362839894366922,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-0.596183260838941,-0.2423890058259467,0.6285981678269832,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,0.06529318104821978,0.9652122637554527,-0.4462514573524552,-0.2865452772974723,1.2652256741564198,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-0.596183260838941,3.315145143884341,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,2.448114668357454,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,2.6241087707914486,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,0.6342067699419618,-0.3377106016365162,2.583188523049089,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,1.0640362285085334,-0.2423890058259467,0.7495426390756276,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,2.4434115943756547,-0.47690636337199777
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,0.6683117539274392,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,0.8098659835912766,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,0.9022635883931684
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
5,0.4248137991385172,-0.17665844507265946,-0.056958749668081614,1.016934211269572,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,2.365690761935449,1.282502033038705
5,0.4248137991385172,-0.17665844507265946,-0.009993134874001457,1.079399252052424,-0.2423890058259467,-0.6646879557628609,2.209868090052863,-0.4462514573524552,2.496627401191571,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,0.24793891190230083,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
1,0.4248137991385172,-0.17665844507265946,-0.021734538572521497,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-1.9826055129579998,-0.2865452772974723,-2.880896282101719,-2.8480121052720238,-2.1637656328140125
2,0.4248137991385172,4.794343580665983,-0.056958749668081614,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,1.2154781805712858,0.5685371454713793,-0.2865452772974723,-0.21301518065613284,1.3895839631165248,-0.47690636337199777
2,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,1.10603466192327,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
1,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.022180183374896526,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
5,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,0.7255263171986671,-0.3377106016365162,1.1749618005384734,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
2,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-2.5238585973105074,-0.29603882217266175,-0.47690636337199777
1,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
2,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,0.7903718201058229,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,2.1787878415218604,-0.29603882217266175,-0.47690636337199777
1,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.5487197826417236,-0.2865452772974723,-0.39095157984653267,-0.29603882217266175,-0.5894127506254713
5,0.4248137991385172,-0.17665844507265946,-0.056958749668081614,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,0.6247723844799369
3,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-1.684878299446432,-2.1586197440893584,-1.6359573486815386,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
2,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-1.356726969619948,-0.2865452772974723,-1.7940572611875256,-0.29603882217266175,-1.4765744098517157
1,0.4248137991385172,-0.17665844507265946,0.0017482688245185833,-0.596183260838941,-0.2423890058259467,0.7131586304835856,-0.3377106016365162,1.1605390902686252,-0.2865452772974723,-0.21301518065613284,2.3729335635248585,3.0514854411305543
5,0.4248137991385172,-0.17665844507265946,0.2483177464934394,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
2,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-1.2475511447887297,-0.3377106016365162,-1.1259636053023812,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
1,0.4248137991385172,-0.17665844507265946,-0.06870015336660165,-1.9813877463073188,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-1.8222786406559692,-0.2865452772974723,-2.6024884300133024,-0.29603882217266175,-0.47690636337199777
4,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,-0.4462514573524552,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
2,0.4248137991385172,-0.17665844507265946,-0.0804415570651217,-0.596183260838941,-0.2423890058259467,-0.6646879557628609,-0.3377106016365162,0.22423686426210285,-0.2865452772974723,-0.21301518065613284,-0.29603882217266175,-0.47690636337199777
