reviewStar,purchase,imageCnt,helpfulCnt,mGNR,mUSE,mEMT,mECV,mPRQ,mTCT,mPCC,mCYS,mEOC
2,0.4044092691115936,-0.15927372007750246,-0.07160069508528638,0.6737950754657958,-0.22622038370504127,-0.6888916370472147,-0.29840829534113356,0.7096148884903815,-0.2481551652487352,3.4759617571395394,1.5527477467398325,-0.41285426882295906
3,0.4044092691115936,5.832702149064993,0.41211431073071164,1.094182192263897,-0.22622038370504127,0.5713866998563234,-0.29840829534113356,1.1037245532508282,-0.2481551652487352,2.3298597800595346,4.685647983149718,2.927720245864151
4,0.4044092691115936,-0.15927372007750246,-0.03862012650692287,1.2956630643044376,-0.22622038370504127,0.7324585425693837,2.2628472155141117,1.2926113096774674,-0.2481551652487352,-0.12607302796904624,2.5284150687960336,-0.41285426882295906
3,0.4044092691115936,-0.15927372007750246,-0.03862012650692287,0.34271299384242077,-0.22622038370504127,-0.6888916370472147,-0.29840829534113356,1.1726426941091965,-0.2481551652487352,1.159156058097724,-0.2610366006553641,-0.41285426882295906
3,0.4044092691115936,-0.15927372007750246,-0.07160069508528638,-0.48226949572898226,-0.22622038370504127,0.5738535659158925,1.9770430017964205,1.106617413484389,-0.2481551652487352,2.3346670175651747,2.217147006038465,-0.41285426882295906
3,0.4044092691115936,-0.15927372007750246,-0.060607172225831875,-0.48226949572898226,-0.22622038370504127,-0.6888916370472147,1.1196303606433478,0.5486357249051556,-0.2481551652487352,-0.12607302796904624,-0.2610366006553641,-0.41285426882295906
4,0.4044092691115936,-0.15927372007750246,-0.07160069508528638,-0.48226949572898226,-0.22622038370504127,-0.6888916370472147,-0.29840829534113356,0.8333272055373782,-0.2481551652487352,-0.12607302796904624,-0.2610366006553641,-0.41285426882295906
3,0.4044092691115936,-0.15927372007750246,-0.07160069508528638,-0.48226949572898226,-0.22622038370504127,0.7373922746885222,-0.29840829534113356,-0.3741866896008471,-0.2481551652487352,-0.12607302796904624,-0.2610366006553641,-0.41285426882295906
3,0.4044092691115936,-0.15927372007750246,-0.04961364936637737,-0.48226949572898226,-0.22622038370504127,-0.6888916370472147,0.07603967725148623,-0.13050575698557965,-0.2481551652487352,-0.12607302796904624,0.14677297470496245,-0.41285426882295906
4,0.4044092691115936,-0.15927372007750246,1.599414779551798,-1.9930130074347658,-0.22622038370504127,-0.6888916370472147,-0.29840829534113356,-1.7904970263025732,-0.2481551652487352,-0.12607302796904624,-0.2610366006553641,-0.41285426882295906
3,0.4044092691115936,-0.15927372007750246,-0.07160069508528638,0.9406210951951606,-0.22622038370504127,0.4486238359506937,-0.29840829534113356,-0.3741866896008471,-0.2481551652487352,-0.12607302796904624,-0.2610366006553641,2.602317132516391
3,0.4044092691115936,-0.15927372007750246,-0.07160069508528638,1.256092947092872,-0.22622038370504127,0.7008246130996113,2.2058432643792014,1.2555146313882715,-0.2481551652487352,-0.12607302796904624,-0.2610366006553641,-0.41285426882295906
1,0.4044092691115936,-0.15927372007750246,-0.060607172225831875,1.159345825653585,-0.22622038370504127,0.6234811066437003,-0.29840829534113356,2.7038165989082037,2.3312582715931134,2.4313773250315855,2.314542868310275,-0.41285426882295906
