validation_mae,validation_mse,train_mae,train_mse,train_accuracy
0.9356991,0.5847623,0.7954959,0.49835455,66.128296
0.92053384,0.5754413,0.80482256,0.5042156,65.718834
0.9196239,0.5728202,0.79413104,0.49897146,65.97665
0.95723385,0.5913119,0.7909463,0.49634525,66.18896
0.95025784,0.5894854,0.7986048,0.50057083,65.93115
0.9602669,0.5970199,0.7889748,0.49516198,66.24962
0.9384289,0.5876085,0.7731271,0.48509994,66.939644
0.9302396,0.5801496,0.77843493,0.48963138,66.53018
0.9496512,0.5894259,0.7777525,0.48827168,66.697
0.9102214,0.56859297,0.78912646,0.49431613,66.36336
0.9341826,0.5807457,0.7883682,0.4934391,66.46952
0.9111313,0.56806475,0.7834395,0.4891768,66.825905
0.9402487,0.5850378,0.77866244,0.48939258,66.56809
0.9265999,0.58201134,0.77085227,0.48207888,67.26569
0.93327266,0.5811249,0.7537155,0.47279945,67.7434
0.91264784,0.574006,0.7464362,0.46789858,68.122536
0.9393388,0.58688045,0.74416137,0.46738398,68.0922
0.933576,0.58598673,0.7505308,0.47025087,67.97088
0.92811644,0.58639926,0.7399151,0.46259806,68.55475
0.94176525,0.5912283,0.73619956,0.46243215,68.38793
0.93114954,0.58638436,0.7238399,0.45593244,68.744316
0.9463148,0.5942709,0.73407644,0.4601953,68.60783
0.9399454,0.5921911,0.7271004,0.4565557,68.78981
0.9372156,0.5921088,0.7271004,0.45631626,68.82772
0.9493479,0.5978937,0.7194419,0.45179796,69.10828
0.9341826,0.5882002,0.7199727,0.45090806,69.26752
0.96633303,0.60545605,0.72285414,0.45395547,68.95663
0.9451016,0.5954537,0.7098119,0.4454188,69.58598
0.94692147,0.5935745,0.7152715,0.4477829,69.472244
0.9341826,0.5888112,0.7153473,0.44872808,69.358505
0.94388837,0.59189004,0.7160297,0.44901082,69.358505
0.9490446,0.59931993,0.7133,0.44770882,69.40401
0.95147103,0.60051775,0.70518655,0.44214115,69.805885
0.95875037,0.60297555,0.704125,0.44205576,69.77555
0.9387322,0.5939643,0.7025326,0.44105896,69.843796
0.93600243,0.58965456,0.7057173,0.44156134,69.92721
0.94388837,0.5960907,0.7130725,0.446057,69.631485
0.95602065,0.60113496,0.7095845,0.44435233,69.69215
0.9542008,0.5988277,0.7051107,0.43983066,70.1471
0.9505611,0.59620667,0.7083712,0.4418305,70.018196
0.95177436,0.60094005,0.70526236,0.4396091,70.18501
0.93266606,0.5869374,0.6935092,0.43393278,70.442825
0.9538975,0.5985049,0.6933576,0.4341402,70.404915
0.95298755,0.6010908,0.69608736,0.43529066,70.35942
0.95298755,0.60168004,0.6968456,0.43534204,70.39733
0.96269333,0.6042126,0.6959357,0.4350719,70.382164
0.9441917,0.59109807,0.6950258,0.43631917,70.154686
0.95662725,0.6017265,0.6943433,0.43403813,70.465576
0.9651198,0.6040055,0.69009703,0.43228617,70.48832
0.9639066,0.6068016,0.68744314,0.4288993,70.88262
0.96269333,0.6060312,0.6969973,0.43612957,70.291176
0.9520776,0.6002532,0.6869882,0.4285336,70.890205
0.92902637,0.5867001,0.6901729,0.4307824,70.715805
0.9581438,0.6081087,0.68175614,0.42608953,71.003944
0.9602669,0.59956664,0.68061876,0.42561194,70.99636
0.9457082,0.5987952,0.68342435,0.42677474,70.97361
0.9660297,0.6083023,0.6850167,0.4270723,71.01911
0.944495,0.5961631,0.69168943,0.43126658,70.72338
0.94783133,0.5957557,0.68668485,0.42683676,71.12527
0.9520776,0.6002696,0.6822869,0.42534167,71.12527
0.9451016,0.596059,0.67682743,0.42132792,71.4589
0.9347892,0.5892254,0.67121625,0.41804376,71.64847
0.95602065,0.6063084,0.681377,0.42422804,71.25417
0.95875037,0.60290295,0.6778132,0.42074552,71.58781
0.9390355,0.59088045,0.6757659,0.4210616,71.42857
0.9490446,0.6004463,0.6765241,0.42126226,71.42857
0.9605702,0.601747,0.668259,0.41752788,71.57264
0.95177436,0.60298324,0.6799363,0.42292732,71.38307
0.955414,0.6018156,0.6722778,0.41822883,71.69396
0.9451016,0.5993002,0.66659087,0.4146722,71.92144
0.9538975,0.6034043,0.67637247,0.4217984,71.352745
0.9693661,0.61239207,0.66780406,0.4144107,72.0276
0.9454049,0.5938318,0.66833484,0.4143523,72.06551
0.9563239,0.60311174,0.67402184,0.41736513,71.88353
0.9681529,0.60857743,0.67341524,0.4172438,71.86836
0.95177436,0.6037499,0.6676524,0.4125683,72.277824
0.9581438,0.6070583,0.6593115,0.40763065,72.56597
0.93387926,0.59238183,0.67038214,0.41472864,72.11101
0.9532909,0.601539,0.663027,0.4117152,72.18684
0.9356991,0.5955203,0.6590082,0.4086733,72.42948
0.9699727,0.6110002,0.6658326,0.4122978,72.23233
0.9730058,0.61668444,0.6582499,0.40733394,72.61905
0.9426752,0.5995061,0.6639369,0.41008905,72.45981
0.9545041,0.60348016,0.648165,0.40097466,73.01334
0.9575372,0.6070881,0.65294206,0.40397236,72.82378
0.97846526,0.61601377,0.648165,0.4011151,73.00576
0.95723385,0.6071378,0.65377617,0.40365607,72.91477
0.96663636,0.610105,0.6519563,0.4026392,72.96785
0.95359415,0.6032168,0.65066725,0.40031058,73.248405
0.94661814,0.59960103,0.641189,0.39673537,73.30907
0.9499545,0.6000666,0.6420989,0.39657646,73.36973
0.95359415,0.6046231,0.6439187,0.3966395,73.45314
0.9760388,0.61549836,0.6458902,0.39808166,73.33182
0.948438,0.60093385,0.64452535,0.39748627,73.36973
0.94722474,0.5980923,0.64604187,0.39701682,73.498634
0.9642099,0.60989803,0.6483166,0.39960673,73.22566
0.9675462,0.61207986,0.6427055,0.395585,73.55171
0.96299666,0.60942245,0.64316046,0.39687988,73.362144
0.96724296,0.6107265,0.6397483,0.393771,73.65787
0.97573555,0.61700076,0.6412648,0.39658198,73.31665
0.96269333,0.6055871,0.6495299,0.39895552,73.37731
0.96299666,0.6084197,0.63519865,0.3915187,73.76403
0.96148014,0.60583425,0.64285713,0.39596343,73.48347
0.9639066,0.60795385,0.64376706,0.39731658,73.3394
0.9520776,0.6039978,0.6471034,0.39719123,73.521385
0.9717925,0.61354995,0.64664847,0.3985924,73.28632
0.9681529,0.6111351,0.6395966,0.3948556,73.48347
0.9693661,0.60928255,0.6406582,0.39504004,73.50622
0.96239007,0.6083307,0.64232635,0.39482224,73.62754
0.97209585,0.6123127,0.6392933,0.3929577,73.76403
0.955414,0.6046713,0.6398999,0.39488795,73.5138
0.9496512,0.6001786,0.64111316,0.39575717,73.45314
0.9651198,0.60726136,0.63527447,0.3903485,73.946014
0.95723385,0.60789514,0.6364119,0.39034614,74.02942
0.97270244,0.6142764,0.63580525,0.3905129,73.946014
0.9681529,0.6094053,0.633303,0.3901627,73.88535
0.9654231,0.61219245,0.6419472,0.3952308,73.559296
0.9699727,0.61493474,0.6377009,0.39253443,73.74128
0.9675462,0.6147023,0.635502,0.39038366,73.95359
0.9651198,0.61063385,0.6391416,0.39316127,73.733696
0.9687595,0.61511165,0.6397483,0.39271396,73.81711
0.9557173,0.6056523,0.635502,0.3897215,74.05217
0.9511677,0.6015759,0.6344404,0.3900097,73.95359
0.9693661,0.613738,0.6322414,0.38964176,73.89293
0.97694874,0.6144279,0.6278435,0.3854994,74.3024
0.9511677,0.6011476,0.63148314,0.38915342,73.93843
0.97846526,0.6169057,0.6286776,0.3868654,74.135574
0.9599636,0.60723674,0.6413406,0.39482388,73.57446
0.9563239,0.60334456,0.6364877,0.39291498,73.61996
0.9551107,0.60537046,0.6314073,0.38855255,74.01425
0.9532909,0.6040262,0.63580525,0.3908047,73.91568
0.9596603,0.6061624,0.6364119,0.390883,73.93085
0.9584471,0.60632455,0.6373218,0.39264628,73.71095
0.97785866,0.61508393,0.6405065,0.39387542,73.6882
0.9717925,0.6125694,0.63368213,0.3901836,73.88535
0.9520776,0.60550606,0.6384592,0.39278227,73.733696
0.9705793,0.6124829,0.63436455,0.3889799,74.09008
0.94661814,0.59775424,0.6424022,0.39555988,73.52897
0.955414,0.6050273,0.63861084,0.39205,73.85502
0.9739157,0.6171049,0.6342129,0.3900043,73.93843
0.9693661,0.6155606,0.6412648,0.39317605,73.81711
0.9642099,0.60627705,0.64376706,0.39551196,73.597206
0.9611768,0.60508996,0.63595694,0.39051688,73.961174
0.96724296,0.6113624,0.63307554,0.390058,73.870186
0.96087354,0.6089286,0.63952076,0.3929225,73.77919
0.9787686,0.615597,0.6349712,0.39081776,73.870186
0.9654231,0.61127365,0.6318623,0.3882082,74.10525
0.9642099,0.61117,0.63527447,0.3901153,73.983925
0.9739157,0.61531526,0.63595694,0.3904538,73.96876
0.978162,0.61495864,0.63254476,0.387885,74.17349
0.9542008,0.6054061,0.63254476,0.3904854,73.76403
0.9463148,0.6025072,0.6395966,0.39283222,73.80194
0.96178347,0.60704625,0.6344404,0.39050934,73.87777
0.9599636,0.60854965,0.63595694,0.39213985,73.71853
0.955414,0.6039122,0.6318623,0.3879165,74.120415
0.93266606,0.594262,0.6433879,0.3956842,73.55171
0.9569305,0.6064503,0.64300877,0.39468357,73.6882
0.97846526,0.6162816,0.6384592,0.39332598,73.66545
0.98058844,0.6180376,0.63800424,0.39222705,73.80194
0.9681529,0.6115033,0.6362602,0.3910525,73.90051
0.9633,0.6094799,0.63679105,0.39179817,73.80194
0.98149836,0.6196136,0.63739765,0.3912323,73.93085
0.9699727,0.6104844,0.6279193,0.38669243,74.10525
0.94813466,0.60077834,0.64156806,0.39518422,73.55171
0.97148925,0.61389226,0.63656354,0.3930429,73.58963
0.9675462,0.6119146,0.63307554,0.38884908,74.05217
0.9532909,0.60660076,0.63656354,0.3915926,73.82469
0.9760388,0.61758375,0.6404307,0.3923606,73.90051
0.96087354,0.6075834,0.6392175,0.39406216,73.57446
0.9542008,0.60270226,0.6370943,0.39171633,73.83985
0.9669396,0.60936105,0.63034576,0.38675144,74.22657
0.9420686,0.59963894,0.641189,0.3922714,73.96876
0.9526843,0.60217464,0.6391416,0.39233324,73.83985
0.96087354,0.6072898,0.6347437,0.3901165,73.946014
0.96572644,0.6089148,0.63542616,0.3921348,73.68062
0.9687595,0.60986155,0.63231725,0.38921118,73.95359
0.94601154,0.6030197,0.6398241,0.39175776,73.961174
0.96724296,0.60954607,0.633303,0.38893548,74.044586
0.94388837,0.6006155,0.6398241,0.39203885,73.92326
0.9808917,0.6188595,0.6348195,0.38973427,74.021835
0.95662725,0.60617936,0.63148314,0.38864678,74.006676
0.97573555,0.6157739,0.6329997,0.39043286,73.80194
0.948438,0.601005,0.6403549,0.39366075,73.70337
0.95875037,0.6094399,0.63436455,0.39044735,73.88535
0.96784955,0.60901284,0.64141643,0.393221,73.81711
0.9787686,0.61641157,0.63368213,0.38923028,74.02942
0.97573555,0.61442614,0.64027905,0.39344054,73.74128
0.96178347,0.6076949,0.6398999,0.39457008,73.55171
0.96845615,0.6149883,0.6340613,0.38906038,74.07491
0.93691236,0.5957998,0.63739765,0.39148372,73.88535
0.96178347,0.6098996,0.6329997,0.38933474,73.96876
0.9393388,0.595504,0.6321656,0.38784987,74.15074
0.96784955,0.6100455,0.6304974,0.3875459,74.128
0.9532909,0.6025623,0.6326206,0.3880053,74.15074
0.97421896,0.6167292,0.62936,0.385829,74.31756
0.9599636,0.6087012,0.6290567,0.3874006,74.05975
0.9681529,0.61234915,0.63823175,0.39344177,73.65787
0.9569305,0.6044562,0.6390658,0.39142784,73.99151
0.9660297,0.6127275,0.635047,0.38956258,74.05217
0.9675462,0.61313075,0.635047,0.3899392,74.006676
0.9699727,0.61155045,0.64232635,0.39335728,73.83985
0.94722474,0.5994973,0.6342887,0.38996175,73.95359
0.9605702,0.6113794,0.6390658,0.39199507,73.87777
0.9723992,0.61456543,0.6379284,0.3916889,73.88535
0.96724296,0.6089527,0.63572943,0.38989618,74.05217
0.97907186,0.6146292,0.63307554,0.38929632,73.99909
0.95723385,0.6088704,0.63899,0.3918299,73.90051
0.955414,0.60554004,0.63246894,0.38774544,74.20382
0.9696694,0.61213213,0.63747346,0.39199284,73.809525
0.955414,0.60279167,0.6318623,0.38797536,74.135574
0.9542008,0.59984857,0.6335305,0.38998345,73.91568
0.95662725,0.6031153,0.63004243,0.38718325,74.16591
0.95298755,0.60323757,0.6369427,0.39091393,73.946014
0.9611768,0.6085985,0.64141643,0.39450327,73.635124
0.96178347,0.6069699,0.6322414,0.38835436,74.0825
0.98058844,0.6182281,0.629815,0.38748538,74.0825
0.96178347,0.6066598,0.632848,0.38868055,74.07491
0.96299666,0.6113333,0.6355778,0.3907624,73.88535
0.9648165,0.60929346,0.63231725,0.38880765,74.021835
0.95359415,0.6027587,0.6392175,0.39335847,73.70337
0.9645132,0.6097011,0.6420989,0.39417636,73.71853
0.95875037,0.6071619,0.63246894,0.39047167,73.79436
0.96845615,0.6130081,0.6348195,0.38934597,74.06734
0.96845615,0.61514986,0.63390964,0.3909145,73.78677
0.95784044,0.60775954,0.6289809,0.38720256,74.097664
0.9557173,0.6047238,0.63239306,0.3895202,73.9081
0.96087354,0.6112253,0.62860173,0.38789546,73.983925
0.9575372,0.6031248,0.6334547,0.3891572,74.037
0.9648165,0.60935324,0.6454353,0.3968688,73.50622
0.92750984,0.5886627,0.6378526,0.3924756,73.76403
0.9569305,0.6046631,0.6256445,0.38416228,74.370636
0.9651198,0.6112544,0.64005154,0.39414516,73.62754
0.97148925,0.6160525,0.6395966,0.39265028,73.83227
0.9802851,0.61785245,0.63800424,0.39166513,73.89293
0.9766454,0.614022,0.6406582,0.39398187,73.68062
0.95935696,0.6065122,0.63595694,0.3913894,73.83227
0.96633303,0.60888666,0.6292842,0.3875135,74.05975
0.93539584,0.5923436,0.63451624,0.38993073,73.961174
0.95177436,0.60436976,0.63148314,0.38875425,73.99151
0.96299666,0.61330074,0.63823175,0.3919143,73.8626
0.9551107,0.6051354,0.63663936,0.3900637,74.044586
0.9681529,0.61423993,0.6483166,0.3992513,73.26357
0.97907186,0.61804193,0.63656354,0.39108258,73.9081
0.96269333,0.61169964,0.63717014,0.38997006,74.10525
0.96845615,0.61285645,0.62882924,0.38702556,74.097664
0.96724296,0.6110539,0.63026994,0.38718277,74.158325
0.95298755,0.6035752,0.6362602,0.39178133,73.78677
0.9596603,0.6056476,0.6378526,0.39261875,73.733696
0.9730058,0.61564785,0.63451624,0.39044818,73.88535
0.9866545,0.62005085,0.63451624,0.39035204,73.90051
0.9633,0.60944945,0.6319381,0.38838407,74.06734
0.9836215,0.6206541,0.64293295,0.39472958,73.673035
0.9542008,0.60505533,0.6390658,0.3924121,73.82469
0.9590537,0.60685986,0.64012736,0.3915541,74.01425
0.96572644,0.61277753,0.62458295,0.3839846,74.34789
0.96269333,0.60927117,0.63823175,0.39183718,73.8626
0.9599636,0.6075614,0.63322717,0.38882303,74.06734
0.96572644,0.6132643,0.63800424,0.39270082,73.71853
0.95025784,0.603494,0.63292384,0.3887672,74.06734
0.95238096,0.6050379,0.63861084,0.39227518,73.83985
0.97270244,0.61389434,0.640734,0.39410985,73.68062
0.9520776,0.6038492,0.6427813,0.39576817,73.521385
0.95784044,0.60978854,0.6361086,0.39067593,73.93085
0.9569305,0.6072372,0.63899,0.3917372,73.92326
0.94297844,0.59720486,0.640734,0.39363608,73.733696
0.9457082,0.6016062,0.6334547,0.38958624,73.961174
0.9654231,0.6121336,0.6342887,0.38997674,73.946014
0.97634214,0.6170169,0.62936,0.38683438,74.158325
0.9596603,0.6062391,0.63747346,0.3922772,73.76403
0.9836215,0.6200034,0.6364119,0.39134067,73.8626
0.97421896,0.61524785,0.6342887,0.38955078,74.006676
0.9463148,0.6008524,0.64005154,0.39249903,73.85502
0.96845615,0.61496204,0.64012736,0.3939586,73.65029
0.9675462,0.6132518,0.63891417,0.3925421,73.78677
0.9581438,0.6059779,0.6362602,0.3905354,73.961174
0.97270244,0.61192834,0.62678194,0.38646784,74.097664
0.95875037,0.60450184,0.63542616,0.38972726,74.044586
0.95935696,0.6081076,0.6347437,0.39018443,73.93085
0.955414,0.605987,0.63861084,0.39295524,73.733696
0.9505611,0.6020212,0.6314073,0.3881867,74.06734
0.9675462,0.6119465,0.6347437,0.38979897,74.006676
0.9457082,0.59974223,0.63595694,0.39026102,73.99909
0.9766454,0.6164908,0.6304974,0.38752756,74.120415
0.96572644,0.6108982,0.64096147,0.39350876,73.76403
0.9569305,0.6055643,0.6399757,0.39317837,73.76403
0.95238096,0.6032776,0.63800424,0.39278182,73.71095
0.9705793,0.61308926,0.63436455,0.3904521,73.8626
0.98119503,0.61948466,0.6340613,0.389275,74.044586
0.9414619,0.60053885,0.6333788,0.3899875,73.9081
0.9687595,0.61042446,0.6358811,0.39173543,73.74886
0.9639066,0.6127914,0.6419472,0.39503515,73.56688
0.9723992,0.61471283,0.63171065,0.38845325,74.02942
0.9717925,0.61402017,0.6391416,0.39128283,73.99151
0.96208674,0.60798186,0.6439187,0.3960557,73.536545
0.96360326,0.60868233,0.64096147,0.39273962,73.88535
0.94813466,0.6010593,0.6314073,0.38768747,74.158325
0.96239007,0.6103442,0.63315135,0.3882731,74.14316
0.9642099,0.61151075,0.6336063,0.39013016,73.90051
0.98847437,0.62123525,0.6461935,0.39715326,73.498634
0.9505611,0.6026872,0.641189,0.3942766,73.65029
0.9696694,0.6134036,0.63823175,0.39443776,73.46831
0.9563239,0.6059356,0.6277677,0.38509414,74.34031
0.96845615,0.6105196,0.6417956,0.39323628,73.8626
0.9532909,0.6075606,0.62973917,0.38644433,74.24174
0.95935696,0.60683554,0.6334547,0.38992617,73.9081
0.94601154,0.60114115,0.6489991,0.39923063,73.31665
0.96572644,0.61049926,0.642478,0.39527646,73.56688
0.9830149,0.619059,0.6335305,0.38899642,74.05217
0.9538975,0.60383403,0.6399757,0.39273834,73.82469
0.9532909,0.6017913,0.63375795,0.3891537,74.044586
0.9660297,0.6115243,0.6370185,0.3915006,73.847435
0.9581438,0.6087184,0.6377768,0.39318758,73.65029
0.96208674,0.60884094,0.62882924,0.38593328,74.27965
0.9557173,0.6040409,0.6383834,0.39152625,73.92326
0.9693661,0.6117125,0.64149225,0.3939178,73.71853
0.948438,0.6009909,0.635047,0.39088604,73.8626
