validation_mae,validation_mse,train_mae,train_mse,train_accuracy
1.1865332,0.6971935,1.2046558,0.7069305,55.558083
1.1322415,0.6752725,1.1338338,0.6671227,57.98453
0.99757355,0.6053018,1.0643009,0.6323657,59.690628
0.9909008,0.60250485,1.0078859,0.6042021,61.07067
1.0097058,0.61241734,0.9636791,0.5838696,61.866848
0.98271155,0.60107756,0.9570064,0.57989705,62.139824
0.99241734,0.60724646,0.94669396,0.57577276,62.223232
0.9590537,0.58949196,0.93918717,0.5711874,62.541706
0.96208674,0.58925426,0.9341826,0.56965667,62.50379
0.9754322,0.5992552,0.9216712,0.5628524,62.890507
0.9633,0.5900675,0.9307704,0.5676805,62.640278
0.9633,0.58966887,0.92895055,0.56655073,62.716106
0.9754322,0.5972156,0.9253109,0.564706,62.799515
0.9605702,0.5883298,0.91894144,0.56186086,62.913254
0.97421896,0.5966664,0.91264784,0.5584965,63.080074
0.96784955,0.59233886,0.9117379,0.5585298,63.034576
0.98908097,0.6055674,0.90263873,0.5533696,63.375797
0.96572644,0.5917248,0.90059143,0.5524578,63.375797
0.9787686,0.5980496,0.9058993,0.5553625,63.201393
0.97755533,0.59683746,0.9074158,0.5562639,63.133152
0.9660297,0.59193933,0.90150136,0.5524955,63.406128
0.9687595,0.5929673,0.9033212,0.55381566,63.307552
0.96239007,0.5883298,0.90370035,0.5531854,63.428875
0.96724296,0.59457266,0.901653,0.5526206,63.406128
0.9708826,0.59413046,0.8941462,0.5496789,63.451622
0.97725207,0.5988113,0.8993024,0.55166763,63.428875
0.9645132,0.5903803,0.88679105,0.5449528,63.78526
0.9687595,0.5942694,0.8956627,0.5497857,63.5047
0.9642099,0.59621364,0.8920989,0.5480121,63.603275
0.96087354,0.59014004,0.88322717,0.5436043,63.830753
0.9660297,0.594556,0.8881559,0.54591864,63.724598
0.97209585,0.59761816,0.8841371,0.54377836,63.838337
0.97270244,0.5951673,0.88034576,0.5428086,63.78526
0.95147103,0.59025156,0.8847437,0.5441257,63.823174
0.9754322,0.5993141,0.87860173,0.5415716,63.87625
0.94722474,0.585504,0.8664695,0.53477395,64.25539
0.96572644,0.5955854,0.864953,0.5335561,64.37671
0.9563239,0.5893201,0.87374884,0.5390821,63.997574
1.0075827,0.62043995,0.86313313,0.53283095,64.384285
0.97785866,0.6025387,0.86199576,0.53249776,64.37671
0.9557173,0.5893342,0.8561571,0.52900356,64.60419
0.97907186,0.6028915,0.86548376,0.5337765,64.369125
0.9693661,0.6003507,0.8622232,0.5314338,64.53594
0.9648165,0.59535605,0.8707158,0.5368004,64.171974
0.9605702,0.592885,0.8652563,0.53376096,64.33121
0.96845615,0.5972185,0.85486805,0.5275631,64.73309
0.97148925,0.5988163,0.8486503,0.52564335,64.70276
0.9499545,0.58488977,0.8490294,0.5265399,64.58902
0.9717925,0.60412055,0.85221416,0.5260267,64.831665
0.9642099,0.5956504,0.84592056,0.5237934,64.854416
0.9730058,0.59895825,0.8432666,0.5202088,65.23354
0.94813466,0.58829224,0.8472096,0.52456194,64.793755
0.95935696,0.59769434,0.84303916,0.5208085,65.15772
0.9660297,0.6044821,0.8366697,0.5184749,65.1653
0.9675462,0.5995467,0.8494844,0.523463,65.07431
0.9696694,0.5998245,0.8349257,0.5150595,65.57477
1.0057628,0.61782175,0.82999694,0.51344806,65.55202
0.95662725,0.59830564,0.8319684,0.51414454,65.55202
0.96633303,0.6064738,0.83393997,0.51523894,65.51411
0.97846526,0.6042414,0.834774,0.51434976,65.66576
0.96148014,0.5932351,0.82529575,0.5109485,65.68851
0.9590537,0.59759706,0.83651805,0.5151724,65.643005
0.97209585,0.6028256,0.8201395,0.5064246,66.11314
0.95935696,0.5904597,0.8292387,0.5118219,65.74917
0.9599636,0.5995436,0.82878375,0.51037943,65.96148
0.9717925,0.5971996,0.82097363,0.5072147,66.01456
0.96087354,0.59738815,0.81323934,0.50114095,66.552925
0.99696696,0.6183305,0.8097513,0.49932942,66.62117
0.9808917,0.6088712,0.7979982,0.4918994,67.12921
0.970276,0.60285485,0.80899304,0.4978605,66.81074
0.9760388,0.6048455,0.7993631,0.49340865,66.96239
0.95298755,0.59135616,0.8114195,0.49880388,66.76524
0.970276,0.60152364,0.8136184,0.50088054,66.59084
0.9648165,0.5984311,0.792842,0.4883011,67.41735
0.9915074,0.6141006,0.7942827,0.48870587,67.440094
0.9751289,0.60284305,0.8014104,0.49256703,67.18987
0.96360326,0.5972351,0.79200786,0.4871793,67.50834
0.978162,0.61803526,0.7882924,0.48365974,67.84198
0.9942372,0.61502457,0.78707916,0.48498338,67.59175
0.97270244,0.6110833,0.7939035,0.48687017,67.675156
0.9696694,0.6047949,0.78154385,0.479489,68.13012
1.0130422,0.6322023,0.77790415,0.47665295,68.38035
0.9830149,0.6087474,0.77957237,0.47822705,68.25144
0.9857446,0.61914235,0.7875341,0.4836928,67.82681
0.97148925,0.60650796,0.7783591,0.47682717,68.36518
0.9972702,0.622437,0.77653927,0.47518408,68.50925
0.9605702,0.59710073,0.7628905,0.4667872,69.11586
0.98635125,0.61557335,0.78192294,0.4762132,68.660904
0.97725207,0.6058413,0.7776767,0.47491086,68.64574
0.9642099,0.609455,0.7731271,0.47160497,68.88838
0.9766454,0.61094064,0.7675918,0.4683818,69.09312
0.9699727,0.60191774,0.77009404,0.47032908,68.90355
0.9708826,0.6041394,0.7606157,0.4634036,69.472244
0.97634214,0.60742575,0.7509099,0.45826235,69.71489
0.9836215,0.61753565,0.7599333,0.46333838,69.4495
0.9845314,0.6133134,0.7522748,0.45759964,69.89687
0.97694874,0.6118823,0.7611465,0.46373087,69.44192
0.9866545,0.61268085,0.7571277,0.46071082,69.69215
0.97846526,0.6091372,0.7675159,0.4652471,69.54049
0.9723992,0.61253995,0.7499242,0.45654055,69.92721
0.96784955,0.60466117,0.7572035,0.4602347,69.76797
0.9909008,0.61976695,0.7513649,0.45488918,70.2381
0.97209585,0.6075052,0.7462845,0.45356613,70.20776
0.9866545,0.6186857,0.7450713,0.45198417,70.367
0.9793752,0.61286247,0.7449955,0.45220736,70.32909
0.97634214,0.61325806,0.73779196,0.44742754,70.68547
1.0045496,0.6297358,0.7456779,0.45168465,70.43524
0.96633303,0.60437447,0.74400973,0.45054835,70.53382
0.9690628,0.6042151,0.74067336,0.44922024,70.53382
0.9860479,0.61268127,0.7374886,0.44548088,70.94328
0.97725207,0.6112842,0.7368062,0.44650754,70.77647
0.9693661,0.60937583,0.73923266,0.44692558,70.82196
0.9887777,0.62718666,0.72990596,0.44149348,71.16318
0.99393386,0.6188819,0.73832273,0.4465669,70.8447
0.9699727,0.613325,0.73892933,0.44566578,70.98878
0.9739157,0.61299026,0.72573555,0.43745336,71.5499
0.99332726,0.62354183,0.72330904,0.43545273,71.70913
0.98817104,0.62110746,0.7165605,0.43185547,71.92144
0.9739157,0.61213106,0.7293752,0.44085604,71.22384
0.9893843,0.6149923,0.73187745,0.44210404,71.178345
0.9893843,0.6179985,0.71951777,0.43271518,71.92144
1.0075827,0.6243641,0.7145132,0.43022645,72.04276
0.9802851,0.6143452,0.7126175,0.42930278,72.11859
0.9957537,0.62376153,0.716788,0.4313946,72.00485
0.9808917,0.61349046,0.71299666,0.42875016,72.17167
0.9878678,0.6158194,0.71504396,0.43099347,71.9821
0.9887777,0.6153985,0.7230816,0.43638963,71.57264
0.9690628,0.60911894,0.7125417,0.42977113,72.02002
0.9978769,0.61945224,0.7020776,0.42191887,72.65696
1.0294207,0.6442319,0.71216255,0.42746887,72.33091
0.9893843,0.6224712,0.70662725,0.42431873,72.53564
0.9878678,0.62250644,0.71496814,0.42890668,72.27025
0.9878678,0.6246477,0.7097361,0.42645136,72.36882
1.0130422,0.6297636,0.7131483,0.4294308,72.09585
0.9839248,0.618679,0.7165605,0.4296664,72.23233
0.985138,0.62240654,0.7033667,0.42171,72.763115
0.97421896,0.6099368,0.70647556,0.42284316,72.747955
1.0084926,0.6307289,0.6985896,0.41893488,72.922356
0.9902942,0.62349415,0.7020018,0.4196053,73.00576
0.9799818,0.6117067,0.70435244,0.42130867,72.876854
0.98817104,0.6253098,0.71504396,0.42799821,72.39915
