validation_mae,validation_mse,train_mae,train_mse,train_accuracy
1.1841067,0.69750637,1.2125417,0.7071693,55.997875
1.1392175,0.6754464,1.1145738,0.6572755,58.507732
1.0488323,0.6371829,1.0306339,0.6159332,60.47164
1.0127388,0.6148478,0.98051256,0.5918443,61.56354
1.0024265,0.61248,0.9524568,0.57723653,62.32939
1.0006067,0.6097136,0.94457084,0.57380396,62.458294
0.99666363,0.6078133,0.94244766,0.5727717,62.49621
1.014862,0.6165561,0.9441917,0.57323945,62.511375
0.9860479,0.60296494,0.9385805,0.57084656,62.5872
0.9839248,0.6006067,0.9308462,0.56687397,62.776768
0.98210496,0.6005026,0.9196239,0.5612147,63.057323
0.9745223,0.5973429,0.92060965,0.56151235,63.057323
0.99545044,0.60651034,0.91916895,0.5616062,62.973915
0.9818016,0.6012349,0.9119654,0.55797184,63.1559
0.9818016,0.6009393,0.92493176,0.56413305,62.90567
0.97270244,0.5968991,0.9203063,0.56197083,62.973915
0.9990901,0.6099562,0.9031696,0.5534038,63.398544
0.9739157,0.59701705,0.9062026,0.554732,63.36063
0.9696694,0.59582,0.9070367,0.5559876,63.201393
1.0015166,0.6117468,0.90514106,0.55438817,63.353046
1.0009099,0.6113491,0.90643007,0.5551074,63.315136
0.9699727,0.59714574,0.89778584,0.55121934,63.43646
0.978162,0.59947485,0.8978617,0.55131376,63.428875
0.98635125,0.60440767,0.896421,0.55010927,63.550198
1.0033363,0.613419,0.8968001,0.54997855,63.572945
0.98635125,0.6019531,0.8836063,0.5439417,63.81559
0.9878678,0.6030103,0.8875493,0.54637516,63.656353
0.9887777,0.6065375,0.8912648,0.54753226,63.67152
0.9990901,0.6083602,0.8836063,0.5438793,63.830753
1.0015166,0.6121755,0.8834547,0.54269904,63.974827
0.98119503,0.60228354,0.88102823,0.54274726,63.84592
0.9839248,0.6036234,0.88724595,0.54523677,63.792843
0.9705793,0.5947324,0.88572943,0.5443673,63.830753
0.9796785,0.6013431,0.87746435,0.5401005,64.05065
0.9717925,0.59822345,0.87882924,0.54114753,63.98999
0.9936306,0.60652417,0.86768275,0.53557515,64.25539
0.9830149,0.6008362,0.8792842,0.5411408,64.00516
1.003033,0.6162484,0.8862602,0.54495025,63.747345
0.9818016,0.6027579,0.8730664,0.53834826,64.06582
1.0133455,0.61719817,0.87799513,0.5409571,63.952076
1.0024265,0.61457807,0.8709433,0.5358768,64.346375
0.99818015,0.61373615,0.8616166,0.53109246,64.58902
1.0081893,0.62001354,0.8624507,0.5326878,64.39187
1.0078859,0.61750686,0.85888684,0.53067833,64.520775
1.0133455,0.61944795,0.86260235,0.53168964,64.57385
0.97725207,0.6043902,0.86191994,0.53192824,64.47528
0.99605703,0.6105628,0.85774946,0.5300961,64.520775
0.97421896,0.599834,0.8632848,0.5327012,64.41462
0.98331815,0.6066703,0.84857446,0.5249999,64.831665
0.9957537,0.6155514,0.84303916,0.52172506,65.01365
1.0054595,0.6144879,0.8472854,0.52436227,64.854416
0.9993934,0.6104216,0.84288746,0.5215294,65.01365
0.99393386,0.61281884,0.83598727,0.51825035,65.17288
1.0127388,0.6230097,0.8363664,0.5177718,65.27146
1.0112224,0.6205779,0.8425083,0.52233726,64.90749
0.97209585,0.60007787,0.8389445,0.518105,65.33212
0.9860479,0.60972494,0.8409918,0.5198931,65.1653
0.97634214,0.6019733,0.8389445,0.51830804,65.30937
0.98119503,0.60701555,0.83917195,0.518073,65.34728
0.98756444,0.61123794,0.83105856,0.51354486,65.605095
0.978162,0.60521334,0.82650894,0.5112585,65.72642
1.0078859,0.61769915,0.8184713,0.50745267,65.87049
1.0015166,0.6143046,0.8154383,0.50609046,65.93115
1.0191083,0.62404186,0.83083105,0.51299053,65.69609
0.9993934,0.6154052,0.82370335,0.50915927,65.88565
0.98058844,0.60691184,0.8156658,0.5047793,66.13588
0.9905975,0.61298645,0.8149833,0.5028808,66.35578
1.0075827,0.61983687,0.81938124,0.504967,66.27995
1.0024265,0.6195474,0.822566,0.50714844,66.11314
0.98908097,0.6153292,0.81619656,0.5037541,66.29512
0.9942372,0.6135672,0.80618745,0.49747026,66.727325
0.985138,0.61011595,0.81475586,0.5025267,66.42402
1.0021231,0.6195245,0.8093721,0.49866015,66.71974
0.9996967,0.6180612,0.8032302,0.4951782,66.92448
0.98756444,0.61322486,0.81392175,0.50182694,66.4771
1.0203215,0.632782,0.81050956,0.49959484,66.62117
1.0115256,0.622731,0.7908705,0.4874162,67.44768
1.0051562,0.6222674,0.79049134,0.48882326,67.2202
0.9872612,0.6096654,0.7930695,0.48926005,67.288445
0.99241734,0.6132249,0.79769486,0.49076068,67.27328
1.0121323,0.6224348,0.78480434,0.48441407,67.569
0.98756444,0.6128076,0.78996056,0.48629147,67.569
0.99120414,0.6183548,0.7866242,0.48504215,67.56142
0.9993934,0.61756635,0.7839703,0.4812372,68.01638
