,validatation_mae,validation_mse,train_mae,train_mse,train_accuracy
44,0.9532909,0.5850179,0.8140734,0.50945616,65.44586
45,0.95238096,0.58376986,0.81756145,0.51104283,65.392784
46,0.9490446,0.58090365,0.8235517,0.5151834,65.08948
47,0.9542008,0.5901905,0.8064908,0.50424474,65.85532
48,0.948438,0.5831396,0.80990297,0.5069497,65.59751
49,0.9760388,0.59663886,0.8234759,0.51320326,65.34728
50,0.96633303,0.5980165,0.8174856,0.51009417,65.50652
51,0.94328177,0.58493745,0.8058841,0.5034645,65.9084
52,0.978162,0.59769803,0.79966635,0.5023102,65.75675
53,0.9599636,0.59006464,0.8144525,0.5082294,65.627846
54,0.95025784,0.58936906,0.7986048,0.49973536,66.090385
55,0.9584471,0.5948723,0.79049134,0.49623084,66.204124
56,0.9390355,0.5816066,0.8036852,0.50260067,65.88565
57,0.9435851,0.58356416,0.8080831,0.50513774,65.741585
58,0.96178347,0.59264284,0.78920233,0.49457523,66.378525
59,0.944495,0.5866499,0.7975432,0.49903658,66.15105
60,0.9496512,0.59222233,0.79132545,0.49363253,66.62117
61,0.9463148,0.5874203,0.7823021,0.4896881,66.73491
62,0.9447983,0.58813846,0.79124963,0.49397185,66.56051
63,0.95298755,0.58495337,0.79564756,0.49720427,66.29512
64,0.9526843,0.59168917,0.78996056,0.49452746,66.401276
65,0.9496512,0.58781564,0.7967091,0.4976075,66.28754
66,0.9639066,0.5966044,0.781468,0.48846933,66.886566
67,0.9496512,0.5915049,0.7754777,0.4848391,67.10646
68,0.9730058,0.60055757,0.7712314,0.48289326,67.19745
69,0.9548074,0.59322226,0.77388537,0.48374194,67.20503
70,0.94813466,0.59371054,0.76850164,0.48088858,67.349106
71,0.9545041,0.5919543,0.7728996,0.4822946,67.35669
72,0.97785866,0.6047792,0.7663027,0.47842768,67.60692
73,0.97634214,0.6025086,0.7608432,0.47614065,67.659996
74,0.9590537,0.5972458,0.7637246,0.47739968,67.60692
75,0.9751289,0.6014096,0.774037,0.4813979,67.523506
76,0.9633,0.5958854,0.7689566,0.47857413,67.69791
77,0.95723385,0.59263015,0.7605399,0.47403368,67.925385
78,0.9824082,0.6046639,0.7586442,0.47214517,68.1377
79,0.95935696,0.5968652,0.7554595,0.46980464,68.3121
80,0.9687595,0.6031938,0.7459812,0.46553367,68.49409
81,0.9557173,0.6004048,0.74818015,0.46578783,68.532
82,0.9799818,0.6065876,0.74211407,0.46234044,68.75189
83,0.9350925,0.5884792,0.7442372,0.4629768,68.759476
84,0.97573555,0.60451394,0.74188656,0.46227902,68.75189
85,0.9633,0.60104555,0.73900515,0.45980436,68.971794
86,0.9660297,0.6040732,0.7446163,0.46223128,68.895966
87,0.97694874,0.60747695,0.7465878,0.46171388,69.0552
88,0.96208674,0.59479123,0.7472702,0.4635464,68.82014
89,0.9696694,0.59808135,0.73498636,0.45515358,69.457085
90,0.98271155,0.6126937,0.73058844,0.4513992,69.783134
91,0.9751289,0.60124874,0.73127085,0.45354676,69.48741
92,1.0042462,0.62766784,0.7222475,0.4467101,70.0637
93,0.9872612,0.61197376,0.7170913,0.44508976,70.03336
94,0.9660297,0.60252154,0.72725207,0.4492106,69.92721
95,0.95298755,0.59064794,0.7217167,0.44699252,69.9727
96,0.97907186,0.6121867,0.7205035,0.44488093,70.230515
97,0.98058844,0.60688555,0.72353655,0.44652662,70.13952
98,0.9909008,0.61707497,0.71178347,0.43886828,70.693054
99,0.9687595,0.60866845,0.72611463,0.44705188,70.20776
100,0.9942372,0.61560863,0.7145132,0.44063362,70.56415
101,0.97573555,0.6032749,0.7116318,0.44040996,70.45799
102,0.97361237,0.60940254,0.705414,0.43438172,71.01911
103,1.003033,0.6220342,0.71557474,0.441302,70.518654
104,0.97361237,0.6075723,0.7104186,0.4363684,70.98878
105,0.9893843,0.6136532,0.6934334,0.4271851,71.504395
106,0.97330904,0.6029185,0.7028359,0.43294385,71.1101
107,0.98210496,0.60993767,0.69259936,0.4259168,71.640884
108,0.95238096,0.5989616,0.7032909,0.43008873,71.55748
109,0.97785866,0.606402,0.68804973,0.42338827,71.777374
110,0.9866545,0.6094289,0.6926752,0.42663255,71.53473
111,0.9872612,0.6181136,0.7013194,0.4302472,71.43616
112,0.9878678,0.6227199,0.6964665,0.4272221,71.62572
113,0.9957537,0.6207741,0.6954049,0.42669532,71.67122
114,0.9915074,0.6168431,0.69874126,0.42839465,71.58022
115,0.9796785,0.6138416,0.697983,0.42625618,71.84562
116,0.95935696,0.60421485,0.6977555,0.42657292,71.80012
117,0.9611768,0.6046189,0.6758417,0.4142021,72.52047
118,1.0018198,0.6230105,0.68835306,0.42046592,72.21716
119,0.9681529,0.6026898,0.6753867,0.41425353,72.49014
120,0.9818016,0.6179643,0.6779648,0.41307017,72.785866
121,0.9839248,0.60988045,0.68099785,0.41636217,72.48256
122,0.98149836,0.6191248,0.6681832,0.40830845,72.9906
123,0.97785866,0.6171147,0.680088,0.41649535,72.39157
124,0.98817104,0.61896104,0.67629665,0.41281617,72.74037
125,1.0200182,0.63398916,0.68175614,0.41590965,72.55839
126,1.0084926,0.6297275,0.6780406,0.41331246,72.7707
127,0.96239007,0.60484296,0.66833484,0.40903375,72.90719
128,0.9739157,0.6092771,0.67205036,0.41010702,72.9451
129,1.022748,0.63599306,0.66408855,0.40561578,73.19533
130,0.97694874,0.61228263,0.67121625,0.4091036,73.05126
131,0.9893843,0.6137714,0.67493176,0.4111433,72.937515
132,1.0036397,0.6206885,0.6629512,0.40430143,73.3394
133,0.9830149,0.6199465,0.6757659,0.4106983,73.01334
134,0.97330904,0.6066315,0.66120714,0.40261877,73.498634
135,0.9542008,0.5989883,0.6662117,0.40548638,73.346985
136,0.9611768,0.6076339,0.65862906,0.40072173,73.65029
137,0.9760388,0.6124847,0.6548377,0.3983365,73.81711
138,0.9824082,0.61435395,0.6607522,0.40131465,73.65029
139,0.9520776,0.5971486,0.6624962,0.40150115,73.71853
140,0.9993934,0.6193683,0.6518047,0.39726686,73.82469
141,1.0048529,0.6274323,0.6596906,0.4002045,73.77919
142,0.97846526,0.6117323,0.6572642,0.39824802,73.93843
143,0.98908097,0.6149151,0.6558993,0.3985105,73.85502
144,0.96845615,0.60680836,0.64717925,0.39180645,74.37822
145,0.9905975,0.6238856,0.65294206,0.39560896,74.11283
146,0.99211407,0.61692566,0.64945406,0.3946921,74.06734
147,0.9842281,0.61613023,0.65225965,0.39447507,74.2569
148,0.9842281,0.61515254,0.6482408,0.39584178,73.85502
149,0.9915074,0.61969274,0.641189,0.38797274,74.63603
150,0.9878678,0.62043387,0.6478617,0.39187837,74.41614
151,1.0006067,0.62584984,0.6362602,0.3860664,74.681526
152,0.9993934,0.6203593,0.642023,0.38938683,74.4768
153,1.0009099,0.62386143,0.6450561,0.39014226,74.52229
154,0.9723992,0.6090059,0.6391416,0.3869432,74.70428
155,0.9808917,0.6141528,0.63891417,0.3858872,74.83318
156,0.98635125,0.6136975,0.6379284,0.38633573,74.74977
157,0.98119503,0.61981046,0.632848,0.38215092,75.08341
158,1.0051562,0.62986416,0.64164394,0.3877803,74.70428
159,0.9793752,0.6105809,0.63876253,0.38705212,74.66637
160,0.9842281,0.62176424,0.63580525,0.38575536,74.68911
161,0.96299666,0.6067341,0.6398999,0.3859399,74.893845
162,0.9808917,0.61919683,0.6308007,0.37978178,75.3488
163,0.9857446,0.61818904,0.627161,0.3794336,75.21231
164,0.9896876,0.6201383,0.61601454,0.36907324,76.167725
165,0.9848347,0.61995757,0.5924325,0.35507473,77.06248
166,0.9848347,0.6212184,0.59349406,0.35502678,77.13072
167,0.99818015,0.62889606,0.59356993,0.35360453,77.34304
168,1.0060661,0.63120484,0.58393997,0.34891972,77.540184
169,0.9945405,0.62478524,0.59228086,0.35212362,77.47953
170,0.99605703,0.6253558,0.5803003,0.34565777,77.851074
171,0.98695785,0.61998403,0.5880346,0.3500481,77.585686
172,0.9848347,0.6186435,0.5784046,0.3441766,77.95724
173,0.9723992,0.6119329,0.57673645,0.3432521,78.010315
174,0.98058844,0.62053424,0.5776464,0.3430975,78.06339
175,0.98119503,0.620036,0.5778738,0.34334335,78.048225
176,0.9730058,0.6150992,0.5743858,0.34233648,78.025475
177,0.9796785,0.6202036,0.5728693,0.34061638,78.199875
178,0.97907186,0.616136,0.5671065,0.3377136,78.336365
179,0.9830149,0.6210067,0.56801635,0.337865,78.359116
180,0.9942372,0.6257957,0.566879,0.33741575,78.3667
181,0.97634214,0.6180083,0.56885046,0.33808085,78.37428
182,0.9915074,0.6278041,0.5648317,0.33524987,78.58659
183,0.9793752,0.61837643,0.5669548,0.3360151,78.58659
184,0.9796785,0.6192855,0.56020623,0.33201548,78.85199
185,0.98210496,0.616905,0.5609645,0.3322707,78.83682
186,0.985138,0.61725986,0.56399757,0.3338389,78.760994
187,0.99332726,0.6252279,0.5599788,0.3317957,78.859566
188,0.9793752,0.6192814,0.5591447,0.33121973,78.897484
189,0.9866545,0.6202726,0.5621777,0.33294007,78.80649
190,0.9902942,0.625242,0.5599788,0.33144346,78.91265
191,0.9730058,0.6148921,0.5538368,0.32911885,78.94298
192,0.99211407,0.62770945,0.5628602,0.3332523,78.798904
193,0.9887777,0.62171304,0.55762815,0.33037665,78.958145
194,0.99878675,0.62685513,0.5603579,0.33113095,78.97331
195,0.97846526,0.6178688,0.5549742,0.32907668,78.996056
196,0.97361237,0.61551285,0.5603579,0.33249933,78.76858
197,0.9936306,0.62761587,0.55269945,0.32663584,79.25387
198,0.97270244,0.61518127,0.5442827,0.32196558,79.51926
199,0.98817104,0.6221575,0.55398846,0.32701474,79.25387
200,0.9787686,0.61760646,0.5552017,0.327921,79.19321
201,0.99393386,0.6224915,0.56081283,0.33142346,78.94298
202,1.0012132,0.62902933,0.55277526,0.32655624,79.26145
203,0.97907186,0.62012976,0.55277526,0.3263634,79.29936
204,0.97330904,0.6131243,0.55103123,0.32520413,79.37519
205,0.9984835,0.6289362,0.552017,0.32599002,79.306946
206,0.9978769,0.6301044,0.55482256,0.32717574,79.29178
207,0.99302393,0.6258397,0.55671823,0.3284721,79.18562
208,1.0103124,0.6339286,0.5517895,0.32486698,79.46618
209,1.0027298,0.6315547,0.5454959,0.3224024,79.51168
210,0.9857446,0.62090075,0.548074,0.32372633,79.45102
211,0.9818016,0.6197506,0.5494389,0.32507294,79.3297
212,0.98210496,0.61552894,0.54845315,0.3235543,79.5041
213,0.98149836,0.62196434,0.54981804,0.3243903,79.443436
214,0.9915074,0.62336165,0.5457234,0.32180473,79.61025
215,0.9860479,0.622505,0.54830146,0.32345444,79.5041
216,0.9808917,0.61601925,0.5540643,0.3268617,79.27661
217,0.9909008,0.6219448,0.54981804,0.32334384,79.60267
218,0.9854413,0.62245893,0.54928726,0.3230905,79.60267
219,1.0048529,0.6297095,0.54329693,0.3202885,79.71641
220,0.99757355,0.6255063,0.5446618,0.3212127,79.65575
221,0.9793752,0.61634934,0.5431453,0.3191159,79.883224
222,0.9845314,0.6187235,0.54625416,0.32216948,79.5875
223,0.9893843,0.62659436,0.54200786,0.32102287,79.54959
224,0.99605703,0.6253401,0.5436761,0.32005012,79.77707
225,0.9845314,0.6177052,0.5474674,0.3218881,79.69366
226,0.99332726,0.6253159,0.5471641,0.32181445,79.68608
227,0.9545041,0.605325,0.5459509,0.32209155,79.57992
228,0.9899909,0.6235175,0.5440552,0.3214125,79.60267
229,0.9902942,0.62256473,0.5479982,0.32304406,79.557175
230,0.9711859,0.6144034,0.54625416,0.32130402,79.708824
231,0.9854413,0.62282985,0.54913557,0.32321635,79.57992
232,1.0060661,0.6309694,0.544586,0.3216588,79.57234
233,0.9708826,0.6136432,0.5404155,0.31828013,79.87564
234,0.9787686,0.6173426,0.54633,0.32093647,79.769485
235,0.9896876,0.6220614,0.54337275,0.32000193,79.769485
236,0.9887777,0.62049794,0.5443585,0.3209798,79.67091
237,0.9936306,0.6260777,0.54625416,0.32184416,79.64058
238,0.970276,0.6112462,0.54253864,0.31986687,79.73916
239,0.9854413,0.61935353,0.544586,0.3210302,79.67091
240,0.985138,0.62073416,0.53965724,0.31862783,79.78465
241,0.9878678,0.62090665,0.552017,0.32508415,79.443436
242,0.9766454,0.6138416,0.54071885,0.31892326,79.79982
243,0.97846526,0.6166093,0.5481498,0.32231542,79.66333
244,1.0027298,0.6259475,0.5403397,0.31838897,79.86048
245,0.9996967,0.6285189,0.54822564,0.3223171,79.66333
246,0.9760388,0.61436117,0.55057627,0.32294393,79.70124
247,0.9945405,0.6246646,0.54564756,0.32140768,79.67091
248,0.9996967,0.6291856,0.55247194,0.32452884,79.534424
249,0.97755533,0.61639357,0.5380649,0.31707215,79.92873
250,0.98119503,0.61864305,0.5417046,0.3200203,79.68608
251,0.9687595,0.61001223,0.54200786,0.3188963,79.8529
252,0.9957537,0.62648284,0.53935397,0.3176221,79.91356
253,1.0072794,0.63175344,0.5442827,0.32111844,79.64816
254,0.9751289,0.61337453,0.54701245,0.3225687,79.557175
255,0.9872612,0.6230799,0.54352444,0.32108968,79.617836
256,0.98635125,0.62437457,0.54276615,0.31972784,79.78465
257,0.9857446,0.62369645,0.544586,0.3205712,79.73916
258,0.97846526,0.6172437,0.54905975,0.3231363,79.57992
259,0.9842281,0.6205044,0.54276615,0.3190551,79.883224
260,0.98331815,0.61933136,0.5481498,0.32344747,79.48893
261,0.97361237,0.61499697,0.54337275,0.32029074,79.708824
262,0.96845615,0.61137784,0.53920233,0.31787288,79.87564
263,0.99878675,0.62647057,0.54253864,0.31973362,79.75432
264,0.9902942,0.6244583,0.53791326,0.31721675,79.89839
265,0.98635125,0.62319475,0.5417046,0.31968746,79.73916
266,0.98149836,0.61938834,0.5409463,0.3191657,79.769485
267,0.9839248,0.6224797,0.5401881,0.31749037,79.98939
268,0.98119503,0.6188349,0.54208374,0.3199516,79.708824
269,0.9866545,0.6217199,0.54269034,0.31913453,79.86048
270,0.97785866,0.61538076,0.5495147,0.32358813,79.54959
271,0.9848347,0.6193992,0.5383682,0.31689143,79.981804
272,1.0048529,0.63123274,0.550273,0.32437974,79.46618
273,0.99272066,0.6235537,0.5487564,0.32278153,79.617836
274,0.9909008,0.6239707,0.5409463,0.31874081,79.83015
275,0.9942372,0.6231952,0.5443585,0.32022908,79.79224
276,0.9799818,0.61574334,0.548074,0.32167327,79.7619
277,0.98331815,0.6203808,0.552017,0.3241076,79.595085
278,0.99393386,0.6244882,0.5408705,0.31873888,79.83015
279,0.9818016,0.61526895,0.5461025,0.32129666,79.708824
280,0.9751289,0.6158453,0.5444343,0.32081926,79.69366
281,0.9996967,0.62915444,0.5414771,0.3189088,79.8529
282,0.9866545,0.6234224,0.5439035,0.3203846,79.73916
283,0.9748256,0.61697686,0.5424628,0.31904763,79.86048
284,0.9896876,0.6255704,0.5374583,0.31667998,79.96664
285,0.97634214,0.6163052,0.53783745,0.31700447,79.92114
286,0.9896876,0.6224617,0.54124963,0.3190698,79.79982
287,0.9963603,0.62653214,0.54473764,0.3208492,79.71641
288,0.97634214,0.61706394,0.54215956,0.32008666,79.70124
289,0.9896876,0.6231245,0.5411738,0.31912294,79.78465
290,0.9896876,0.6252445,0.5459509,0.32116312,79.731575
291,0.9845314,0.62146306,0.5401881,0.31881067,79.78465
292,0.9878678,0.6181117,0.54329693,0.3204511,79.708824
293,1.0051562,0.63006043,0.54504097,0.321396,79.64816
294,0.98058844,0.61840737,0.53912646,0.31777528,79.89839
295,0.9824082,0.61958784,0.54397935,0.31966075,79.845314
296,0.9745223,0.61615837,0.55103123,0.32390264,79.56476
297,0.99120414,0.62306166,0.5475432,0.32169774,79.72399
298,0.9909008,0.624665,0.54269034,0.31886482,79.89839
299,0.9836215,0.6204044,0.54337275,0.32066032,79.66333
300,0.95875037,0.6083616,0.5475432,0.3224749,79.61025
301,0.98695785,0.6212389,0.5459509,0.32042694,79.82256
302,0.99696696,0.6255522,0.5422354,0.31923833,79.81498
303,0.96633303,0.60822064,0.5389748,0.31734258,79.943886
304,0.9830149,0.6159341,0.54542005,0.3214946,79.64816
305,0.9866545,0.6195746,0.5363209,0.31656376,79.92873
306,0.97725207,0.615174,0.54056716,0.31886432,79.79224
307,0.9942372,0.6242871,0.5494389,0.32290557,79.633
308,0.98756444,0.6215213,0.53927815,0.3177825,79.883224
309,0.9842281,0.61833125,0.53920233,0.31798387,79.86048
310,0.97846526,0.61511385,0.5454959,0.32104504,79.72399
311,0.9857446,0.62245315,0.54542005,0.32036293,79.8074
312,0.97755533,0.61540234,0.54617834,0.32166448,79.64816
313,0.98210496,0.6219318,0.5454959,0.3215071,79.64816
314,0.99878675,0.6281586,0.5443585,0.3206657,79.71641
315,0.9751289,0.6118831,0.5429178,0.32027543,79.70124
316,0.98908097,0.6214081,0.5459509,0.3212884,79.69366
317,0.9893843,0.6225993,0.54337275,0.32012,79.74674
318,1.0066727,0.63459235,0.54071885,0.31872696,79.83015
319,0.9860479,0.6217197,0.54208374,0.31961894,79.769485
320,0.9857446,0.6229124,0.5395814,0.31799686,79.87564
321,0.99181074,0.62598777,0.54109794,0.3188258,79.83015
322,0.985138,0.6195086,0.5415529,0.31929943,79.78465
323,0.99120414,0.62394625,0.54329693,0.32041782,79.708824
324,0.96663636,0.6095895,0.5388232,0.31814882,79.81498
325,0.9745223,0.6149593,0.53700334,0.3172276,79.8529
326,0.98271155,0.6189319,0.54617834,0.32200405,79.61025
327,0.97846526,0.61718416,0.542842,0.31988913,79.74674
328,0.98058844,0.6180634,0.54648167,0.3224378,79.56476
329,0.9902942,0.6255661,0.5489081,0.3229887,79.595085
330,0.99393386,0.6251381,0.5477707,0.3218255,79.71641
331,0.9909008,0.6255812,0.53996056,0.31821382,79.8529
332,0.9878678,0.62186795,0.5400364,0.3189544,79.769485
333,0.9948438,0.62494075,0.55072796,0.32466406,79.45102
334,0.9936306,0.6287115,0.5465575,0.32146293,79.708824
335,0.98271155,0.61775,0.5452684,0.32119477,79.69366
336,1.0072794,0.6309538,0.54337275,0.3198392,79.78465
337,0.97148925,0.6113499,0.5451168,0.3216685,79.60267
338,0.978162,0.6149723,0.5460267,0.3213427,79.69366
339,0.9648165,0.6107122,0.54504097,0.32087874,79.72399
340,0.9818016,0.61901397,0.5401881,0.31824133,79.87564
341,0.9951471,0.6253324,0.544586,0.32081145,79.70124
342,0.9848347,0.62092024,0.55125874,0.3241666,79.54959
343,0.9993934,0.6273284,0.5423112,0.31983566,79.73916
344,0.9836215,0.6192194,0.54504097,0.3204572,79.77707
345,0.9645132,0.61067605,0.5440552,0.32028458,79.769485
346,0.9799818,0.6184666,0.5395814,0.31809738,79.8529
347,1.0042462,0.6304179,0.5454959,0.3215923,79.64816
348,0.99272066,0.6216749,0.54633,0.32162002,79.67091
349,0.9796785,0.6179411,0.5472399,0.32182014,79.68608
350,0.99878675,0.62932366,0.54253864,0.31880575,79.89839
351,0.9872612,0.6210418,0.54200786,0.31959867,79.7619
352,0.9836215,0.61691195,0.54276615,0.31914407,79.8529
353,0.9909008,0.6249605,0.5495905,0.32411852,79.458595
354,0.98817104,0.6232363,0.535411,0.31620875,79.9363
355,0.97573555,0.61763567,0.5414771,0.3189569,79.82256
356,0.98149836,0.61938924,0.5451168,0.32143876,79.64816
357,0.978162,0.61722445,0.5432211,0.3199096,79.769485
358,0.9878678,0.6205967,0.54761904,0.3223953,79.62542
359,0.9984835,0.6255607,0.5451926,0.32144082,79.633
360,0.99211407,0.6244287,0.5417046,0.31874058,79.86048
361,0.98817104,0.6210646,0.5473916,0.32261124,79.57234
362,0.9818016,0.6160848,0.5473916,0.32214907,79.65575
363,0.9787686,0.6166288,0.54352444,0.320091,79.7619
364,0.9830149,0.6202865,0.5477707,0.32294622,79.54201
365,0.9799818,0.6167812,0.5444343,0.3200019,79.82256
366,0.9951471,0.62546295,0.5454959,0.32042328,79.81498
367,0.97330904,0.61531335,0.55042464,0.3240394,79.51168
368,0.9675462,0.61036736,0.5460267,0.3212501,79.708824
369,0.9902942,0.6240452,0.54208374,0.31923068,79.81498
370,0.97270244,0.61252,0.5416288,0.31918252,79.79982
371,0.9633,0.60930073,0.53700334,0.316248,80.00455
372,1.0042462,0.6320914,0.54215956,0.31985763,79.72399
373,0.9802851,0.61839944,0.5558841,0.32738298,79.29936
374,0.9860479,0.6223248,0.55072796,0.32428688,79.49651
375,0.9730058,0.61268973,0.5452684,0.32104695,79.708824
376,0.98149836,0.6203224,0.54617834,0.3215794,79.66333
377,0.99181074,0.6251325,0.5426145,0.31961393,79.77707
378,0.9793752,0.6153003,0.5454959,0.3217587,79.61025
379,0.99241734,0.62654954,0.54640585,0.321363,79.72399
380,0.98817104,0.6238872,0.5404155,0.318151,79.89081
381,0.99605703,0.6261497,0.54140127,0.31859568,79.87564
382,0.9818016,0.6193095,0.54648167,0.3214535,79.69366
383,0.9739157,0.61531544,0.5473157,0.3224432,79.60267
384,0.9942372,0.6256786,0.53783745,0.3177139,79.83015
385,0.9896876,0.62050724,0.5442827,0.32036057,79.75432
386,0.9839248,0.6199828,0.53965724,0.3174924,79.95147
387,0.985138,0.62153435,0.54132545,0.31940743,79.769485
388,0.99241734,0.62449586,0.5452684,0.3218637,79.5875
389,0.9760388,0.6149234,0.5465575,0.32225826,79.595085
390,1.0042462,0.63144034,0.54132545,0.31934893,79.769485
391,0.9860479,0.62173396,0.54974216,0.32364857,79.54959
392,0.9857446,0.62217265,0.5418562,0.31892574,79.8529
393,0.9845314,0.62190497,0.5492114,0.32360682,79.534424
394,0.96663636,0.6113063,0.54124963,0.31924015,79.769485
395,0.98058844,0.616794,0.54640585,0.32185116,79.65575
396,0.99211407,0.62800825,0.5408705,0.31897154,79.79224
397,0.99120414,0.6250867,0.5422354,0.3195112,79.78465
398,0.9887777,0.62150514,0.54981804,0.32400608,79.48893
399,0.97694874,0.6188935,0.54701245,0.32243887,79.595085
400,0.9990901,0.6274551,0.53647256,0.31637475,79.96664
401,1.0036397,0.6287965,0.5377616,0.31724596,79.89081
402,0.99696696,0.6268693,0.5467091,0.32195118,79.64816
403,1.003943,0.6322475,0.5479224,0.323305,79.49651
404,0.9669396,0.6118596,0.54845315,0.32240054,79.65575
405,0.98908097,0.6238963,0.53760993,0.31685033,79.943886
406,0.9802851,0.61867875,0.5474674,0.32198477,79.6785
407,0.98756444,0.62072396,0.5459509,0.3214039,79.68608
408,0.9896876,0.623364,0.5431453,0.32039946,79.69366
409,0.96845615,0.6112742,0.5403397,0.31852928,79.83773
410,0.9978769,0.6285475,0.5440552,0.32044008,79.73916
411,0.99605703,0.628296,0.55050045,0.3248282,79.4131
412,0.99120414,0.62292403,0.54557174,0.32049295,79.79224
413,0.99818015,0.6294273,0.5379891,0.3172294,79.91356
414,0.9936306,0.62709916,0.5506521,0.32438868,79.481346
415,0.99393386,0.6239132,0.5473916,0.3220271,79.65575
416,0.9909008,0.6216623,0.54761904,0.3225507,79.60267
417,0.9866545,0.61863023,0.5493631,0.3232516,79.57992
418,0.98210496,0.61644655,0.55103123,0.32461247,79.458595
419,0.9948438,0.6268912,0.54193205,0.3191085,79.83773
420,0.97846526,0.61822134,0.5460267,0.32113197,79.731575
421,0.99605703,0.62572235,0.54617834,0.32133538,79.708824
422,0.9717925,0.6144481,0.5400364,0.3179489,79.905975
423,0.9878678,0.6212626,0.5379891,0.31686723,79.943886
424,0.9860479,0.62018245,0.5481498,0.32250443,79.633
425,0.985138,0.62004066,0.5459509,0.32154056,79.6785
426,1.003033,0.63337815,0.5465575,0.32140017,79.708824
427,0.9872612,0.6236289,0.53905064,0.3177808,79.87564
428,0.9990901,0.62882906,0.54905975,0.32380566,79.48893
429,0.9675462,0.6110306,0.5499697,0.3237913,79.534424
430,0.98210496,0.62388617,0.5402639,0.31839907,79.83773
431,0.9854413,0.6210559,0.5417804,0.31873548,79.86048
432,1.0042462,0.6304484,0.5432211,0.32095605,79.61025
433,0.9760388,0.6152779,0.5436761,0.32075644,79.66333
434,0.9836215,0.6177408,0.54534423,0.3208674,79.73916
435,0.97846526,0.6154554,0.53920233,0.31810632,79.83773
436,0.9830149,0.6202865,0.5445102,0.3201628,79.79982
437,0.9860479,0.6231245,0.5443585,0.32050678,79.731575
438,1.0063695,0.6331195,0.53965724,0.3180654,79.868065
439,1.0112224,0.6345114,0.54686075,0.3222505,79.60267
440,0.985138,0.6199096,0.54693663,0.321746,79.6785
441,0.9836215,0.6199161,0.54852897,0.32302377,79.5875
442,0.9802851,0.61830026,0.5437519,0.3205913,79.68608
443,0.99666363,0.6273651,0.5423112,0.31981292,79.73916
444,0.98817104,0.6208552,0.54769486,0.32243776,79.633
445,0.9839248,0.62177277,0.54215956,0.31923985,79.82256
446,0.99120414,0.6255735,0.54852897,0.3225538,79.633
447,0.9984835,0.62974596,0.5417046,0.31943953,79.7619
448,0.9860479,0.6218551,0.5460267,0.32140577,79.68608
449,0.98271155,0.61788285,0.54413104,0.3201241,79.78465
450,0.97755533,0.6178016,0.5440552,0.320751,79.6785
451,0.99272066,0.62332064,0.54269034,0.3195118,79.79982
