,validation_mae,validation_mse,train_mae,train_mse,train_accuracy
207,0.9905975,0.62241316,0.5558083,0.32715577,79.3297
208,1.0015166,0.6302261,0.54344857,0.3202662,79.73916
209,0.9793752,0.61793923,0.538899,0.31752917,79.91356
210,0.99302393,0.6251211,0.5516378,0.32530087,79.4131
211,0.98817104,0.6236869,0.54966635,0.32359162,79.56476
212,0.9796785,0.62186533,0.5466333,0.32234138,79.5875
213,1.0042462,0.63098735,0.5454959,0.32202488,79.56476
214,0.97907186,0.6191423,0.544586,0.32077453,79.71641
215,0.9902942,0.6247297,0.54898393,0.323253,79.557175
216,0.99272066,0.627111,0.5417804,0.31920087,79.8074
217,0.985138,0.62236965,0.54344857,0.3199039,79.78465
218,1.0072794,0.63322103,0.5451926,0.32042357,79.79982
219,1.0224446,0.6415377,0.5465575,0.3208159,79.81498
220,0.99757355,0.6320806,0.5417804,0.31874973,79.87564
221,0.97846526,0.6230163,0.5407947,0.3177495,79.98939
222,1.003943,0.6331388,0.54337275,0.3192366,79.883224
223,0.9984835,0.6326642,0.5426145,0.31903648,79.87564
224,0.98695785,0.6240995,0.5395056,0.31656027,80.080376
225,1.0090991,0.63483375,0.54109794,0.31778994,79.98939
226,1.0006067,0.6302033,0.5363209,0.314604,80.20928
227,0.9896876,0.625333,0.5387474,0.3162128,80.09554
228,1.0012132,0.63156146,0.54420686,0.31947467,79.89081
229,1.0118289,0.6372532,0.5442827,0.31900397,79.95905
230,0.9808917,0.6213156,0.5439035,0.3194933,79.87564
231,0.98331815,0.62164587,0.53965724,0.31714422,80.0273
232,0.9866545,0.6227901,0.5418562,0.31796002,79.99696
233,0.9978769,0.63398457,0.5397331,0.31693208,80.03488
234,1.0191083,0.6447825,0.5365484,0.31603307,80.00455
235,0.9866545,0.627776,0.5363209,0.31518072,80.13345
236,0.9860479,0.6254104,0.5389748,0.31692794,80.01213
237,0.98331815,0.6244982,0.5372308,0.31476286,80.23961
238,0.98635125,0.623388,0.53935397,0.31574675,80.194115
239,1.0,0.62999564,0.5414771,0.3172958,80.07279
240,0.98908097,0.6263711,0.5417046,0.31823742,79.9363
241,0.9893843,0.62902623,0.5334395,0.31382272,80.18653
242,0.9893843,0.6279123,0.53154385,0.31124735,80.467094
243,0.9878678,0.62363636,0.53965724,0.3164715,80.09554
244,0.9990901,0.6287302,0.53442526,0.31300405,80.35335
245,1.0027298,0.6315096,0.53844404,0.31613868,80.080376
246,0.97846526,0.6210641,0.542842,0.3184507,79.97422
247,0.99666363,0.6300303,0.5386715,0.31662154,80.019714
248,0.99241734,0.62929237,0.53844404,0.31558076,80.171364
249,0.9905975,0.6255347,0.53571427,0.313849,80.29269
250,1.0012132,0.62928677,0.53139216,0.3127819,80.24719
251,0.9951471,0.62626827,0.53639674,0.3146241,80.2017
252,1.0081893,0.6365122,0.5402639,0.31586543,80.20928
253,0.9978769,0.63151217,0.5359418,0.31405443,80.27753
254,1.0060661,0.63545156,0.53427356,0.31359202,80.254776
255,0.99332726,0.6290475,0.53760993,0.3154708,80.14862
256,0.9993934,0.6345365,0.5388232,0.316059,80.12587
257,0.9996967,0.63270855,0.5403397,0.31644413,80.13345
258,1.0084926,0.63712496,0.53935397,0.31558478,80.216866
259,1.0021231,0.63495946,0.53996056,0.31689286,80.05005
260,0.9818016,0.623156,0.53351533,0.31322908,80.27753
261,0.99332726,0.62514293,0.53192294,0.31299084,80.22445
262,0.9915074,0.6272418,0.54473764,0.3191329,79.96664
263,1.0003033,0.63106644,0.5372308,0.3153289,80.14862
264,1.0033363,0.6352988,0.5467091,0.32025385,79.883224
265,0.99878675,0.6312065,0.5386715,0.31601846,80.11071
266,1.0012132,0.63168067,0.538899,0.31555426,80.194115
267,1.0021231,0.63115674,0.5368517,0.3148978,80.194115
268,1.0063695,0.6373552,0.5330604,0.31300053,80.28511
269,0.9893843,0.62807727,0.5381407,0.315314,80.2017
270,1.0057628,0.6353871,0.53851986,0.31590784,80.13345
271,1.0078859,0.6359843,0.53442526,0.3139136,80.232025
272,0.98210496,0.62190807,0.53070974,0.31140766,80.40643
273,0.99818015,0.6335755,0.5395814,0.3166951,80.07279
274,0.99696696,0.6281606,0.53905064,0.3159023,80.14104
275,0.9951471,0.6306573,0.5346527,0.31404904,80.216866
276,0.99272066,0.62962687,0.53791326,0.31527138,80.17895
277,1.0,0.63271844,0.5347285,0.31421697,80.194115
278,0.9996967,0.6320883,0.5357901,0.31412515,80.254776
279,0.9957537,0.6270805,0.53154385,0.3118757,80.368515
280,1.0027298,0.6362323,0.5332878,0.31299078,80.30027
281,1.0124356,0.63830256,0.53965724,0.31597587,80.17895
282,0.9984835,0.6330512,0.5323021,0.31300768,80.232025
283,0.98847437,0.623559,0.5359418,0.31489784,80.14104
284,0.97785866,0.61868453,0.54276615,0.31847438,79.95905
285,0.97785866,0.62168837,0.5381407,0.3167379,79.98939
286,0.99757355,0.6265952,0.53563845,0.31461662,80.18653
287,0.9872612,0.62265784,0.5324538,0.31317052,80.23961
288,0.9860479,0.6269918,0.5338945,0.31305394,80.31544
289,1.0024265,0.631889,0.53412193,0.31415415,80.171364
290,1.0106157,0.63867074,0.5368517,0.3147274,80.22445
291,0.9936306,0.6279584,0.5394298,0.31630683,80.11071
292,0.99696696,0.63057226,0.5352593,0.31397483,80.26236
293,0.9872612,0.6229663,0.5395056,0.3158576,80.17895
294,0.97755533,0.6195479,0.5398089,0.3170226,80.019714
295,0.9808917,0.62068075,0.53154385,0.31217545,80.32302
296,0.9905975,0.6287598,0.53616923,0.31475565,80.17895
297,1.003033,0.63362247,0.5424628,0.3176383,80.07279
298,1.003033,0.6325097,0.5339703,0.31353965,80.26236
299,0.99302393,0.6262747,0.53336364,0.3129594,80.30785
300,1.0178951,0.6416615,0.5326054,0.31181335,80.43676
301,1.0027298,0.63630635,0.5331362,0.31335378,80.22445
302,1.006976,0.63753104,0.5369275,0.31511417,80.171364
303,0.98695785,0.62545913,0.53480434,0.31452572,80.14862
304,0.97907186,0.6240672,0.5373825,0.31553963,80.12587
305,0.9978769,0.6329903,0.5353351,0.31419504,80.22445
306,1.0003033,0.6323532,0.5308614,0.31111196,80.45193
307,1.0003033,0.6354626,0.53851986,0.31622198,80.08796
308,0.99757355,0.62980264,0.53275704,0.31237522,80.368515
309,1.0036397,0.63194704,0.5382924,0.3155318,80.16379
310,0.9948438,0.6276057,0.5352593,0.31434834,80.194115
311,1.0048529,0.63193196,0.5332878,0.31278428,80.31544
312,1.0142554,0.6384672,0.5360176,0.31424105,80.254776
313,1.0254776,0.6455591,0.52934486,0.31071988,80.42918
314,1.0054595,0.6340192,0.5409463,0.31772345,79.97422
315,0.9802851,0.6195835,0.5337428,0.3127506,80.35335
316,0.9872612,0.62558556,0.53783745,0.31561705,80.13345
317,0.99696696,0.6306461,0.54109794,0.317753,79.97422
318,0.9872612,0.6249625,0.5383682,0.31614056,80.080376
319,1.010009,0.6372366,0.53791326,0.3158186,80.10313
320,1.0018198,0.63484514,0.53700334,0.315027,80.17895
321,0.9839248,0.62443954,0.5387474,0.31660095,80.0273
322,0.9899909,0.6259643,0.5363209,0.31467038,80.194115
323,1.0027298,0.632324,0.5346527,0.31470338,80.11071
324,1.0015166,0.63411576,0.5451926,0.31891838,80.0273
325,1.0090991,0.63520414,0.5395056,0.31595019,80.16379
326,0.9830149,0.6219002,0.53791326,0.31524906,80.194115
327,0.99181074,0.6290257,0.52790415,0.31011912,80.45951
328,0.9984835,0.6317188,0.53996056,0.31667188,80.080376
329,0.9948438,0.6301376,0.5386715,0.31522328,80.23961
330,1.0139521,0.6388429,0.5325296,0.31274265,80.30785
331,0.9839248,0.621554,0.5373825,0.3155058,80.12587
332,1.0106157,0.6402395,0.5374583,0.3151605,80.17895
333,1.0045496,0.634233,0.53616923,0.3139118,80.30785
334,0.99696696,0.631634,0.5311647,0.31173345,80.3761
335,1.0033363,0.631615,0.52995145,0.3104057,80.51259
336,1.010919,0.63653356,0.5363209,0.31426337,80.254776
337,0.9866545,0.6242249,0.53821653,0.31546,80.171364
338,0.99393386,0.62888145,0.53351533,0.31310025,80.28511
339,1.0027298,0.6326677,0.5329087,0.31314433,80.254776
340,0.9993934,0.6309571,0.5381407,0.31611633,80.08796
341,0.99211407,0.62946177,0.54056716,0.3166011,80.13345
342,1.0209281,0.64319754,0.53586596,0.3145961,80.194115
343,0.97421896,0.61903864,0.54215956,0.3177047,80.05005
344,0.97907186,0.6237572,0.5332878,0.3128687,80.30785
345,0.9902942,0.6279829,0.538899,0.3164753,80.057625
346,0.9799818,0.6206893,0.53298455,0.31258082,80.33819
347,0.98149836,0.62196887,0.5366242,0.31496936,80.16379
348,1.0124356,0.6404191,0.53821653,0.31580365,80.13345
349,1.0075827,0.6365271,0.5385957,0.3158391,80.14104
350,1.0024265,0.6323774,0.5397331,0.31723863,79.99696
351,1.0018198,0.6279835,0.5354868,0.31320003,80.391266
352,1.0,0.6322864,0.5379891,0.3154064,80.171364
353,0.99666363,0.62981045,0.533212,0.31275976,80.330605
354,0.99757355,0.6292846,0.53783745,0.31510308,80.20928
355,1.0133455,0.64033556,0.53078556,0.31130588,80.42159
356,0.9963603,0.63162196,0.5442827,0.31985405,79.83773
357,0.98119503,0.62027246,0.5282833,0.30997622,80.48984
358,0.9936306,0.6299249,0.5386715,0.31531566,80.22445
359,1.006976,0.63573,0.53010315,0.3117113,80.32302
360,1.0042462,0.63431525,0.5369275,0.31522852,80.14104
361,0.99818015,0.6329377,0.5400364,0.3171538,80.0273
362,0.99666363,0.6299425,0.5351077,0.3140748,80.232025
363,0.9951471,0.62817407,0.5374583,0.31484258,80.22445
364,0.9996967,0.63219106,0.5365484,0.3144058,80.24719
365,0.99545044,0.6291137,0.53161967,0.31248057,80.29269
366,0.9845314,0.6275594,0.5345011,0.31356797,80.26236
367,0.98149836,0.62143713,0.54124963,0.31750545,80.019714
368,0.99605703,0.6296305,0.53616923,0.31433347,80.23961
369,1.003943,0.63711756,0.5331362,0.3133055,80.23961
370,1.0051562,0.6364517,0.53851986,0.31600764,80.10313
371,0.9936306,0.62827164,0.537155,0.31545246,80.12587
372,0.9909008,0.62422734,0.5305581,0.31117126,80.42918
373,1.0018198,0.6279245,0.5394298,0.3162884,80.118286
374,0.9996967,0.63254565,0.5377616,0.31562662,80.118286
375,1.0021231,0.63192546,0.5418562,0.31724334,80.080376
376,1.006976,0.63701636,0.5360934,0.3144466,80.22445
377,0.9963603,0.6296562,0.53563845,0.31412104,80.254776
378,0.98271155,0.6236085,0.53442526,0.31418723,80.17895
379,1.0097058,0.6370382,0.53412193,0.31348452,80.26236
380,0.98817104,0.62631696,0.5388232,0.31677663,80.01213
381,0.99272066,0.6289146,0.5343494,0.31392324,80.2017
382,0.9951471,0.63175553,0.53351533,0.31345153,80.232025
383,1.0024265,0.63515675,0.5338945,0.3133128,80.27753
384,0.99757355,0.6318583,0.5317713,0.3123214,80.31544
385,1.0175917,0.64254117,0.531468,0.31196615,80.35335
386,1.0027298,0.6346045,0.5383682,0.31542316,80.18653
387,1.0103124,0.63690275,0.5363209,0.3150178,80.14862
388,0.99272066,0.62736017,0.53996056,0.31679624,80.06521
389,1.0018198,0.6315042,0.5357901,0.31494954,80.13345
390,0.9936306,0.62958974,0.53730667,0.31551167,80.13345
391,1.0081893,0.63476694,0.53791326,0.31603274,80.080376
392,0.9878678,0.62506783,0.5339703,0.31322595,80.28511
393,1.0090991,0.6403366,0.5382924,0.3156246,80.16379
394,0.97907186,0.6200589,0.5359418,0.31423193,80.23961
395,0.9842281,0.62453336,0.53647256,0.31504005,80.14862
396,0.99120414,0.6263482,0.53791326,0.31540066,80.17895
397,0.99211407,0.6295208,0.5366242,0.31488454,80.18653
398,1.0012132,0.63317734,0.5319988,0.31200513,80.3761
399,0.9990901,0.63069713,0.53707916,0.31472936,80.232025
