,validation_mae,validation_mse,train_mae,train_mse,train_accuracy
107,0.9730058,0.6169508,0.5408705,0.3169928,80.080376
108,0.98058844,0.6211879,0.54056716,0.31763613,79.981804
109,0.9584471,0.6088585,0.53996056,0.31701145,80.03488
110,0.978162,0.61511,0.54481345,0.31954536,79.905975
111,0.9605702,0.6087308,0.5373825,0.3146709,80.24719
112,0.9542008,0.6033864,0.53639674,0.31415412,80.29269
113,0.9687595,0.6147772,0.542387,0.31850192,79.943886
114,0.9551107,0.61007816,0.5459509,0.31973916,79.943886
115,0.9645132,0.6126761,0.54071885,0.31697458,80.080376
116,0.9654231,0.61131877,0.54140127,0.31732747,80.06521
117,0.95602065,0.6051434,0.54360026,0.31873155,79.96664
118,0.9590537,0.6083705,0.53844404,0.31649747,80.03488
119,0.97573555,0.6178592,0.54542005,0.3207954,79.75432
120,0.96087354,0.6085038,0.5448893,0.31948793,79.92114
121,0.9493479,0.59785,0.53419775,0.3134049,80.27753
122,0.98058844,0.62034625,0.53920233,0.31613898,80.118286
123,0.93600243,0.5978502,0.53905064,0.3156691,80.18653
124,0.97209585,0.6172244,0.5379891,0.3156129,80.156204
125,0.9496512,0.60445637,0.5429936,0.31850603,79.96664
126,0.9748256,0.6176044,0.5423112,0.31827852,79.96664
127,0.9584471,0.6055301,0.5398089,0.3161792,80.16379
128,0.9538975,0.6044717,0.5409463,0.31669152,80.14862
129,0.9575372,0.60522723,0.53912646,0.31588182,80.171364
130,0.97421896,0.6140821,0.5357901,0.31369975,80.31544
131,0.96178347,0.61235636,0.5338186,0.31302983,80.31544
132,0.96845615,0.61164844,0.54253864,0.31789976,80.0273
133,0.97421896,0.6174664,0.5442827,0.31834513,80.057625
134,0.9654231,0.6148121,0.538899,0.31600216,80.12587
135,0.9654231,0.61209124,0.5398089,0.31747743,79.96664
136,0.9557173,0.60821396,0.542842,0.31811386,80.019714
137,0.9581438,0.6072825,0.5400364,0.31679493,80.08796
138,0.96269333,0.6099237,0.53616923,0.3151509,80.13345
139,0.9711859,0.61529285,0.53965724,0.31647888,80.118286
140,0.95025784,0.60556465,0.5389748,0.31609553,80.13345
141,0.9633,0.6138122,0.53707916,0.31481823,80.216866
142,0.96239007,0.61099595,0.53791326,0.3163476,80.042465
143,0.9602669,0.60742366,0.54215956,0.31837866,79.95147
144,0.9723992,0.6170231,0.5404155,0.3172782,80.01213
145,0.9454049,0.60272753,0.54397935,0.31899992,79.95147
146,0.96148014,0.6093148,0.5438277,0.31898826,79.943886
147,0.9654231,0.6111432,0.5460267,0.3201559,79.883224
148,0.9633,0.60791314,0.54253864,0.31878674,79.91356
149,0.9723992,0.61440575,0.54049134,0.31719476,80.03488
150,0.9605702,0.6097523,0.5454959,0.31941807,79.95905
151,0.95298755,0.6056478,0.53988475,0.3181266,79.868065
152,0.94722474,0.60207486,0.5409463,0.31693533,80.10313
153,0.9645132,0.60885537,0.5337428,0.31316853,80.28511
154,0.9584471,0.6098182,0.5373825,0.3153283,80.16379
155,0.96208674,0.6104691,0.5429178,0.3182601,79.99696
156,0.95147103,0.6070571,0.54564756,0.31999058,79.883224
157,0.9505611,0.6061941,0.545875,0.32000408,79.89081
158,0.9605702,0.6060423,0.5424628,0.31706926,80.13345
159,0.9690628,0.6118549,0.5414771,0.3180735,79.95905
160,0.9642099,0.61495924,0.54215956,0.31804532,79.99696
161,0.9654231,0.6126974,0.5423112,0.31841558,79.943886
162,0.98058844,0.6187636,0.54269034,0.31735238,80.118286
163,0.97785866,0.6191398,0.54352444,0.31833795,80.00455
164,0.9599636,0.60870284,0.54276615,0.31831563,79.98939
165,0.95935696,0.60778344,0.53912646,0.3163994,80.08796
166,0.96360326,0.60973793,0.5416288,0.31779215,80.00455
167,0.9548074,0.6034249,0.5436761,0.31874046,79.97422
168,0.94722474,0.60186553,0.54276615,0.318171,80.01213
169,0.9654231,0.61047554,0.54253864,0.31822467,79.98939
170,0.9545041,0.60914564,0.5436761,0.31913668,79.91356
171,0.955414,0.6083682,0.5475432,0.31971222,80.00455
172,0.93387926,0.5961408,0.54269034,0.31757018,80.080376
173,0.93751895,0.5956381,0.5368517,0.3144131,80.26236
174,0.9611768,0.6107591,0.5446618,0.3188353,80.00455
175,0.9633,0.60903513,0.54329693,0.31814778,80.0273
176,0.98149836,0.6193602,0.5418562,0.3178829,79.99696
177,0.95662725,0.6065623,0.54253864,0.31818047,79.99696
178,0.9451016,0.59992003,0.54109794,0.3171691,80.06521
179,0.9551107,0.6077561,0.53844404,0.3156726,80.156204
180,0.95935696,0.6086869,0.5373825,0.31468868,80.26236
181,0.9557173,0.6074445,0.54564756,0.31961444,79.92873
182,0.9787686,0.61890906,0.5438277,0.31783524,80.10313
183,0.98058844,0.6213818,0.54504097,0.31885943,80.01213
184,0.9505611,0.6030267,0.544586,0.31954342,79.89839
185,0.9760388,0.62094516,0.5409463,0.31729034,80.05005
186,0.9569305,0.60791755,0.5345011,0.31336477,80.30027
187,0.9654231,0.61219305,0.5400364,0.31603685,80.17895
188,0.9633,0.6116385,0.54360026,0.31804016,80.07279
189,0.9545041,0.6044271,0.5422354,0.31856155,79.91356
190,0.96208674,0.6116698,0.54413104,0.31846377,80.0273
191,0.9569305,0.6078283,0.5403397,0.31675476,80.08796
192,0.9463148,0.6014301,0.5382924,0.31551,80.18653
193,0.9505611,0.6045971,0.54329693,0.31808028,80.05005
194,0.9633,0.60993963,0.5479982,0.32075852,79.883224
195,0.9605702,0.6099163,0.54253864,0.31835082,79.96664
196,0.9605702,0.60846543,0.5437519,0.31887946,79.95147
197,0.9648165,0.6153861,0.5382924,0.31504408,80.23961
198,0.9748256,0.6165517,0.5395056,0.31661552,80.07279
199,0.96360326,0.6086129,0.54344857,0.3182948,80.019714
200,0.94813466,0.5994336,0.5401122,0.31727037,80.00455
201,0.95147103,0.603302,0.5398089,0.31703034,80.03488
202,0.97148925,0.61756563,0.535411,0.31421888,80.22445
203,0.9548074,0.6040361,0.5373825,0.31516203,80.194115
204,0.9660297,0.614532,0.5439035,0.31930453,79.905975
205,0.97330904,0.61845154,0.5471641,0.32062697,79.86048
206,0.9563239,0.6039982,0.54344857,0.31827307,80.0273
207,0.9675462,0.61342907,0.5403397,0.31639588,80.14862
208,0.97209585,0.6156264,0.54208374,0.3184982,79.92114
209,0.9599636,0.6076252,0.54253864,0.31801042,80.019714
210,0.9545041,0.6092802,0.5438277,0.31910312,79.92114
211,0.9599636,0.61148155,0.5401122,0.31724778,80.019714
212,0.9651198,0.60833925,0.5401881,0.31699577,80.042465
213,0.97573555,0.6175949,0.5451926,0.3192922,79.95905
214,0.98210496,0.61940855,0.545875,0.3206694,79.79982
215,0.95875037,0.6088049,0.54413104,0.31936967,79.89081
216,0.9426752,0.5985603,0.5372308,0.31506974,80.194115
217,0.970276,0.6138219,0.5366242,0.31535864,80.118286
218,0.9751289,0.6164119,0.5454959,0.31928828,79.981804
219,0.9711859,0.6152184,0.5409463,0.31739062,80.0273
220,0.9699727,0.6139788,0.5443585,0.31894225,79.97422
221,0.9854413,0.619966,0.5403397,0.31724992,80.03488
222,0.9581438,0.6033611,0.5436761,0.31877008,79.95905
223,0.97361237,0.61597633,0.53844404,0.31520325,80.232025
224,0.9490446,0.60195756,0.5404155,0.31690416,80.080376
225,0.9687595,0.6120684,0.5424628,0.31864095,79.91356
226,0.9596603,0.60870945,0.5415529,0.3172947,80.07279
227,0.95177436,0.60657865,0.5424628,0.3178572,80.0273
228,0.9639066,0.6125123,0.538899,0.3156428,80.18653
229,0.96178347,0.6074881,0.54542005,0.31913868,79.98939
230,0.9575372,0.6098694,0.54215956,0.31790122,80.0273
231,0.9693661,0.61489487,0.5389748,0.31534135,80.23961
232,0.9699727,0.6136076,0.5417804,0.31736696,80.080376
233,0.95025784,0.6035985,0.54542005,0.31964117,79.92873
234,0.9599636,0.61049324,0.53639674,0.3143242,80.26236
235,0.97270244,0.61592126,0.5417804,0.31765872,80.0273
236,0.97270244,0.6164837,0.542387,0.31759226,80.080376
237,0.96784955,0.6106429,0.54132545,0.31669748,80.16379
238,0.96087354,0.6091817,0.54140127,0.31722397,80.080376
239,0.9748256,0.6167611,0.54337275,0.31843373,79.99696
240,0.9563239,0.6069135,0.53730667,0.31584093,80.08796
241,0.95935696,0.6037627,0.53988475,0.31679487,80.057625
242,0.97330904,0.6157292,0.5417046,0.31705782,80.11071
243,0.9532909,0.6061423,0.5410221,0.31701142,80.09554
244,0.9454049,0.60349584,0.5401122,0.31634572,80.156204
245,0.948438,0.6062313,0.54337275,0.31809708,80.042465
246,0.96269333,0.6133109,0.5439035,0.31806156,80.08796
247,0.9590537,0.60986304,0.5423112,0.31823444,79.96664
248,0.9557173,0.60630435,0.54784656,0.32070297,79.89081
249,0.94722474,0.60411423,0.5471641,0.32004634,79.95147
250,0.94874126,0.60067403,0.5422354,0.31748858,80.080376
251,0.9693661,0.6161804,0.5383682,0.31586298,80.12587
252,0.9548074,0.60503954,0.54193205,0.31711534,80.13345
253,0.97209585,0.6153298,0.54708827,0.32103962,79.79982
254,0.9557173,0.6053306,0.53996056,0.31717065,80.01213
255,0.97148925,0.6167955,0.5451926,0.3197802,79.883224
256,0.9687595,0.6130897,0.54420686,0.31888667,79.981804
257,0.9705793,0.61485,0.53996056,0.31708154,80.03488
258,0.9754322,0.61705315,0.54140127,0.3173055,80.07279
259,0.96269333,0.60989434,0.54215956,0.31765726,80.05005
260,0.985138,0.6226916,0.5395056,0.31694806,80.0273
261,0.95935696,0.6091328,0.54564756,0.3193772,79.96664
262,0.96633303,0.6119948,0.54397935,0.319166,79.91356
263,0.9575372,0.6082293,0.5353351,0.31460527,80.171364
264,0.9796785,0.6178959,0.53707916,0.31491837,80.2017
265,0.95784044,0.60597074,0.53996056,0.31632006,80.14104
266,0.96845615,0.6108619,0.5369275,0.31550604,80.11071
267,0.96208674,0.6102619,0.5439035,0.318924,79.9363
268,0.9584471,0.60996664,0.53563845,0.31422436,80.232025
269,0.96845615,0.6132599,0.5382924,0.31596485,80.10313
270,0.95784044,0.60628486,0.5440552,0.31934893,79.905975
271,0.9384289,0.59717125,0.5403397,0.31660244,80.12587
272,0.95177436,0.60187405,0.5407947,0.31703907,80.07279
273,0.9639066,0.6086817,0.54557174,0.3199886,79.883224
274,0.96845615,0.611898,0.5436761,0.31848162,80.01213
275,0.96178347,0.60991454,0.5422354,0.31819546,79.96664
276,0.9542008,0.60696197,0.54071885,0.31645304,80.156204
277,0.9575372,0.6084188,0.54344857,0.31855047,79.97422
278,0.94661814,0.60201603,0.53935397,0.3167566,80.042465
279,0.9818016,0.6222106,0.53412193,0.31321093,80.30785
280,0.9545041,0.60526925,0.5448893,0.31962803,79.89081
281,0.95238096,0.6052188,0.5454959,0.31999087,79.868065
282,0.9545041,0.6067323,0.5426145,0.318112,80.00455
283,0.95875037,0.6093669,0.5326054,0.31319958,80.232025
284,0.98271155,0.62206733,0.53760993,0.31513792,80.20928
285,0.97330904,0.61470926,0.53821653,0.3155601,80.171364
286,0.9611768,0.60843664,0.5387474,0.3157061,80.171364
287,0.97634214,0.6194581,0.5417046,0.31744987,80.06521
288,0.9660297,0.6137336,0.54132545,0.31737405,80.05005
289,0.95723385,0.6071405,0.5443585,0.31900182,79.96664
290,0.9548074,0.6066976,0.5373825,0.315987,80.057625
291,0.9526843,0.6034967,0.54534423,0.3186966,80.06521
292,0.94874126,0.60330975,0.5360934,0.3143101,80.24719
293,0.96239007,0.6114827,0.5408705,0.31732598,80.05005
294,0.95662725,0.6045835,0.5452684,0.3195088,79.92873
295,0.96239007,0.6093536,0.54989386,0.32187375,79.8074
296,0.96148014,0.6099073,0.54769486,0.32145372,79.769485
297,0.95662725,0.60984683,0.537155,0.31508645,80.194115
298,0.9496512,0.604575,0.5438277,0.31843805,80.01213
299,0.9633,0.61075234,0.53920233,0.31591737,80.156204
300,0.9675462,0.61121035,0.54132545,0.3177182,80.00455
301,0.95177436,0.6031479,0.5409463,0.31678373,80.118286
302,0.9551107,0.60612625,0.5451168,0.31967828,79.905975
303,0.9675462,0.61391705,0.5385957,0.31584266,80.14104
304,0.9633,0.61085683,0.5403397,0.31641424,80.156204
305,0.9651198,0.6126597,0.54504097,0.31951368,79.92114
306,0.9639066,0.6127769,0.5400364,0.3166434,80.10313
307,0.94328177,0.60024637,0.5473157,0.32111087,79.8074
308,0.9723992,0.61693627,0.54064304,0.31701696,80.057625
309,0.96239007,0.6101827,0.5445102,0.31866473,80.019714
310,0.97209585,0.6160573,0.5404155,0.31695977,80.057625
311,0.9654231,0.61149955,0.53927815,0.31616622,80.13345
312,0.9717925,0.6140367,0.5400364,0.31588572,80.2017
313,0.96724296,0.6134963,0.54413104,0.3184895,80.0273
314,0.97361237,0.6147613,0.5351835,0.31428716,80.2017
315,0.96633303,0.6111519,0.5360176,0.3147478,80.171364
316,0.95298755,0.60428554,0.5381407,0.31608665,80.080376
317,0.96178347,0.6106968,0.5442827,0.31879622,79.99696
318,0.94752806,0.60029256,0.53730667,0.31470913,80.232025
319,0.9633,0.6123362,0.53927815,0.31594086,80.171364
320,0.9642099,0.61022663,0.5363209,0.3143001,80.26236
321,0.9690628,0.61141187,0.54352444,0.3189298,79.9363
322,0.97573555,0.61646956,0.54496515,0.31835416,80.080376
323,0.98149836,0.6196299,0.5395056,0.3163238,80.118286
324,0.9611768,0.60846543,0.54124963,0.31661063,80.156204
325,0.9645132,0.61103165,0.5423112,0.31799045,79.99696
326,0.96299666,0.60954523,0.5488323,0.32215118,79.70124
327,0.9563239,0.60609955,0.54132545,0.3173411,80.042465
328,0.9420686,0.60085154,0.54276615,0.31833,79.981804
329,0.9748256,0.6193312,0.53700334,0.315116,80.17895
330,0.96178347,0.609825,0.5429178,0.3177792,80.06521
331,0.9648165,0.6110989,0.5394298,0.31560764,80.216866
332,0.9787686,0.6190277,0.54276615,0.31815225,80.019714
333,0.9766454,0.61757165,0.54200786,0.3182041,79.95905
334,0.97846526,0.6204414,0.54071885,0.31632358,80.17895
335,0.9493479,0.6032951,0.5402639,0.31721863,80.019714
336,0.9605702,0.6091915,0.5415529,0.31726134,80.08796
337,0.97270244,0.6179774,0.5426145,0.31771633,80.06521
338,0.9787686,0.6197091,0.53760993,0.31534156,80.17895
339,0.9526843,0.6044717,0.5408705,0.31802118,79.943886
340,0.9532909,0.60498655,0.5380649,0.31585917,80.11071
341,0.9551107,0.6081398,0.54496515,0.31993315,79.86048
342,0.96087354,0.6113739,0.5360934,0.31414685,80.26994
343,0.96572644,0.6130743,0.54071885,0.31685975,80.10313
344,0.97573555,0.61803854,0.54534423,0.31988728,79.89839
345,0.9551107,0.6051633,0.5368517,0.315008,80.18653
346,0.9590537,0.6068168,0.5343494,0.31393018,80.216866
347,0.9520776,0.6050186,0.54276615,0.31797895,80.042465
348,0.94692147,0.6044325,0.5418562,0.31756476,80.03488
349,0.955414,0.60570544,0.53768575,0.31480294,80.26236
350,0.95298755,0.60317904,0.54269034,0.31810302,80.01213
351,0.96269333,0.61115193,0.5444343,0.31861913,80.0273
352,0.95238096,0.6043156,0.5415529,0.31787908,79.98939
353,0.95875037,0.61012405,0.53586596,0.314537,80.20928
354,0.9675462,0.6109578,0.5444343,0.31862995,80.0273
355,0.9557173,0.6102389,0.54056716,0.31687468,80.08796
356,0.95875037,0.6073992,0.5379891,0.3155878,80.14862
357,0.95935696,0.6114231,0.5386715,0.3161259,80.10313
358,0.93205947,0.5930203,0.5377616,0.3149202,80.24719
359,0.9499545,0.6032769,0.54140127,0.31768298,80.019714
360,0.95602065,0.60764426,0.5404155,0.3164825,80.14104
361,0.94692147,0.6019231,0.53760993,0.31484634,80.23961
362,0.9387322,0.59604007,0.53791326,0.31485343,80.24719
363,0.9739157,0.61555225,0.53639674,0.31479463,80.18653
364,0.98331815,0.6220263,0.5377616,0.31514582,80.20928
365,0.9660297,0.61141,0.5471641,0.32081565,79.83773
366,0.9633,0.6124646,0.5486806,0.32212883,79.71641
367,0.9669396,0.6101145,0.5432211,0.31899178,79.91356
368,0.9642099,0.609161,0.5424628,0.31799337,80.019714
369,0.96663636,0.613704,0.5448893,0.3192033,79.96664
370,0.9599636,0.6075489,0.5397331,0.3167691,80.057625
371,0.9705793,0.6168011,0.53988475,0.31650245,80.12587
372,0.97209585,0.61386466,0.54208374,0.3182059,79.97422
373,0.9542008,0.6054985,0.5329087,0.3126414,80.33819
374,0.96239007,0.6109502,0.53935397,0.315865,80.18653
375,0.94115865,0.5973982,0.54253864,0.31747428,80.09554
376,0.9681529,0.61289793,0.5418562,0.31647357,80.216866
377,0.9605702,0.6049736,0.5377616,0.31542322,80.156204
378,0.9708826,0.6166025,0.54360026,0.31875727,79.96664
379,0.97573555,0.618102,0.5444343,0.31931755,79.92873
380,0.96269333,0.611728,0.5407947,0.31753126,80.019714
381,0.95602065,0.6077345,0.54557174,0.31931978,79.97422
382,0.9654231,0.60818696,0.54822564,0.32039464,79.943886
383,0.95602065,0.60357696,0.5395814,0.31652522,80.10313
384,0.9648165,0.6116621,0.54140127,0.31720603,80.06521
385,0.9557173,0.6067625,0.5442827,0.31929922,79.91356
386,0.96845615,0.6152256,0.5418562,0.31736508,80.080376
387,0.96269333,0.61041087,0.5401881,0.31697628,80.05005
388,0.944495,0.5985463,0.5401881,0.31736457,80.00455
389,0.95298755,0.6045084,0.5408705,0.31684166,80.10313
390,0.96572644,0.6114021,0.5451168,0.3203919,79.79982
391,0.96784955,0.61173445,0.53935397,0.31581718,80.17895
392,0.98271155,0.6227501,0.5417804,0.31812146,79.95905
393,0.9681529,0.61455333,0.5375341,0.31532133,80.171364
394,0.9584471,0.608577,0.53912646,0.31662065,80.057625
395,0.9748256,0.6169199,0.54056716,0.31678608,80.10313
396,0.95298755,0.604152,0.54200786,0.31748345,80.06521
397,0.95784044,0.6071142,0.54564756,0.3198879,79.89839
398,0.96663636,0.61451876,0.5401881,0.31740904,79.981804
399,0.96724296,0.6134502,0.5444343,0.31948414,79.89839
