validation_mae,validation_mse,train_mae,train_mse,train_accuracy
0.95177436,0.58023447,0.79648167,0.49871385,66.14346
0.9654231,0.5931586,0.7916288,0.49698249,66.1738
0.9532909,0.5808054,0.78768575,0.49569175,66.14346
0.9447983,0.58277035,0.78192294,0.4914352,66.48468
0.95359415,0.58311826,0.7845769,0.49343315,66.33303
0.9802851,0.59359527,0.7885957,0.4959648,66.14346
0.96360326,0.5900209,0.7883682,0.4956197,66.18137
0.95723385,0.5885647,0.7838186,0.49263892,66.37094
0.94661814,0.5815314,0.774037,0.48848295,66.5226
0.9681529,0.59257233,0.77987564,0.49035263,66.53018
0.9532909,0.5820027,0.7914771,0.49775556,66.02214
0.9687595,0.59124136,0.7806339,0.4903303,66.58326
0.95086443,0.5838665,0.78131634,0.49290234,66.21929
0.95935696,0.5909932,0.78017896,0.4912331,66.401276
0.95298755,0.58523524,0.7809372,0.490719,66.53018
0.9690628,0.59391266,0.7703973,0.48417395,66.96239
0.9590537,0.59067476,0.7649378,0.48137102,67.12163
0.9681529,0.591626,0.76880497,0.48657206,66.5226
0.9532909,0.58675146,0.7689566,0.48390964,66.93206
0.9748256,0.59518903,0.77570516,0.4869489,66.81074
0.94783133,0.5857283,0.7669851,0.4832365,66.93206
0.96087354,0.5914049,0.77244467,0.48573685,66.825905
0.97725207,0.5983437,0.77153474,0.4857363,66.7804
0.9584471,0.5887996,0.75818926,0.4779652,67.27328
0.94115865,0.5806852,0.7443888,0.46899688,67.87989
0.9463148,0.5829721,0.7280861,0.45940006,68.49409
0.9584471,0.5879278,0.7393085,0.46650913,67.986046
0.9696694,0.5965479,0.73528963,0.4629236,68.31969
0.9493479,0.5868608,0.7344556,0.4632802,68.198364
0.96572644,0.59594536,0.7289202,0.46033755,68.36518
0.9745223,0.60077673,0.73058844,0.46100402,68.34243
0.9723992,0.5990838,0.7245223,0.4569866,68.63815
0.9693661,0.5961094,0.7189869,0.45405984,68.78223
0.9751289,0.6018568,0.71845615,0.453432,68.86564
0.9669396,0.5968773,0.7188353,0.45338973,68.895966
0.9708826,0.5981144,0.71982104,0.454867,68.721565
0.9766454,0.6027524,0.7154231,0.45181996,68.94904
0.9717925,0.60180587,0.7208068,0.4543298,68.835304
0.97725207,0.60303336,0.7251289,0.45746407,68.59266
0.97421896,0.601198,0.7112526,0.44960967,69.06278
0.9802851,0.6064213,0.7152715,0.450096,69.19169
0.9551107,0.5902997,0.7133,0.44935256,69.22202
0.9687595,0.59866667,0.7216409,0.4554483,68.7064
0.9611768,0.5963074,0.711101,0.4487816,69.16894
0.9557173,0.5914393,0.7142099,0.4500149,69.13861
0.97270244,0.60262346,0.7131483,0.45026344,69.047615
0.9548074,0.5935925,0.70867455,0.4481311,69.13861
0.96663636,0.5985108,0.69783133,0.4407212,69.669395
0.95784044,0.59406525,0.71178347,0.4489679,69.17652
0.9575372,0.59715015,0.71269333,0.45012125,69.0552
0.9717925,0.6053232,0.69783133,0.44059435,69.71489
0.9745223,0.6027732,0.7025326,0.44504762,69.26752
0.9760388,0.6037426,0.70359415,0.44363126,69.54049
0.97725207,0.6046293,0.69737643,0.44032797,69.72247
0.9717925,0.5998667,0.7004095,0.44128278,69.73006
0.9751289,0.6010149,0.70147103,0.441057,69.81347
0.96784955,0.59969455,0.7026084,0.44267264,69.6239
0.9681529,0.59788114,0.7073855,0.44544408,69.4495
0.9760388,0.6033255,0.70465577,0.44288072,69.71489
0.9611768,0.596411,0.70359415,0.4423739,69.72247
0.96845615,0.5998873,0.70215344,0.44130644,69.805885
0.9681529,0.5999394,0.69813466,0.43921098,69.942375
0.9842281,0.6096088,0.70298755,0.44213006,69.745224
0.97694874,0.60335165,0.70291173,0.44253832,69.66181
0.96148014,0.59686446,0.7012436,0.44180626,69.69215
0.9596603,0.5966689,0.6970731,0.43920368,69.88929
0.955414,0.59106225,0.6967698,0.43878216,69.919624
0.97846526,0.6029139,0.69949955,0.44017282,69.843796
0.9699727,0.5991402,0.6982863,0.44009155,69.7983
0.96178347,0.5961741,0.6964665,0.43826792,69.980286
0.9687595,0.6016564,0.69889295,0.44029173,69.79072
0.9717925,0.60144925,0.6967698,0.4394182,69.805885
0.97725207,0.60177636,0.7034425,0.4430249,69.6239
0.9723992,0.59930456,0.6976797,0.4394107,69.87413
0.97725207,0.60272115,0.69692147,0.44011393,69.73764
0.9463148,0.5846879,0.69927204,0.44002005,69.85138
0.97907186,0.6051787,0.7022293,0.442695,69.61632
0.9748256,0.60405344,0.6970731,0.43913394,69.881714
0.9799818,0.6037805,0.7026843,0.4421448,69.707306
0.9569305,0.5925519,0.69525325,0.4387415,69.85896
0.9799818,0.60133874,0.7060965,0.44517872,69.46467
0.97148925,0.602565,0.6971489,0.4393173,69.85896
0.9599636,0.5948103,0.69009703,0.43509108,70.13952
0.96784955,0.5994143,0.70351833,0.44329277,69.58598
0.9802851,0.6007411,0.707158,0.44620362,69.343346
0.98635125,0.607901,0.69957536,0.4415286,69.669395
0.96633303,0.59591615,0.70602065,0.443924,69.61632
0.98817104,0.60975003,0.70647556,0.4445967,69.532906
0.970276,0.59974074,0.70177436,0.4426847,69.59357
0.97725207,0.6036247,0.70033365,0.4404563,69.843796
0.99120414,0.61166006,0.7013194,0.44063166,69.88929
0.985138,0.6058601,0.69783133,0.44012082,69.76797
0.97421896,0.60245496,0.6991962,0.44146004,69.6239
0.9708826,0.599946,0.70465577,0.44369456,69.58598
0.96087354,0.59653646,0.7004853,0.44234926,69.57841
0.96784955,0.59787554,0.69176525,0.43693665,69.942375
0.9687595,0.59894943,0.70306337,0.44336644,69.55566
0.97148925,0.59727097,0.7020018,0.44215727,69.669395
0.96208674,0.5932644,0.69783133,0.4396024,69.85896
0.9699727,0.59926146,0.69874126,0.4402832,69.81347
0.9639066,0.5954267,0.7018502,0.4408147,69.88929
0.9842281,0.6075514,0.69942373,0.44217575,69.532906
0.9675462,0.59661275,0.7013952,0.44264162,69.59357
0.97634214,0.6032191,0.70465577,0.443114,69.66181
0.9520776,0.5900492,0.704125,0.44351494,69.59357
0.9699727,0.6007094,0.70374584,0.44330928,69.59357
0.97634214,0.6011321,0.70784044,0.446235,69.37367
0.98695785,0.6090972,0.69404006,0.4375465,69.96512
0.98119503,0.6067398,0.69737643,0.43829787,70.03336
0.9699727,0.6020256,0.69601154,0.44078356,69.56324
0.9681529,0.59835666,0.7028359,0.44288388,69.608734
0.9605702,0.59496206,0.69881713,0.43917906,69.980286
0.9605702,0.592165,0.7004853,0.44098812,69.783134
0.97846526,0.60514635,0.6961632,0.43831939,69.957535
0.9711859,0.6000725,0.69874126,0.43987337,69.843796
0.96360326,0.60111547,0.7032909,0.44336453,69.56324
0.9505611,0.5890647,0.6939642,0.43816984,69.87413
0.96360326,0.5949914,0.6976797,0.44076124,69.669395
0.9532909,0.5934812,0.6920686,0.43769494,69.83621
0.9730058,0.6030891,0.6977555,0.4405589,69.71489
0.9581438,0.5947247,0.6961632,0.43925974,69.7983
0.98149836,0.60480946,0.69457084,0.4384729,69.85896
0.97361237,0.6024098,0.69115865,0.43624884,70.01061
0.98119503,0.6071065,0.6969973,0.43973464,69.79072
0.9493479,0.5887701,0.69601154,0.43823093,69.94995
0.9696694,0.5964425,0.7060965,0.44396976,69.61632
0.98119503,0.6069172,0.6976039,0.43986842,69.79072
0.98271155,0.608034,0.6985896,0.43918958,69.93479
0.9730058,0.5997743,0.7054898,0.44363335,69.63907
0.97330904,0.60222507,0.6998029,0.44050595,69.7983
0.97209585,0.6020157,0.70162266,0.44238845,69.631485
0.9730058,0.6034014,0.7020018,0.44313407,69.52533
0.97634214,0.6020355,0.6991962,0.44028786,69.81347
0.97148925,0.60202104,0.6963148,0.43983263,69.73764
0.9799818,0.60660446,0.69889295,0.440299,69.7983
0.9717925,0.6006381,0.69813466,0.440617,69.69973
0.9660297,0.5977296,0.6985138,0.44018617,69.77555
0.9654231,0.5990454,0.6985138,0.44018954,69.7983
0.9754322,0.6031677,0.69525325,0.43955472,69.73764
0.9854413,0.60762817,0.70639974,0.44567505,69.37367
0.97270244,0.6006426,0.69927204,0.44077426,69.73764
0.96845615,0.5980816,0.69548076,0.4392754,69.77555
0.970276,0.5981431,0.6990446,0.44226965,69.51016
0.97361237,0.6010651,0.70230514,0.44261977,69.6239
0.9818016,0.6029079,0.6969973,0.43912786,69.89687
0.9839248,0.60739946,0.7028359,0.44325,69.54807
0.96239007,0.59559584,0.70359415,0.4434647,69.56324
0.9648165,0.59722394,0.7011677,0.44215888,69.631485
0.9681529,0.59761703,0.69388837,0.43718818,70.018196
0.97209585,0.6007611,0.6951016,0.43891576,69.805885
0.9748256,0.6000434,0.7048074,0.44302902,69.68456
0.9745223,0.6044446,0.70351833,0.443038,69.608734
0.96269333,0.5971437,0.70177436,0.44271383,69.57841
0.9708826,0.601707,0.6933576,0.43888757,69.73006
0.9687595,0.59810543,0.69168943,0.43692034,69.942375
0.9681529,0.6012554,0.694495,0.4381575,69.88929
0.96663636,0.5970168,0.6935851,0.4372064,69.99545
0.9730058,0.60376954,0.69783133,0.43974778,69.83621
0.97361237,0.60325164,0.70018196,0.44046283,69.843796
0.9705793,0.6007232,0.7028359,0.44231847,69.68456
0.9599636,0.5935125,0.6991204,0.44014126,69.85138
0.97785866,0.602706,0.6913103,0.43591228,70.056114
0.9660297,0.59823334,0.6925235,0.43713945,69.957535
0.9563239,0.59245956,0.69608736,0.44002983,69.69973
0.95935696,0.5955534,0.6935851,0.43548402,70.245674
0.9787686,0.6059835,0.7022293,0.44157115,69.783134
0.9569305,0.59303916,0.69532907,0.43792275,69.957535
0.9748256,0.60378647,0.6976797,0.43928123,69.89687
0.96360326,0.5974913,0.7038975,0.4426916,69.69215
0.95723385,0.5919808,0.7098878,0.44663712,69.41158
0.9745223,0.6021395,0.70033365,0.442391,69.55566
0.97634214,0.6040308,0.69942373,0.44124678,69.69215
0.9584471,0.59208286,0.70321506,0.44272,69.65423
0.978162,0.6046067,0.7004853,0.4428381,69.494995
0.970276,0.59879434,0.6976797,0.43906352,69.92721
0.970276,0.6002719,0.6976039,0.44052303,69.68456
0.9723992,0.6031652,0.6961632,0.43947437,69.783134
0.96663636,0.5987475,0.6954049,0.43796867,69.9727
0.97755533,0.60448766,0.70101607,0.44231838,69.60115
0.9584471,0.5933253,0.70442826,0.44348925,69.608734
0.9660297,0.5982172,0.69328177,0.43683288,70.04095
0.96087354,0.5955025,0.69889295,0.44071707,69.73764
0.98331815,0.6053566,0.7007886,0.44140324,69.73006
0.9893843,0.60895205,0.68956625,0.43622446,69.93479
0.96360326,0.5932007,0.6957082,0.43871585,69.87413
0.99181074,0.61276925,0.70230514,0.443023,69.56324
0.97573555,0.602996,0.69381255,0.4383768,69.82863
0.98058844,0.60685694,0.6983622,0.44148055,69.58598
0.96239007,0.5984826,0.6950258,0.43891713,69.805885
0.9660297,0.59666145,0.7026843,0.44263652,69.646645
0.96299666,0.59493136,0.6991962,0.44082797,69.72247
0.9699727,0.5972334,0.6993479,0.4398917,69.881714
0.9639066,0.5961515,0.6950258,0.43871018,69.83621
0.9605702,0.59666353,0.69927204,0.4398164,69.88929
0.9860479,0.60827816,0.69259936,0.43751892,69.88929
0.96208674,0.59609175,0.70367,0.44210124,69.76797
0.97361237,0.6016272,0.7007886,0.4412741,69.745224
0.9681529,0.59717375,0.69608736,0.43928352,69.7983
0.96299666,0.5934671,0.70306337,0.44256017,69.68456
0.9639066,0.59739596,0.7004853,0.4414168,69.73006
0.985138,0.60707253,0.70147103,0.442244,69.631485
0.97361237,0.6024379,0.6967698,0.43860105,69.942375
0.978162,0.603674,0.70018196,0.44206086,69.608734
0.97785866,0.6042907,0.70018196,0.44122157,69.73764
0.96845615,0.5993135,0.6964665,0.43802056,70.02578
0.9675462,0.59607977,0.6991962,0.44219187,69.54049
0.95723385,0.5923644,0.69866544,0.43966064,69.88929
0.970276,0.5991345,0.6968456,0.43802285,70.02578
0.9711859,0.60031193,0.69244766,0.43550745,70.17744
0.96178347,0.5955243,0.69517744,0.4383808,69.90446
0.970276,0.6000337,0.70518655,0.44394487,69.55566
0.97694874,0.60505223,0.69548076,0.43890998,69.83621
0.9563239,0.59331894,0.6982863,0.44102043,69.66181
0.9563239,0.5933346,0.69874126,0.4381951,70.094025
0.95935696,0.5967656,0.6993479,0.44015902,69.82863
0.9575372,0.59472483,0.69548076,0.43875098,69.86655
0.9711859,0.60147643,0.6983622,0.44096684,69.66181
0.9602669,0.5927498,0.6939642,0.43876502,69.7983
0.978162,0.60314447,0.6998029,0.44063094,69.805885
0.9675462,0.59951043,0.69388837,0.4375982,69.957535
0.9708826,0.60076386,0.69388837,0.43637016,70.131935
0.9602669,0.59215856,0.70025784,0.4416522,69.669395
0.9723992,0.60091877,0.70215344,0.44221708,69.67698
0.9639066,0.59371173,0.7022293,0.44271374,69.608734
0.9611768,0.59337837,0.7070822,0.44516614,69.494995
0.97573555,0.6011751,0.6983622,0.44005278,69.81347
0.9660297,0.5951536,0.6976797,0.44024342,69.75281
0.9699727,0.5992005,0.6926752,0.43698764,70.00304
0.9845314,0.60478026,0.7007886,0.44216126,69.61632
0.9872612,0.6068286,0.70033365,0.4408443,69.7983
0.9796785,0.6045421,0.7028359,0.44235933,69.67698
0.9984835,0.61287206,0.69525325,0.43838954,69.89687
0.96178347,0.5969743,0.69578403,0.43878788,69.86655
0.9802851,0.60941005,0.6999545,0.44261056,69.51016
0.96845615,0.5994594,0.69896877,0.44176134,69.58598
0.9842281,0.60691774,0.70298755,0.4429884,69.59357
0.96572644,0.5966712,0.704125,0.4435696,69.57082
0.9766454,0.60298836,0.70647556,0.44421184,69.60115
0.96239007,0.5940012,0.70177436,0.44235933,69.631485
0.9675462,0.5969073,0.6979072,0.4402784,69.745224
0.96663636,0.59725624,0.6968456,0.43896562,69.881714
0.97785866,0.6065242,0.69866544,0.44066313,69.745224
0.9799818,0.60329264,0.7013194,0.44222626,69.631485
0.97209585,0.6040144,0.6996512,0.4404019,69.82105
0.9648165,0.5990305,0.6959357,0.43825176,69.94995
0.9690628,0.60114515,0.6914619,0.4356196,70.13952
0.9787686,0.6075639,0.6963906,0.43932447,69.7983
0.9842281,0.6074789,0.69942373,0.44159493,69.61632
0.96299666,0.5979192,0.7006369,0.44137636,69.745224
0.97270244,0.6015608,0.70503485,0.44352126,69.63907
0.96208674,0.59553057,0.69896877,0.44133624,69.63907
0.96269333,0.599022,0.6926752,0.4356795,70.17744
0.96148014,0.597777,0.6955566,0.43850514,69.89687
0.9584471,0.5942142,0.6976797,0.44017237,69.745224
0.9693661,0.60107756,0.6971489,0.43950152,69.82105
0.9611768,0.5952867,0.69259936,0.43647605,70.04095
0.9563239,0.5904608,0.7042766,0.44295195,69.69215
0.9642099,0.5961166,0.70291173,0.44251636,69.66181
0.9563239,0.59302175,0.7011677,0.44144478,69.745224
0.96269333,0.5976578,0.70321506,0.44212887,69.73006
0.9599636,0.59437186,0.7055657,0.44450405,69.51016
0.9654231,0.59613174,0.70177436,0.44207063,69.669395
0.9548074,0.5899974,0.69942373,0.44059312,69.77555
0.9690628,0.6001371,0.7010919,0.44099957,69.7983
0.9690628,0.59879386,0.7034425,0.44200426,69.76797
0.9581438,0.5933941,0.70359415,0.44311345,69.61632
0.9690628,0.6005087,0.7028359,0.44338337,69.55566
0.9648165,0.5975078,0.69737643,0.4392666,69.88929
0.9681529,0.59784025,0.6993479,0.4407905,69.75281
0.9669396,0.59887564,0.70238096,0.44178605,69.73764
0.97361237,0.5997178,0.6968456,0.4383438,69.980286
0.9693661,0.602394,0.6963148,0.43915904,69.85138
0.9824082,0.60669214,0.69661814,0.43897843,69.88929
0.9754322,0.6043641,0.6900212,0.43630236,69.94995
0.96269333,0.596745,0.68918717,0.43391854,70.25326
0.96148014,0.5924532,0.6950258,0.43883938,69.82105
0.9854413,0.6084835,0.6941159,0.4385548,69.805885
0.9845314,0.60788584,0.698438,0.4403473,69.75281
0.9705793,0.5992741,0.6949499,0.43759492,70.01061
0.9675462,0.59883,0.69896877,0.4387838,70.03336
0.97573555,0.60320216,0.6999545,0.44237354,69.55566
0.9660297,0.5978021,0.7006369,0.4408444,69.7983
0.96178347,0.5946803,0.7034425,0.44284695,69.65423
0.9642099,0.59580404,0.7000303,0.4400971,69.90446
0.9569305,0.5933786,0.698438,0.4394221,69.90446
0.9857446,0.60862446,0.70374584,0.44329166,69.59357
0.9551107,0.5912904,0.692296,0.4369722,69.942375
0.9808917,0.600977,0.69669396,0.43976814,69.76797
0.96178347,0.5912325,0.6968456,0.4393019,69.83621
0.97755533,0.60219586,0.6982863,0.43962526,69.86655
0.96239007,0.5942514,0.69722474,0.4403833,69.69215
0.9669396,0.5965381,0.696239,0.43893903,69.86655
0.96784955,0.5993556,0.6941159,0.43781176,69.91204
0.9654231,0.5982616,0.6971489,0.43913153,69.881714
0.98149836,0.6042008,0.70177436,0.44169724,69.72247
0.97907186,0.6042008,0.6999545,0.44039488,69.83621
0.97148925,0.5990454,0.7024568,0.44234926,69.67698
0.9645132,0.59964126,0.69692147,0.44097528,69.58598
0.9708826,0.60056984,0.6963148,0.43877813,69.89687
0.97330904,0.6005405,0.6996512,0.4408281,69.76039
0.97148925,0.60231566,0.70291173,0.44246137,69.669395
0.9520776,0.589991,0.70230514,0.44321892,69.52533
0.95177436,0.5891396,0.7025326,0.44235903,69.669395
0.9754322,0.60199404,0.6948741,0.43831816,69.87413
0.97573555,0.6035537,0.6985896,0.43988752,69.85896
