validation_mae,validation_mse,train_mae,train_mse,train_accuracy
1.1562026,0.6834007,1.2864726,0.7508891,53.19988
1.1146497,0.6575957,1.1446769,0.67373335,57.597816
0.98817104,0.5993668,1.0431453,0.6234851,60.009098
0.9196239,0.56075054,0.96663636,0.5868073,61.624203
0.9350925,0.56772757,0.9188656,0.5630599,62.784348
0.9153776,0.5639756,0.92629665,0.56645554,62.655445
0.90081894,0.5509268,0.91128296,0.55945015,62.936
0.90263873,0.55252457,0.90658176,0.55768836,62.95875
0.90263873,0.5526728,0.89634514,0.55240035,63.231724
0.9032454,0.55261326,0.90263873,0.55498487,63.163483
0.8898999,0.54588,0.896421,0.5518442,63.337883
0.914771,0.55798405,0.89316046,0.5508732,63.29997
0.9044586,0.5535307,0.9009706,0.5547556,63.095238
0.90567183,0.5545805,0.8980892,0.55430764,63.026993
0.9047619,0.5532276,0.89649683,0.55243015,63.224144
0.9005156,0.5526069,0.8834547,0.54614174,63.519867
0.899909,0.5505053,0.8770852,0.5430305,63.656353
0.88899,0.5461549,0.8826964,0.5456169,63.55778
0.8905065,0.5470358,0.87678194,0.5421102,63.78526
0.9181074,0.560521,0.87966335,0.54469234,63.519867
0.8983925,0.55092597,0.8700334,0.53976995,63.792843
0.90294206,0.5559206,0.8742038,0.5411669,63.770092
0.8993024,0.5529589,0.8742038,0.5414666,63.73976
0.9132545,0.55874556,0.87465876,0.5427639,63.56536
0.88808006,0.54673994,0.86540794,0.53675455,63.997574
0.89657265,0.55129635,0.8607825,0.5354244,63.967243
0.9208371,0.56248266,0.85600543,0.5318387,64.2478
0.91719747,0.56300056,0.8629815,0.5360955,63.967243
0.90779495,0.55840653,0.8501668,0.52960616,64.2933
0.9278132,0.56852496,0.8451623,0.52728283,64.39945
0.9032454,0.5528202,0.85774946,0.5336566,64.0734
0.9002123,0.5514011,0.8431908,0.526336,64.41462
0.90506524,0.5574523,0.8440249,0.528064,64.21747
0.9223536,0.5647694,0.84266,0.52605325,64.43737
0.90718836,0.5590716,0.8488778,0.5295256,64.20231
0.9053685,0.5565111,0.84592056,0.5263992,64.52836
0.92629665,0.5686384,0.8438732,0.5263639,64.44495
0.89596605,0.5534421,0.83143765,0.5195949,64.82408
0.9032454,0.55572116,0.8270397,0.5173982,64.89233
0.9090082,0.5587922,0.82885957,0.5182933,64.869576
0.90233546,0.55679137,0.8290871,0.5181731,64.88474
0.9087049,0.5586794,0.8283288,0.5177916,64.93782
0.8947528,0.55261326,0.8354565,0.52263683,64.543526
0.91689414,0.5656998,0.84144676,0.5246439,64.56627
0.9032454,0.55972886,0.81945705,0.5123414,65.26388
0.90172887,0.5537749,0.8220352,0.5149086,65.01365
0.90718836,0.55945396,0.81938124,0.51285017,65.1653
0.9241735,0.56879026,0.8201395,0.5131171,65.17288
0.92205036,0.56718737,0.82233846,0.5140356,65.15014
0.9238702,0.56640285,0.82453746,0.51534355,65.06673
0.9259933,0.57164544,0.8058841,0.50466865,65.718834
0.9059751,0.5609044,0.79974216,0.5015015,65.85532
0.9123446,0.5656185,0.80118287,0.5016279,65.92357
0.9293297,0.5771139,0.8063391,0.50579035,65.53685
0.8932363,0.55701315,0.80057627,0.5022317,65.779495
0.9080983,0.5606477,0.7917804,0.4955706,66.340614
0.9044586,0.562686,0.79496515,0.49730524,66.21929
0.90779495,0.5628131,0.79200786,0.49630463,66.21171
0.9132545,0.5628865,0.79504097,0.49884838,65.99181
0.9350925,0.57602483,0.7967091,0.49760348,66.24962
