validation_mae,validation_mse,train_mae,train_mse,train_accuracy
0.8950561,0.5521108,0.8249166,0.51755816,64.76342
0.899909,0.55275095,0.807704,0.50825655,65.279045
0.9193206,0.56122947,0.8071732,0.5089987,65.12739
0.9011222,0.5539045,0.8064908,0.5061899,65.50652
0.9102214,0.5619971,0.80611163,0.50737506,65.294205
0.9053685,0.56318045,0.8154383,0.511968,65.09706
0.9153776,0.5644596,0.80686986,0.5060625,65.52168
0.8935396,0.55746704,0.79481345,0.50084525,65.71125
0.9244768,0.56781816,0.7915529,0.49840653,65.88565
0.90142554,0.5559855,0.7987564,0.5013047,65.81741
0.9047619,0.55769235,0.8052775,0.5052376,65.5596
0.9138611,0.55940855,0.7918562,0.4979413,65.96906
0.8938429,0.5516124,0.7923112,0.497904,65.98423
0.903852,0.55818456,0.7853351,0.49459037,66.13588
0.9259933,0.57315123,0.78275704,0.492799,66.27995
0.9129512,0.55979604,0.7853351,0.49376154,66.24962
0.90263873,0.55993265,0.78707916,0.49481013,66.166214
0.89080983,0.55054325,0.77365786,0.48745456,66.59084
0.9208371,0.5696115,0.78351533,0.49175304,66.439186
0.9253867,0.5702202,0.7830604,0.49051073,66.58326
0.8935396,0.5531838,0.7732787,0.4881492,66.45435
0.906885,0.5646976,0.7691083,0.48261023,67.06097
0.94328177,0.5852096,0.7597816,0.4777814,67.326355
0.91264784,0.5694434,0.7734304,0.4837931,67.08371
0.91628754,0.5678707,0.76448286,0.47881812,67.38702
0.91568094,0.56979495,0.7625114,0.47755966,67.485596
0.91780406,0.5669754,0.7633455,0.47898588,67.288445
0.90840155,0.5652204,0.75409466,0.4732455,67.69032
0.9011222,0.556984,0.76364875,0.478346,67.3946
0.9229603,0.5718057,0.7639521,0.47746146,67.56142
0.9032454,0.5638968,0.74446464,0.46656033,68.17561
0.9199272,0.5679593,0.7436306,0.4650558,68.3576
0.9390355,0.581208,0.75614196,0.4736797,67.72824
0.91264784,0.5663029,0.7513649,0.4712327,67.87231
0.9341826,0.5798817,0.7411283,0.46470645,68.3121
0.9111313,0.56829274,0.7422657,0.4631729,68.59266
0.91780406,0.576506,0.7379436,0.45932096,68.94904
0.9193206,0.57653713,0.7350622,0.45949447,68.78981
0.9159842,0.5776116,0.7283136,0.45368588,69.29026
0.9229603,0.581538,0.7260388,0.45215556,69.36609
0.9341826,0.58041036,0.7339248,0.45699692,69.0552
0.92690325,0.575841,0.7267971,0.4533825,69.26752
0.9099181,0.57117426,0.72785866,0.4528029,69.41158
0.91355777,0.56762636,0.7296785,0.45377916,69.358505
0.92144376,0.574254,0.72346073,0.44875547,69.7983
0.9384289,0.5800369,0.7253564,0.44915015,69.783134
0.94813466,0.5882357,0.72209585,0.44792756,69.81347
0.93387926,0.58092004,0.71352744,0.44334304,70.07127
0.94692147,0.5877426,0.7173188,0.44525844,69.98787
0.92053384,0.5757721,0.7245223,0.448519,69.85138
0.92690325,0.5788695,0.71413404,0.4406656,70.4959
0.92144376,0.5781608,0.7099636,0.43906903,70.51107
0.90172887,0.5649251,0.699727,0.4311551,71.20109
0.9099181,0.5675802,0.696239,0.43189165,70.890205
0.9393388,0.58741254,0.7028359,0.43323255,71.03427
0.9153776,0.580734,0.69889295,0.43131977,71.13285
0.940552,0.5865268,0.6948741,0.42852566,71.33758
0.940552,0.5880217,0.7006369,0.43127385,71.20867
0.936609,0.58866644,0.7018502,0.43182462,71.19351
0.9344859,0.5894697,0.69866544,0.43026838,71.25417
0.94115865,0.5905541,0.6808462,0.41891405,72.05035
0.93266606,0.5823372,0.6956324,0.4262544,71.71671
0.940552,0.5826494,0.68676066,0.42205134,71.86836
0.92478013,0.57550794,0.68804973,0.42271137,71.86836
0.9350925,0.58924603,0.6878981,0.42210048,71.94419
0.94752806,0.5909307,0.68114954,0.41845173,72.13376
0.93691236,0.58757675,0.69153774,0.42399466,71.82287
0.9190173,0.5764872,0.681377,0.41719663,72.31574
0.94115865,0.59382033,0.6822869,0.41641685,72.49014
0.9463148,0.59564453,0.6843342,0.41834155,72.30816
0.93175614,0.5831172,0.6753109,0.41341898,72.611465
0.9520776,0.595344,0.66916895,0.41032976,72.74037
0.9350925,0.58792883,0.67258114,0.410946,72.82378
0.9193206,0.57270527,0.67326355,0.41032937,72.922356
0.9223536,0.5798223,0.67144376,0.40851814,73.10434
0.9420686,0.5880733,0.67493176,0.41150254,72.861694
0.936609,0.5901245,0.66431606,0.40430534,73.39248
0.91780406,0.57921106,0.6568092,0.40123585,73.46831
0.92750984,0.578071,0.66287535,0.4029455,73.5138
0.9490446,0.5967238,0.6633303,0.40530547,73.19533
0.95784044,0.6024213,0.66006976,0.40171936,73.54413
0.9253867,0.5858133,0.66211706,0.40229824,73.56688
0.92478013,0.57966226,0.6574158,0.39825866,73.93085
0.9223536,0.5860671,0.6632545,0.4013757,73.77919
0.9190173,0.57555544,0.6604489,0.4016762,73.58205
0.9396421,0.58878523,0.6633303,0.40113008,73.78677
0.92144376,0.578647,0.64801335,0.3923924,74.34031
0.93266606,0.58430314,0.6554443,0.39619443,74.158325
0.936609,0.584196,0.66060054,0.39883685,73.99151
0.9356991,0.5849575,0.64490443,0.39194286,74.2569
0.9159842,0.57771593,0.651653,0.39459404,74.18866
0.929633,0.57754683,0.6507431,0.393525,74.294815
0.9393388,0.5865091,0.64596605,0.39106688,74.42372
0.9723992,0.6112883,0.6432363,0.38959116,74.51471
0.9341826,0.5869171,0.6449803,0.3906467,74.46163
0.9651198,0.60955155,0.6474826,0.39125612,74.469215
0.929633,0.58250004,0.638535,0.38455698,75.01517
0.9581438,0.6009249,0.64285713,0.38717052,74.84077
0.9581438,0.5939059,0.64596605,0.39099964,74.446465
0.9499545,0.5934801,0.64664847,0.3898448,74.62845
0.9463148,0.5913286,0.63519865,0.38491118,74.80285
0.93600243,0.5892699,0.63459206,0.38253734,75.12132
0.98331815,0.6219063,0.62973917,0.38055494,75.1744
0.94692147,0.5954724,0.6376251,0.38420534,75.03791
0.9426752,0.59672695,0.6301183,0.3793841,75.356384
0.94661814,0.5964518,0.6200334,0.3735312,75.72035
0.93812555,0.59013426,0.64005154,0.38497916,75.03033
0.9581438,0.6008791,0.62314224,0.3757081,75.56112
0.9687595,0.60986793,0.63823175,0.38395804,75.11374
0.93691236,0.5844431,0.62860173,0.37743616,75.568695
0.93114954,0.5848616,0.6292084,0.37790525,75.56112
0.92053384,0.5808265,0.6209433,0.373546,75.77343
0.933576,0.5952307,0.62026083,0.37272662,75.84926
0.9590537,0.6013871,0.62390053,0.3755413,75.62178
0.9454049,0.60009044,0.6178344,0.37115514,75.955414
0.95025784,0.59972084,0.6210191,0.3728013,75.879585
0.9675462,0.6092015,0.6215499,0.37306994,75.864426
0.9441917,0.59487075,0.6249621,0.37462488,75.81134
0.9196239,0.58530265,0.6198059,0.37152797,76.016075
0.9463148,0.59424037,0.5998635,0.3587584,76.903244
0.93630576,0.5916303,0.58864117,0.3511836,77.449196
0.95784044,0.6056598,0.58848953,0.34962696,77.66909
0.96148014,0.6039349,0.5825751,0.34638682,77.851074
0.94328177,0.5959765,0.58720046,0.34758705,77.896576
0.9596603,0.6039756,0.57794964,0.34281927,78.13921
0.95238096,0.6006502,0.5786321,0.3424699,78.23021
0.9723992,0.61014557,0.57711554,0.3419228,78.20746
0.95298755,0.60042465,0.57961786,0.34295982,78.199875
0.96269333,0.6066378,0.58303005,0.34449664,78.1468
0.94297844,0.5954465,0.5754474,0.3409791,78.29087
0.9496512,0.5959957,0.5740825,0.33991757,78.38186
0.9329694,0.5929691,0.57165605,0.33876377,78.41219
0.92690325,0.58866227,0.5706703,0.33705357,78.624504
0.948438,0.6011855,0.5706703,0.3366796,78.67758
0.9651198,0.60755783,0.5627844,0.3331911,78.80649
0.9393388,0.5959217,0.5630118,0.33232078,78.935394
0.9490446,0.60031414,0.5643009,0.33359873,78.80649
0.9272066,0.58877605,0.5634668,0.33186582,79.02639
0.94692147,0.59994847,0.5677889,0.33627257,78.60176
0.93175614,0.5896391,0.566424,0.33403873,78.859566
0.96299666,0.6065428,0.5689263,0.33569366,78.73824
0.9399454,0.5980643,0.56513494,0.33270174,78.996056
0.9569305,0.6041459,0.5591447,0.32965946,79.14771
0.9451016,0.5984568,0.55846226,0.3295244,79.12496
0.9545041,0.6029608,0.56513494,0.3329197,78.96573
0.95147103,0.5990124,0.5593721,0.32983476,79.12496
0.9520776,0.60211825,0.5577798,0.32781053,79.33727
0.9435851,0.5982704,0.55595994,0.3272885,79.31453
0.9402487,0.59527135,0.55451924,0.32780778,79.18562
0.9548074,0.6039433,0.5574765,0.32791752,79.306946
0.9441917,0.5983898,0.5583864,0.32906032,79.18562
0.94722474,0.6004474,0.56513494,0.33215094,79.071884
0.9548074,0.602011,0.5580073,0.32906592,79.170456
0.9545041,0.6039832,0.5574765,0.32792485,79.29936
0.9390355,0.5953068,0.5634668,0.33152947,79.07947
0.96269333,0.605161,0.55330604,0.32527813,79.5041
0.9435851,0.59898174,0.55686986,0.32753235,79.34486
0.9611768,0.6061596,0.55686986,0.32827955,79.23112
0.94237185,0.59698665,0.55398846,0.32525057,79.534424
0.92690325,0.5894779,0.5589172,0.32927287,79.17804
0.9435851,0.5972815,0.55125874,0.32434818,79.54201
0.94661814,0.5996339,0.5578556,0.32864052,79.22353
0.92326355,0.58604324,0.5543676,0.32643265,79.37519
0.9426752,0.59745026,0.5586139,0.32894388,79.208374
0.9548074,0.60126907,0.5542918,0.32584262,79.45102
0.95147103,0.6034074,0.5591447,0.32844228,79.32211
0.93387926,0.59010625,0.55398846,0.32558662,79.48893
0.94661814,0.60059386,0.55254775,0.32446823,79.57234
0.9511677,0.6027041,0.55831057,0.32860368,79.246284
0.9551107,0.60313886,0.5605854,0.32945102,79.2387
0.9356991,0.5918944,0.5577798,0.32811293,79.306946
0.9447983,0.5957119,0.55482256,0.3266246,79.37519
0.94388837,0.59733504,0.5545951,0.3259239,79.458595
0.9496512,0.60205954,0.5501971,0.3243182,79.481346
0.94176525,0.59392256,0.5564908,0.32760465,79.31453
0.94115865,0.59301907,0.5552017,0.32637843,79.43585
0.936609,0.5936326,0.55846226,0.32922873,79.16287
0.9538975,0.60105306,0.553761,0.32535598,79.5041
0.9372156,0.5931455,0.5574765,0.32821316,79.269035
0.940552,0.5954355,0.55831057,0.32884032,79.22353
0.93691236,0.59510636,0.5580831,0.32824293,79.29936
0.9457082,0.5997728,0.56043375,0.3291696,79.27661
0.9569305,0.6048132,0.56399757,0.3312354,79.14013
0.9526843,0.6035698,0.55542916,0.32679874,79.37519
0.9557173,0.60457474,0.5532302,0.3265816,79.29936
0.9414619,0.5955417,0.56104034,0.32970232,79.22353
0.93630576,0.5912454,0.55611163,0.3280873,79.21595
0.9393388,0.5976374,0.5500455,0.32509136,79.36002
0.9551107,0.6016476,0.55414015,0.32675543,79.32211
0.96148014,0.60931844,0.5586139,0.32841817,79.29936
0.9384289,0.5957237,0.5500455,0.3241297,79.5041
0.93205947,0.5919261,0.55451924,0.32634744,79.382774
0.9548074,0.60265803,0.55618745,0.32738692,79.3297
0.94874126,0.5995839,0.55398846,0.32609776,79.397934
0.92629665,0.58629555,0.55338186,0.32536188,79.481346
0.9499545,0.5997884,0.5508038,0.32509834,79.40552
0.94813466,0.59903497,0.5544434,0.32683343,79.32211
0.95784044,0.60496926,0.5545951,0.32622355,79.420685
0.95238096,0.60159606,0.5514862,0.3244977,79.52684
0.9660297,0.6094712,0.5560358,0.3271614,79.34486
0.9493479,0.6004966,0.5560358,0.3278636,79.246284
0.95298755,0.6036495,0.5571732,0.32855707,79.208374
0.9496512,0.6029311,0.5552017,0.3271736,79.306946
0.9708826,0.6133204,0.5523961,0.32517532,79.458595
0.9505611,0.601637,0.55755234,0.32766396,79.36002
0.95784044,0.6034743,0.5536852,0.32625663,79.36761
0.9457082,0.59958106,0.56104034,0.33071917,79.07947
0.9575372,0.603851,0.5635426,0.3314721,79.07947
0.9575372,0.60490084,0.5564908,0.32857722,79.16287
0.9520776,0.60290337,0.5542918,0.3262933,79.382774
0.9499545,0.60243857,0.5564908,0.32727587,79.36002
0.94722474,0.5993224,0.5558083,0.32753646,79.284195
0.94176525,0.5960086,0.5580073,0.32677677,79.51168
0.94328177,0.59564626,0.5544434,0.32633093,79.382774
0.9372156,0.59654826,0.5585381,0.32814685,79.3297
0.95298755,0.60174316,0.551562,0.32465523,79.51168
0.94661814,0.59967726,0.55906886,0.32831916,79.32211
0.94328177,0.5966642,0.55277526,0.3257017,79.4131
0.9408553,0.59473026,0.5597513,0.3293784,79.21595
0.9287231,0.5890633,0.5535335,0.3268745,79.284195
0.9490446,0.600907,0.5574765,0.3280471,79.306946
0.94874126,0.601313,0.5595238,0.32926553,79.208374
0.9538975,0.60260874,0.5565666,0.32786554,79.269035
0.94722474,0.6000772,0.5549742,0.32726032,79.27661
0.9250834,0.5878921,0.5586897,0.32853538,79.284195
0.9329694,0.5934694,0.5558083,0.32693395,79.36761
0.9457082,0.59971005,0.55671823,0.32805827,79.25387
0.948438,0.59988415,0.5644525,0.3326222,78.958145
0.9414619,0.5943456,0.56050956,0.32995173,79.16287
0.95238096,0.6030439,0.5571732,0.32766208,79.33727
0.9590537,0.60320723,0.5574765,0.32846484,79.21595
0.96178347,0.6071351,0.561192,0.3301792,79.170456
0.9493479,0.6016942,0.5508796,0.32440543,79.49651
0.9402487,0.59501123,0.5522445,0.32594,79.35244
0.94722474,0.59933597,0.55042464,0.32456705,79.46618
0.95359415,0.60153526,0.55959964,0.32957414,79.18562
0.94783133,0.5986999,0.55762815,0.32848755,79.23112
0.9532909,0.60328746,0.5506521,0.32498014,79.397934
0.92478013,0.5889073,0.5577798,0.32829824,79.269035
0.9387322,0.59544635,0.5557325,0.32720166,79.33727
0.940552,0.5974561,0.55451924,0.32596594,79.46618
0.93630576,0.59224015,0.55307853,0.32523566,79.48893
0.94661814,0.59993,0.5552775,0.32667986,79.39036
0.9426752,0.5954667,0.5577798,0.32796568,79.31453
0.9378223,0.5962063,0.55755234,0.3285736,79.21595
0.93812555,0.5952527,0.5560358,0.32820752,79.19321
0.9414619,0.5948451,0.56104034,0.32996476,79.18562
0.9542008,0.5998336,0.5580831,0.32806873,79.33727
0.9493479,0.60315055,0.55702156,0.32745492,79.36002
0.9344859,0.5917766,0.5545951,0.32641178,79.39036
0.9454049,0.5985403,0.5437519,0.31969675,79.83015
0.944495,0.597613,0.55626327,0.32685235,79.4131
0.94297844,0.5968352,0.55626327,0.3264974,79.458595
0.95086443,0.60106915,0.55702156,0.3276589,79.32211
0.9545041,0.6052537,0.5514862,0.32481593,79.47376
0.94115865,0.59590346,0.56369424,0.3317709,79.071884
0.96239007,0.60560954,0.5573248,0.32727784,79.397934
0.9499545,0.6007509,0.551562,0.3248284,79.47376
0.9526843,0.60086167,0.5528511,0.32533398,79.46618
0.9648165,0.6083485,0.55118287,0.32510075,79.420685
0.95025784,0.60124606,0.55626327,0.32761368,79.29178
0.9372156,0.5936893,0.5534577,0.32617313,79.382774
0.9402487,0.5951455,0.55391264,0.3267462,79.31453
0.94297844,0.5964087,0.56020623,0.3297814,79.170456
0.9602669,0.6053826,0.5538368,0.3255653,79.47376
0.96087354,0.6067292,0.55831057,0.3281633,79.3297
0.9490446,0.6009382,0.5545951,0.32617158,79.42827
0.94601154,0.596718,0.55050045,0.32448474,79.47376
0.95147103,0.60124606,0.555505,0.32709283,79.33727
0.9526843,0.6033766,0.5509554,0.32439616,79.5041
0.9402487,0.60058784,0.5574765,0.32715976,79.420685
0.9402487,0.59565985,0.5614953,0.32954693,79.269035
0.9441917,0.5987025,0.5578556,0.32854468,79.23112
0.9399454,0.59491354,0.55391264,0.32567433,79.47376
0.94722474,0.5956273,0.56589323,0.33242828,79.0643
0.9302396,0.58880323,0.5574765,0.32821319,79.269035
0.92750984,0.58880967,0.5560358,0.32706863,79.35244
0.9402487,0.5933972,0.5517137,0.32411182,79.5875
0.92053384,0.5854594,0.55755234,0.3285446,79.23112
0.9372156,0.59382266,0.55451924,0.32588887,79.46618
0.9287231,0.5893274,0.5564149,0.3272699,79.36761
0.92811644,0.5924073,0.55679405,0.3266693,79.46618
0.9435851,0.5967487,0.56195027,0.33056024,79.14771
0.95025784,0.60001856,0.55421597,0.32634357,79.382774
0.948438,0.60022455,0.5536094,0.3249383,79.56476
0.9420686,0.5962068,0.5550501,0.32591587,79.49651
0.9454049,0.59546274,0.55884135,0.329064,79.21595
0.95935696,0.6066587,0.55611163,0.3267931,79.40552
0.9378223,0.5941208,0.5563391,0.32814062,79.22353
0.940552,0.59491146,0.5560358,0.3272979,79.3297
0.95875037,0.60470706,0.5591447,0.32935658,79.170456
0.9463148,0.59760076,0.5599788,0.330197,79.109795
0.94176525,0.6009633,0.5566424,0.32733467,79.36002
0.9384289,0.59455305,0.55595994,0.3263972,79.458595
0.9250834,0.5890023,0.5495905,0.32377443,79.534424
0.94813466,0.60052854,0.551562,0.32432604,79.54959
0.95298755,0.6027639,0.5565666,0.32753968,79.3297
0.91628754,0.58394915,0.5531544,0.32567438,79.42827
0.95298755,0.6050242,0.5583864,0.3284872,79.284195
0.96087354,0.6077322,0.5544434,0.3261123,79.42827
0.9532909,0.60100865,0.557704,0.32875496,79.21595
0.9511677,0.60135734,0.5574765,0.32770625,79.34486
0.9660297,0.60941374,0.55451924,0.3262586,79.40552
0.95238096,0.60117865,0.5566424,0.32815856,79.2387
0.96269333,0.60813624,0.5560358,0.32696858,79.382774
0.94722474,0.5981243,0.5586897,0.32959262,79.132545
0.9399454,0.5954604,0.55762815,0.32871982,79.20079
0.94874126,0.59777683,0.5474674,0.3231492,79.51168
0.9499545,0.599391,0.55679405,0.32754952,79.32211
0.9378223,0.5914167,0.5542918,0.32581303,79.46618
0.9499545,0.60027766,0.5637701,0.33047137,79.25387
0.96239007,0.6070781,0.5534577,0.3255777,79.458595
0.9457082,0.5991658,0.5534577,0.32591107,79.40552
0.948438,0.601335,0.55755234,0.32826266,79.27661
0.96299666,0.609353,0.5544434,0.3261678,79.420685
0.94388837,0.5997003,0.560737,0.3303715,79.109795
0.9463148,0.5986811,0.54837734,0.32332733,79.534424
0.95662725,0.6051895,0.5612678,0.32944092,79.29178
0.93327266,0.5928997,0.5531544,0.32609162,79.382774
0.95662725,0.6020824,0.55216867,0.32481733,79.5041
0.9272066,0.58800405,0.54830146,0.32299235,79.57992
0.95177436,0.60031974,0.5585381,0.32861614,79.26145
0.9538975,0.6053908,0.56179863,0.33081105,79.094635
0.9454049,0.6001956,0.560737,0.33008632,79.16287
0.9490446,0.60165906,0.56104034,0.32933193,79.27661
0.9457082,0.59817654,0.5551259,0.32642454,79.4131
0.93236274,0.5902037,0.5592963,0.32901564,79.2387
0.9463148,0.5987812,0.5573248,0.3281501,79.269035
0.9344859,0.5930365,0.5570974,0.3283705,79.22353
0.95298755,0.60299975,0.5579314,0.32842058,79.26145
0.95784044,0.60490936,0.5597513,0.32941154,79.20079
0.9344859,0.5937154,0.55277526,0.32479596,79.52684
0.9393388,0.5952535,0.5644525,0.33174238,79.08705
0.93630576,0.5944095,0.5586139,0.32873672,79.2387
0.95359415,0.60753936,0.5566424,0.32729053,79.36002
0.9426752,0.5994499,0.5589172,0.32911426,79.19321
0.9414619,0.5950249,0.5574765,0.32827654,79.25387
0.9499545,0.6008828,0.5506521,0.32489875,79.42827
0.9402487,0.59712523,0.5601304,0.32989806,79.16287
0.9402487,0.5926876,0.55414015,0.32597175,79.42827
0.9542008,0.602718,0.5544434,0.32586128,79.458595
