validation_mae,validation_mse,train_mae,train_mse,train_accuracy
1.1810737,0.68968016,1.4228086,0.837465,47.60388
1.1901729,0.69657236,1.1348195,0.6701164,57.6054
1.1792538,0.69025755,1.1326964,0.66730404,57.939034
1.1895663,0.6934388,1.1295117,0.66575533,57.98453
1.1765242,0.68794155,1.1373218,0.6683241,58.00728
1.152563,0.6767777,1.1194267,0.66171455,58.090687
1.0767365,0.6399496,1.1002426,0.65001994,58.886868
1.0145587,0.60965616,1.0338186,0.61799765,60.33515
0.9945405,0.5997717,0.99332726,0.5987777,61.176826
0.99666363,0.6015264,0.9752806,0.58934146,61.67728
0.97148925,0.58944434,0.95867455,0.5821673,61.912346
0.9796785,0.5926779,0.96208674,0.584048,61.81377
0.9557173,0.5803742,0.96094936,0.58315074,61.866848
0.96148014,0.584392,0.95351833,0.5787532,62.17774
0.96239007,0.58379185,0.9419927,0.5735524,62.359722
0.96087354,0.5851027,0.9447983,0.5743201,62.390053
0.94783133,0.5771504,0.94320595,0.5747622,62.230816
0.9633,0.5855899,0.94115865,0.57268476,62.450714
0.9705793,0.58863807,0.9357749,0.5702234,62.549286
0.96845615,0.5871217,0.939263,0.5724899,62.367302
0.93387926,0.5717939,0.93531996,0.56997144,62.541706
0.9569305,0.582165,0.9336518,0.568922,62.61753
0.94388837,0.5767424,0.9329694,0.56882745,62.609947
0.9569305,0.58361536,0.92432517,0.5655275,62.655445
0.94783133,0.577326,0.9215954,0.56344134,62.83743
0.95086443,0.5783324,0.92288446,0.5645303,62.746437
0.9651198,0.5859595,0.91894144,0.56211907,62.90567
0.9575372,0.58490324,0.9267516,0.56566066,62.7616
0.9545041,0.58245975,0.9278132,0.566304,62.73127
0.9493479,0.5778959,0.9175766,0.56225985,62.8071
0.9490446,0.57981217,0.91696995,0.5618147,62.84501
0.94297844,0.5756125,0.9159084,0.56041753,63.01183
0.95723385,0.5830898,0.9074917,0.55666894,63.12557
0.94661814,0.5779759,0.89922655,0.5526049,63.322716
0.9505611,0.5798045,0.9087807,0.55671513,63.193813
0.94661814,0.5780205,0.90377617,0.5554196,63.140736
0.95662725,0.5835036,0.9076433,0.5567796,63.117985
0.9584471,0.5845089,0.8961935,0.5515987,63.307552
0.955414,0.5832818,0.8947528,0.5502949,63.451622
0.9602669,0.58428687,0.8968001,0.5515729,63.353046
