validation_mae,validation_mse,train_mae,train_mse,train_accuracy
1.7346072,0.96327806,1.3635881,0.7912668,51.02366
1.0567182,0.63029146,1.1364119,0.6694952,57.81013
1.0251744,0.6192979,1.0264635,0.615468,60.395813
1.0272975,0.6178398,0.9878678,0.59660906,61.24507
0.9878678,0.6010153,0.97497725,0.5909428,61.41947
1.0027298,0.60648257,0.9577646,0.58081675,62.079163
0.98908097,0.6000829,0.9633,0.58497965,61.730362
0.9854413,0.5984115,0.94404006,0.57435614,62.35214
0.9845314,0.5977679,0.9491962,0.57730085,62.170155
0.9854413,0.5999962,0.9355475,0.5701254,62.549286
0.97694874,0.5979663,0.9322111,0.56816447,62.678192
0.9687595,0.5916562,0.9231119,0.56375563,62.890507
0.9860479,0.5990612,0.9307704,0.5689426,62.481045
1.0515621,0.6314782,0.9321353,0.5681809,62.678192
0.97209585,0.59129465,0.92485595,0.56489235,62.79193
0.97330904,0.5928775,0.923946,0.5649252,62.738853
0.9963603,0.60404736,0.92060965,0.5635167,62.784348
0.97907186,0.59579885,0.918714,0.56197226,62.913254
0.97270244,0.59212226,0.9196239,0.5632511,62.799515
0.9645132,0.58979243,0.912572,0.55883324,63.087654
0.9687595,0.5902666,0.9105247,0.5582136,63.057323
0.95723385,0.5857074,0.90802246,0.5572286,63.07249
0.9681529,0.5912849,0.9123446,0.5593426,63.004246
0.96299666,0.5878165,0.90438277,0.5540845,63.375797
0.97148925,0.5950071,0.90218383,0.55385643,63.307552
0.98331815,0.5999998,0.89149225,0.5485691,63.542614
0.9751289,0.59301144,0.89740676,0.55170184,63.368214
0.9545041,0.58496094,0.89088565,0.5482374,63.550198
0.9690628,0.5915144,0.894677,0.5499195,63.512283
0.96239007,0.58799446,0.883303,0.5435355,63.891415
0.95784044,0.5881478,0.899909,0.55391175,63.148315
0.9711859,0.59516275,0.8890658,0.5466862,63.70185
0.96178347,0.5869596,0.8938429,0.5503161,63.39096
0.9793752,0.59604293,0.8912648,0.5482606,63.56536
0.9739157,0.59515405,0.88663936,0.5460395,63.663937
0.9978769,0.60849285,0.88868666,0.5464773,63.717014
0.9660297,0.59031653,0.8849712,0.5455392,63.64119
0.9793752,0.59895504,0.87943584,0.5425865,63.81559
0.9708826,0.59534585,0.8779193,0.54124,63.952076
0.98271155,0.5981515,0.87860173,0.5431539,63.679104
0.9909008,0.60287774,0.88952076,0.54721177,63.61086
0.97573555,0.597492,0.8777677,0.5411878,63.936913
0.9808917,0.6012561,0.8727631,0.5390572,63.98999
0.9599636,0.5907455,0.87390053,0.5393326,64.01274
0.96208674,0.5899245,0.875872,0.5402287,63.997574
0.9836215,0.6004362,0.8751137,0.54002476,63.974827
0.95662725,0.5882963,0.87026083,0.53723586,64.16439
0.97573555,0.5958498,0.8734456,0.53991276,63.92933
0.9681529,0.5934004,0.86965424,0.5372133,64.10373
0.9563239,0.5882769,0.86176825,0.53323317,64.2933
0.9745223,0.5940323,0.86343646,0.5345469,64.20231
0.96239007,0.5928143,0.86282986,0.5329085,64.407036
0.9538975,0.5876991,0.87056416,0.5377126,64.096146
0.9848347,0.6024498,0.855323,0.5298764,64.482864
0.9866545,0.6053029,0.8601759,0.53144544,64.49045
0.9854413,0.60410607,0.855778,0.5295105,64.56627
0.9584471,0.5887687,0.8563846,0.53070164,64.39187
0.96269333,0.59028196,0.8578253,0.53035206,64.51319
0.97907186,0.6004282,0.8519108,0.52742285,64.680016
0.96148014,0.5916715,0.85911435,0.5310089,64.50561
0.94783133,0.5850304,0.853579,0.5281067,64.64968
0.9681529,0.591598,0.8582044,0.5313347,64.369125
0.95723385,0.59254265,0.8537307,0.52782595,64.72551
0.96178347,0.5905973,0.8472096,0.52481836,64.8165
0.96784955,0.59553635,0.84144676,0.52152604,64.99848
0.9748256,0.5974995,0.84447986,0.5236236,64.854416
0.9896876,0.6077155,0.8492569,0.52624065,64.70276
0.9708826,0.59877783,0.8441007,0.5219245,65.08948
0.95723385,0.5911495,0.8394753,0.52060914,65.05914
0.99120414,0.6047191,0.84159845,0.5207537,65.12739
0.9836215,0.60345405,0.83879286,0.5204855,65.02882
0.9633,0.5912698,0.8418259,0.52180225,64.97574
0.9639066,0.5918926,0.83712465,0.51840365,65.24113
0.970276,0.5977879,0.8327267,0.51599985,65.354866
0.9681529,0.5925156,0.8321201,0.5154847,65.42311
0.9711859,0.5967287,0.82309675,0.5117473,65.52168
0.98756444,0.60834426,0.83227175,0.5143208,65.58993
0.9717925,0.6001477,0.83720046,0.51791966,65.33212
0.98149836,0.6003393,0.8180922,0.50762343,65.87807
0.9563239,0.59034806,0.83136183,0.5155557,65.354866
0.9948438,0.6098838,0.8257507,0.51059574,65.802246
0.98119503,0.602596,0.8255232,0.51149315,65.66576
0.9739157,0.60079145,0.8198362,0.5067308,66.07522
0.9651198,0.59482175,0.82476497,0.51124084,65.65059
0.98635125,0.6059649,0.8212011,0.5087794,65.84016
0.9845314,0.6041738,0.8228693,0.510014,65.74917
0.9681529,0.6014136,0.8246891,0.51002574,65.81741
0.99302393,0.6116124,0.80967546,0.5029608,66.11314
