validation_mae,validation_mse,train_mae,train_mse,train_accuracy
1.1531695,0.6766473,1.2549287,0.7318929,54.473763
1.0212314,0.6129874,1.1195025,0.6611161,58.219593
0.94692147,0.5747623,0.9984835,0.6014596,61.055504
0.92326355,0.56443393,0.97353655,0.5898536,61.518047
0.91355777,0.5589301,0.93471336,0.5704861,62.481045
0.9584471,0.5803105,0.9357749,0.5714511,62.374886
0.9241735,0.5648998,0.9469973,0.5764556,62.200485
0.9041553,0.5561688,0.9129512,0.5602671,62.90567
0.914771,0.5634268,0.918714,0.56256044,62.86776
0.8953594,0.5508654,0.9150743,0.56136185,62.829845
0.892023,0.5513302,0.894222,0.550481,63.42129
0.9087049,0.5569769,0.8997573,0.5533832,63.27722
0.8798908,0.5457957,0.8961935,0.55143917,63.375797
0.87807095,0.5436955,0.89171976,0.54899675,63.5047
0.8947528,0.55147123,0.89573854,0.5514578,63.345467
0.88535035,0.5461231,0.8953594,0.5515188,63.315136
0.8993024,0.55340236,0.87958753,0.54358053,63.686684
0.88322717,0.5464568,0.8821656,0.545183,63.59569
0.87261146,0.5446575,0.87882924,0.54291165,63.78526
0.89657265,0.55342597,0.882014,0.54510075,63.603275
0.88231725,0.5480764,0.8863361,0.5467894,63.572945
0.8826206,0.5449185,0.87534124,0.54151744,63.792843
0.9041553,0.55489814,0.87253565,0.54001683,63.891415
0.89869577,0.55455583,0.8709433,0.53957087,63.87625
0.86563545,0.5372687,0.86677283,0.5376675,63.936913
0.8962693,0.5515241,0.867152,0.5367231,64.10373
0.8932363,0.5502511,0.8622991,0.5351288,64.10373
0.87109494,0.5399605,0.8630573,0.5362565,63.967243
0.903852,0.5565026,0.86889595,0.5388516,63.868668
0.90172887,0.5547641,0.85365486,0.53152573,64.171974
0.91082805,0.5600892,0.85539883,0.5309506,64.36154
0.88383377,0.54852897,0.84341824,0.5261274,64.4677
0.8877768,0.55103314,0.85395813,0.5307833,64.31605
0.88383377,0.54697424,0.84137094,0.5246197,64.61177
0.88717014,0.5527327,0.83932364,0.5227792,64.76342
0.8786776,0.5442298,0.85054594,0.52920854,64.346375
0.89778584,0.55608547,0.837428,0.52302593,64.62693
0.8926297,0.5521871,0.83431906,0.52162147,64.68759
0.91416436,0.5626119,0.84061265,0.5234549,64.717926
0.90779495,0.55984956,0.83629054,0.5210116,64.87716
0.8895966,0.5523658,0.83583564,0.5217915,64.71034
0.9272066,0.5696778,0.8354565,0.52220494,64.62693
0.90263873,0.5548297,0.8296937,0.51795834,64.9909
0.8801941,0.547597,0.82370335,0.5151828,65.06673
0.9059751,0.5639942,0.81657565,0.5114174,65.26388
0.90718836,0.5581077,0.8333333,0.51915735,64.97574
0.9144677,0.5626929,0.8180922,0.51153946,65.33212
0.89141643,0.5528824,0.8171065,0.5121891,65.180466
0.9132545,0.565489,0.82567483,0.51561594,65.08948
0.8835305,0.5488302,0.8154383,0.51052487,65.316956
