,validatation_mae,validation_mse,train_mae,train_mse,train_accuracy
97,0.9314528,0.5827979,0.7147407,0.44246787,70.306335
98,0.94237185,0.58976704,0.7268729,0.45059457,69.68456
99,0.9611768,0.60238385,0.7252806,0.44830707,69.94995
100,0.97361237,0.60452545,0.7211101,0.4452237,70.2381
101,0.94388837,0.5900598,0.7061723,0.43781993,70.579315
102,0.93630576,0.58831465,0.70784044,0.43726975,70.730965
103,0.9511677,0.5944338,0.7092053,0.4362012,70.94328
104,0.9241735,0.5859659,0.7173188,0.44083664,70.70822
105,0.93266606,0.5872652,0.7082954,0.43754783,70.70822
106,0.93205947,0.58436316,0.7122384,0.4369119,71.003944
107,0.92265695,0.57687044,0.6979072,0.42899027,71.466484
108,0.9390355,0.59316415,0.7010919,0.43157893,71.24659
109,0.9435851,0.5947238,0.69381255,0.4251411,71.79254
110,0.9690628,0.60213566,0.7053382,0.43152463,71.44373
111,0.9408553,0.5869911,0.6996512,0.42986548,71.39824
112,0.9505611,0.5950543,0.6849409,0.4199002,72.164085
113,0.94388837,0.5959134,0.69608736,0.42641616,71.74704
114,0.94115865,0.5947781,0.6996512,0.4282221,71.663635
115,0.9532909,0.59762067,0.6964665,0.42816,71.489235
116,0.9447983,0.589793,0.6876706,0.42030442,72.21716
117,0.95147103,0.6010429,0.6828177,0.41846186,72.2475
118,0.9681529,0.6045545,0.6919927,0.4238452,71.913864
119,0.936609,0.58167857,0.6885047,0.4204395,72.239914
120,0.9538975,0.6036248,0.6737185,0.4107686,72.922356
121,0.9551107,0.60049355,0.6785714,0.41437143,72.63422
122,0.9414619,0.5920832,0.6835002,0.41829315,72.30816
123,0.9557173,0.59561217,0.68114954,0.41646096,72.45223
124,0.9447983,0.5986106,0.6696997,0.4092324,72.937515
125,0.9590537,0.6031318,0.67129207,0.409814,72.95268
126,0.94752806,0.5921817,0.68600243,0.41852883,72.38399
127,0.948438,0.59643745,0.67053384,0.4080281,73.165
128,0.948438,0.59997624,0.6707613,0.4068839,73.346985
129,0.9830149,0.618752,0.6713679,0.40762028,73.26357
130,0.93751895,0.59183383,0.6617379,0.40364495,73.362144
131,0.9545041,0.6054915,0.6617379,0.40222448,73.58205
132,0.985138,0.62032443,0.6621929,0.40278375,73.5138
133,0.93812555,0.59035856,0.6687898,0.40651718,73.31665
134,0.95147103,0.60422087,0.65946317,0.40094578,73.65029
135,0.9408553,0.59610665,0.65650594,0.39868063,73.847435
136,0.94661814,0.5952117,0.6575675,0.39900127,73.8626
137,0.9287231,0.5802792,0.65370035,0.3974799,73.89293
138,0.94328177,0.59120464,0.653852,0.39739937,73.88535
139,0.94752806,0.59612155,0.648165,0.39198655,74.39339
140,0.9596603,0.60590196,0.6558993,0.39676398,74.097664
141,0.9660297,0.6033361,0.6548377,0.39652762,74.06734
142,0.94661814,0.5985827,0.6462693,0.39145407,74.40097
143,0.96087354,0.6065492,0.6436154,0.38951916,74.545044
144,0.94297844,0.59398496,0.6482408,0.39322597,74.22657
145,0.95147103,0.5958183,0.64232635,0.38790712,74.71186
146,0.95875037,0.6000336,0.63899,0.38680238,74.719444
147,0.96572644,0.6107837,0.6570367,0.39532417,74.34789
148,0.944495,0.5939151,0.64141643,0.3864247,74.88626
149,0.95147103,0.5957291,0.64429784,0.389735,74.545044
150,0.9799818,0.6091647,0.64027905,0.3868475,74.76494
151,0.9699727,0.60537076,0.6364119,0.383491,75.08341
152,0.95935696,0.60053515,0.64725506,0.3905474,74.57537
153,0.94722474,0.5951196,0.64285713,0.38694763,74.88626
154,0.9454049,0.5932906,0.640734,0.3859193,74.93934
155,0.944495,0.5904843,0.63307554,0.3820081,75.12891
156,0.9496512,0.5946926,0.6348195,0.38281187,75.09857
157,0.93691236,0.59099466,0.6230664,0.37451467,75.73552
158,0.9754322,0.61240816,0.62685776,0.37753966,75.47012
159,0.97209585,0.61259687,0.6363361,0.38322327,75.106155
160,0.9639066,0.6022416,0.63034576,0.37842456,75.5232
161,0.96360326,0.6054206,0.62336975,0.37491775,75.71277
162,0.9396421,0.5893537,0.63519865,0.38212305,75.23506
163,0.9642099,0.6034191,0.63542616,0.38078687,75.40946
164,0.944495,0.5943741,0.61745524,0.37219998,75.77343
165,0.9690628,0.6042832,0.6187443,0.3730595,75.72035
166,0.9717925,0.6160819,0.6218532,0.3730464,75.88717
167,0.94237185,0.5942053,0.6264786,0.3749275,75.818924
168,0.94722474,0.59479326,0.62966335,0.3771687,75.65969
169,0.9505611,0.5993592,0.6283743,0.37713024,75.591446
170,0.96269333,0.60675585,0.6194267,0.37062413,76.11465
171,0.95086443,0.6004592,0.62390053,0.37397307,75.85684
172,0.9575372,0.5981081,0.61821353,0.37189963,75.864426
173,0.95177436,0.59737664,0.6252654,0.37533012,75.72035
174,0.9581438,0.599647,0.6269336,0.37578893,75.727936
175,0.9511677,0.5982522,0.6151805,0.36834818,76.25872
176,0.9602669,0.60640305,0.6284501,0.37505344,75.902336
177,0.9584471,0.60214436,0.6143464,0.36862087,76.167725
178,0.9542008,0.6048488,0.6100243,0.3657086,76.35729
179,0.9390355,0.59163666,0.6186685,0.37127888,75.98574
180,0.9611768,0.6004628,0.60547465,0.36334404,76.501366
181,0.95177436,0.5960736,0.611465,0.36693066,76.25872
182,0.9699727,0.6101924,0.6137398,0.36677882,76.41795
183,0.9496512,0.59738636,0.6229148,0.3726579,75.98574
184,0.9526843,0.6002569,0.6123749,0.36527395,76.56961
185,0.98058844,0.61482805,0.6135123,0.36626667,76.45587
186,0.9687595,0.6141113,0.60828024,0.36443746,76.4862
187,0.9739157,0.613303,0.60979676,0.3652031,76.440704
188,0.9490446,0.60006595,0.6052472,0.36138293,76.766754
189,0.9766454,0.61626995,0.60342735,0.360107,76.85017
190,0.9557173,0.59704417,0.60767365,0.36448982,76.440704
191,0.9675462,0.6065215,0.6078253,0.362881,76.675766
192,0.9654231,0.6057313,0.61313313,0.36670867,76.39521
193,0.97755533,0.61580265,0.59576887,0.35515603,77.214134
194,0.9690628,0.6165027,0.6079011,0.3639474,76.53169
195,0.9463148,0.59773207,0.6073703,0.3640868,76.4862
196,0.9654231,0.6076834,0.6129057,0.3652171,76.59994
197,0.96087354,0.6059731,0.60229,0.36010846,76.81984
198,0.9708826,0.6102001,0.6094177,0.36234298,76.827415
199,0.9690628,0.6138644,0.6060813,0.36133227,76.81984
200,0.9766454,0.6112259,0.59228086,0.35085428,77.676674
201,0.9599636,0.6048866,0.5769639,0.34245372,78.1468
202,0.96178347,0.60923666,0.5783288,0.34232858,78.23779
203,0.9584471,0.60742414,0.5649075,0.33450812,78.70033
204,0.9511677,0.5986504,0.566424,0.3340014,78.859566
205,0.9760388,0.61276495,0.563391,0.33279547,78.8899
206,0.9645132,0.60961145,0.56513494,0.33302265,78.95056
207,0.96299666,0.607077,0.5585381,0.32996553,79.071884
208,0.9542008,0.5988729,0.562936,0.33180404,79.01881
209,0.9708826,0.6124901,0.5637701,0.33162102,79.07947
210,0.9675462,0.610531,0.56028205,0.32897335,79.29178
211,0.96299666,0.6068702,0.55611163,0.32688862,79.40552
212,0.9639066,0.607899,0.5621019,0.330948,79.10221
213,0.96208674,0.60669976,0.55611163,0.32702574,79.37519
214,0.95875037,0.6063649,0.5549742,0.32676515,79.36002
215,0.97694874,0.61462384,0.5442827,0.32036042,79.769485
216,0.96178347,0.60460734,0.55262357,0.32488367,79.51926
217,0.9860479,0.61997926,0.5493631,0.3230625,79.62542
218,0.9551107,0.6041164,0.5489081,0.32263705,79.66333
219,0.9723992,0.6105159,0.54701245,0.32154784,79.73916
220,0.98695785,0.6200473,0.55542916,0.32546645,79.57234
221,0.978162,0.61694294,0.5493631,0.32302138,79.62542
222,0.9675462,0.61138827,0.54056716,0.31901535,79.78465
223,0.96269333,0.60573924,0.55125874,0.32242447,79.81498
224,0.9590537,0.6078386,0.54504097,0.32069325,79.75432
225,0.9760388,0.61174285,0.54989386,0.3229125,79.66333
226,0.9675462,0.6054285,0.54648167,0.32157907,79.69366
227,0.9872612,0.61839515,0.5465575,0.32051587,79.8529
228,0.9745223,0.6127163,0.54640585,0.3209268,79.77707
229,0.95875037,0.60541856,0.55247194,0.32430723,79.57992
230,0.9681529,0.6123201,0.55262357,0.32399273,79.64816
231,0.9526843,0.6009819,0.54648167,0.32056218,79.845314
232,0.9669396,0.6108434,0.5451926,0.32002395,79.87564
233,0.96360326,0.60991716,0.54852897,0.321455,79.82256
234,0.9754322,0.6116579,0.5445102,0.31985566,79.8529
235,0.9605702,0.60828793,0.5448893,0.3197462,79.89081
236,0.9748256,0.6159755,0.54693663,0.32118368,79.769485
237,0.96148014,0.60968786,0.5451926,0.32025278,79.81498
238,0.97846526,0.61509025,0.5444343,0.31922075,79.92873
239,0.96633303,0.60835516,0.5357901,0.3141387,80.26236
240,0.9696694,0.6103322,0.5417804,0.3176583,80.05005
241,0.944495,0.5986496,0.5388232,0.3156,80.194115
242,0.9681529,0.60886127,0.5444343,0.31842646,80.042465
243,0.94661814,0.59711874,0.53700334,0.31559667,80.11071
244,0.9866545,0.62277704,0.5377616,0.31555197,80.156204
245,0.9723992,0.6132419,0.5440552,0.31847563,80.03488
246,0.9705793,0.6105021,0.5381407,0.31488073,80.26236
247,0.97785866,0.61797285,0.53647256,0.3150245,80.171364
248,0.9648165,0.6081696,0.54397935,0.3190473,79.943886
249,0.9660297,0.6089097,0.53700334,0.31438646,80.29269
250,0.96178347,0.60626256,0.53851986,0.31639907,80.06521
251,0.96633303,0.60868275,0.54360026,0.31859785,79.981804
252,0.9569305,0.6029943,0.54329693,0.31775135,80.080376
253,0.95602065,0.6019062,0.5398089,0.31587598,80.194115
254,0.9699727,0.6096581,0.5339703,0.31288517,80.35335
255,0.9505611,0.59973156,0.5387474,0.31574622,80.171364
256,0.9602669,0.60403776,0.5407947,0.31723094,80.06521
257,0.98271155,0.61531174,0.53760993,0.31396973,80.368515
258,0.97270244,0.6140898,0.5411738,0.31650862,80.16379
259,0.9793752,0.61512566,0.538899,0.31657463,80.05005
260,0.9730058,0.6113887,0.53647256,0.31483275,80.194115
261,0.9854413,0.6185428,0.5345011,0.31333843,80.31544
262,0.9687595,0.61236405,0.53791326,0.31531537,80.194115
263,0.9605702,0.6047555,0.5366242,0.3158125,80.06521
264,0.9490446,0.59904474,0.5459509,0.319691,79.943886
265,0.95784044,0.6032195,0.54693663,0.32058004,79.868065
266,0.96208674,0.6047775,0.5414771,0.3174328,80.05005
267,0.98331815,0.6169383,0.53730667,0.31496397,80.2017
268,0.9723992,0.6103525,0.54352444,0.31872562,79.96664
269,0.9745223,0.6134394,0.5404155,0.3167894,80.09554
270,0.9602669,0.60619634,0.53920233,0.31549844,80.22445
271,0.9699727,0.61032444,0.5429936,0.31727758,80.156204
272,0.9645132,0.60933226,0.5409463,0.31700978,80.08796
273,0.95875037,0.6060523,0.5385957,0.3157645,80.17895
274,0.96360326,0.60815495,0.5429178,0.3177713,80.080376
275,0.95723385,0.6033395,0.54140127,0.31696865,80.118286
276,0.97361237,0.61143136,0.54761904,0.3206158,79.89081
277,0.9751289,0.61348146,0.53988475,0.31618086,80.16379
278,0.99181074,0.62081575,0.5318471,0.3120823,80.36093
279,0.99120414,0.6215086,0.53700334,0.31522653,80.16379
280,0.9660297,0.6064561,0.5348802,0.3138617,80.254776
281,0.9854413,0.619756,0.53730667,0.31444964,80.28511
282,0.95238096,0.6014954,0.5366242,0.31378993,80.34577
283,0.9799818,0.6161316,0.54640585,0.31916952,80.03488
284,0.9872612,0.62111616,0.5368517,0.31493774,80.17895
285,0.97573555,0.61512536,0.5445102,0.31866494,80.0273
286,0.9739157,0.61749005,0.54269034,0.31803176,80.03488
287,0.9642099,0.6092518,0.5461025,0.31981644,79.92873
288,0.95177436,0.60107607,0.5377616,0.315415,80.171364
289,0.9802851,0.6199123,0.53730667,0.3145205,80.28511
290,0.94388837,0.59857726,0.53927815,0.31559646,80.216866
291,0.9681529,0.61143243,0.5382924,0.31591266,80.13345
292,0.9538975,0.6023726,0.53912646,0.3165832,80.080376
293,0.97785866,0.615735,0.53639674,0.31525955,80.12587
294,0.98331815,0.61832964,0.53783745,0.3150102,80.22445
295,0.9717925,0.6132846,0.5448893,0.31893626,80.01213
296,0.9633,0.6087262,0.5466333,0.31997046,79.9363
297,0.97148925,0.61392623,0.5345769,0.31335148,80.31544
298,0.97148925,0.61243355,0.53336364,0.31265172,80.36093
299,0.9639066,0.6073778,0.5374583,0.3147014,80.26236
300,0.97270244,0.6157174,0.54140127,0.31684974,80.14104
301,0.95177436,0.6056339,0.5418562,0.31711698,80.12587
302,0.95875037,0.60339177,0.53965724,0.31647846,80.11071
303,0.95784044,0.60596,0.54132545,0.31698182,80.118286
304,0.9717925,0.612782,0.54200786,0.31725323,80.11071
305,0.9708826,0.6098869,0.5403397,0.31604034,80.2017
306,0.9563239,0.60390943,0.537155,0.31455362,80.26236
307,0.9654231,0.61138344,0.5351835,0.3133471,80.35335
308,0.9693661,0.61124283,0.5398089,0.31633812,80.14104
309,0.9793752,0.6151981,0.54542005,0.31885317,80.042465
310,0.97421896,0.6146736,0.5443585,0.3186533,80.0273
311,0.97846526,0.6165542,0.53821653,0.31503072,80.254776
312,0.9654231,0.6069417,0.54481345,0.31927457,79.943886
313,0.9705793,0.611982,0.5437519,0.3185237,79.99696
314,0.97209585,0.6125353,0.5343494,0.3135494,80.27753
315,0.96178347,0.60650074,0.53768575,0.3151212,80.20928
316,0.9739157,0.6131432,0.5402639,0.3168042,80.09554
317,0.95662725,0.6063156,0.5418562,0.3171684,80.12587
318,0.97270244,0.6111724,0.54064304,0.31739417,80.03488
319,0.9548074,0.6039173,0.5452684,0.31978515,79.91356
320,0.96178347,0.6057426,0.54193205,0.31707448,80.13345
321,0.97846526,0.6161378,0.5411738,0.31712565,80.09554
322,0.9754322,0.61664087,0.5395814,0.31629568,80.12587
323,0.95935696,0.60367274,0.54352444,0.3188142,79.95147
324,0.9717925,0.609332,0.54071885,0.3170293,80.080376
325,0.9818016,0.6195634,0.54215956,0.3182335,79.981804
326,0.9893843,0.6223981,0.5446618,0.3192864,79.943886
327,0.97209585,0.61002344,0.5347285,0.31386933,80.23961
328,0.97573555,0.61558354,0.54769486,0.3204138,79.92873
329,0.95723385,0.60572207,0.5417046,0.31758252,80.05005
330,0.944495,0.59726226,0.5429178,0.31774172,80.08796
331,0.9590537,0.60600257,0.53965724,0.3156427,80.232025
332,0.9669396,0.6067296,0.53912646,0.31549352,80.22445
333,0.9669396,0.6106941,0.54360026,0.31879008,79.95905
334,0.9760388,0.61582834,0.5403397,0.31721288,80.03488
335,0.96269333,0.60494006,0.5373825,0.31394914,80.36093
336,0.9651198,0.6099117,0.5429178,0.3179972,80.03488
337,0.94874126,0.59971666,0.5401881,0.31654003,80.11071
338,0.97907186,0.6170988,0.542387,0.31746277,80.10313
339,0.9857446,0.6197785,0.5417046,0.31772712,80.0273
340,0.9699727,0.61327004,0.5365484,0.31438753,80.26236
341,0.9717925,0.6139916,0.5415529,0.3171647,80.09554
342,0.9590537,0.60774964,0.54276615,0.3183037,79.99696
343,0.96360326,0.60941225,0.5395814,0.31690603,80.042465
344,0.9526843,0.60050863,0.5409463,0.31629217,80.194115
345,0.9854413,0.62015563,0.5466333,0.3206359,79.83773
346,0.9808917,0.6174716,0.53905064,0.31678545,80.042465
347,0.96663636,0.61147135,0.54253864,0.3175144,80.080376
348,0.9854413,0.62097025,0.53707916,0.3151209,80.17895
349,0.9848347,0.6214582,0.5388232,0.31582573,80.171364
350,0.96299666,0.60651606,0.54071885,0.3170924,80.06521
351,0.98271155,0.6145417,0.53844404,0.31530988,80.22445
352,0.9648165,0.6088244,0.53965724,0.31617513,80.156204
353,0.9611768,0.6090584,0.5408705,0.31714818,80.06521
354,0.9693661,0.61035603,0.5397331,0.31610662,80.171364
355,0.9839248,0.61964697,0.533212,0.31228238,80.39885
356,0.9839248,0.62079966,0.5381407,0.3147291,80.28511
357,0.9575372,0.6068548,0.5395056,0.31585696,80.194115
358,0.97907186,0.61893487,0.5445102,0.31845024,80.05005
359,0.97573555,0.61577684,0.538899,0.31536502,80.22445
360,0.9717925,0.61276585,0.53624505,0.3140878,80.28511
361,0.97148925,0.60839313,0.5415529,0.31666172,80.18653
362,0.97573555,0.6120782,0.5417804,0.31795835,79.99696
363,0.9745223,0.6153612,0.53844404,0.31481057,80.29269
364,0.97634214,0.6147244,0.5473916,0.3195267,80.03488
365,0.9730058,0.6130453,0.53920233,0.3154245,80.23961
366,0.97421896,0.6151487,0.538899,0.31464806,80.33819
367,0.9824082,0.6195773,0.53851986,0.31588894,80.13345
368,0.95147103,0.60102737,0.54769486,0.32045868,79.92873
369,0.9696694,0.6080985,0.54617834,0.31906077,80.057625
370,0.9899909,0.62082994,0.5414771,0.31643787,80.2017
371,0.9842281,0.6186191,0.5444343,0.31829673,80.06521
372,0.97270244,0.61186826,0.54640585,0.31946927,79.99696
373,0.9669396,0.6102043,0.5410221,0.31743672,80.05005
374,0.97725207,0.61676085,0.54049134,0.3154083,80.30027
375,0.97755533,0.614901,0.5429936,0.3176071,80.11071
376,0.95298755,0.603873,0.5352593,0.3136048,80.32302
377,0.97755533,0.61294997,0.5429178,0.31762326,80.08796
378,0.9787686,0.61629474,0.5401122,0.31719255,80.0273
379,0.978162,0.61533326,0.54344857,0.3186018,79.98939
380,0.9690628,0.6099304,0.5387474,0.31586832,80.156204
381,0.96572644,0.61038214,0.54905975,0.3215201,79.82256
382,0.9651198,0.6067887,0.54420686,0.3187493,80.01213
383,0.97694874,0.6149605,0.5417804,0.316893,80.156204
384,0.97209585,0.61099905,0.5426145,0.3171132,80.156204
385,0.985138,0.6186986,0.5409463,0.31612945,80.20928
386,0.97209585,0.61450356,0.5373825,0.31505537,80.2017
387,0.97846526,0.61102194,0.5454959,0.31883666,80.042465
388,0.9857446,0.620873,0.5387474,0.3155169,80.2017
389,0.9739157,0.61370397,0.54071885,0.3162637,80.194115
390,0.98695785,0.6207246,0.5380649,0.31488642,80.26236
391,0.970276,0.6130416,0.53821653,0.31538168,80.2017
392,0.97694874,0.6173154,0.5367758,0.31465873,80.22445
393,0.97785866,0.61609286,0.53905064,0.31648594,80.08796
394,0.9818016,0.6179369,0.5417804,0.31697488,80.13345
395,0.9633,0.6086682,0.54269034,0.31830233,79.98939
396,0.9802851,0.6161242,0.5465575,0.3197766,79.95905
397,0.9760388,0.61278224,0.53707916,0.3147517,80.23961
398,0.99332726,0.62218344,0.5387474,0.315499,80.2017
399,0.9836215,0.61980116,0.54208374,0.31739593,80.09554
