,validatation_mae,validation_mse,train_mae,train_mse
41,0.8644222,0.5447255,0.84493476,0.5252951
42,0.8695784,0.546832,0.837428,0.52078056
43,0.8653321,0.5421755,0.82673645,0.51471055
44,0.88686687,0.5544754,0.831286,0.5182373
45,0.88292384,0.55507463,0.8333333,0.5195784
46,0.8835305,0.5546737,0.83083105,0.5175648
47,0.8862602,0.5594442,0.8306036,0.51670474
48,0.8938429,0.56041944,0.82241434,0.5129535
49,0.870185,0.54750085,0.826054,0.5153771
50,0.88595694,0.554157,0.82817715,0.5165087
51,0.87625116,0.55025214,0.8080831,0.5058282
52,0.8686685,0.5479186,0.8170306,0.5089024
53,0.87625116,0.54831165,0.80959964,0.50624955
54,0.89020324,0.5628542,0.8130118,0.50770575
55,0.8826206,0.5558033,0.807704,0.50495046
56,0.85835606,0.54228145,0.8135426,0.5070416
57,0.89171976,0.5557776,0.81043375,0.5048875
58,0.8638156,0.54429275,0.8106612,0.5051334
59,0.89141643,0.5575288,0.81195027,0.5058196
60,0.8756445,0.55434424,0.81028205,0.50473547
61,0.88595694,0.5584725,0.80042464,0.49895486
62,0.8856536,0.55909264,0.79132545,0.49451873
63,0.87321806,0.54905283,0.7872308,0.49218565
64,0.9059751,0.56785655,0.79928726,0.49898982
65,0.88656354,0.55841714,0.79132545,0.49496323
66,0.8856536,0.55154973,0.78275704,0.48803797
67,0.90142554,0.5665913,0.78427356,0.489395
68,0.91143465,0.571349,0.7754777,0.48476362
69,0.89596605,0.5647853,0.7769942,0.48481607
70,0.8938429,0.5666141,0.7676676,0.4798428
71,0.8756445,0.55417234,0.7773734,0.48465988
72,0.90567183,0.5710457,0.7659994,0.4772294
73,0.896876,0.5703373,0.76994234,0.47974747
74,0.9105247,0.57441854,0.7690325,0.48006523
75,0.89869577,0.56364256,0.75591445,0.47236565
76,0.88747346,0.5648718,0.7637246,0.4762675
77,0.8962693,0.5653149,0.7659994,0.47666332
78,0.89869577,0.5655504,0.75758266,0.4730475
79,0.8953594,0.5673339,0.7600091,0.47290662
80,0.9005156,0.5693523,0.75667274,0.4704467
81,0.9099181,0.57202053,0.75098574,0.46606624
82,0.8941462,0.5623019,0.7537155,0.46962392
83,0.91082805,0.57463396,0.7631938,0.4733104
84,0.90233546,0.57226723,0.7586442,0.47014436
85,0.9080983,0.57763153,0.7485593,0.46270427
86,0.8898999,0.56973124,0.746512,0.4620809
87,0.90506524,0.57104427,0.74037004,0.45993364
88,0.903852,0.5748611,0.7396876,0.45735043
89,0.8989991,0.56816196,0.73961174,0.4584643
90,0.90142554,0.57637274,0.73058844,0.45281088
91,0.9229603,0.5876386,0.74037004,0.45772916
92,0.9053685,0.5758612,0.7252806,0.44861028
93,0.90506524,0.5772298,0.7330907,0.45233554
94,0.90354866,0.57464784,0.737337,0.45396003
95,0.89778584,0.57212645,0.7260388,0.4484247
96,0.9150743,0.5815579,0.7388535,0.4546923
97,0.92114043,0.58792114,0.7165605,0.44109973
98,0.9117379,0.581489,0.71428573,0.43873206
99,0.90203214,0.57708424,0.7195936,0.44137743
100,0.92144376,0.5821559,0.70518655,0.43695247
101,0.9350925,0.58788943,0.7208068,0.44353727
102,0.892023,0.5637618,0.7146649,0.4396521
103,0.9441917,0.602271,0.7013194,0.43064526
104,0.95086443,0.59608513,0.7012436,0.4303096
105,0.9253867,0.58717674,0.7120109,0.43656945
106,0.9356991,0.5965333,0.7069305,0.43196237
107,0.9250834,0.5869926,0.7039733,0.4303176
108,0.9344859,0.5870923,0.69669396,0.4262376
109,0.90142554,0.57180035,0.7062481,0.43223736
110,0.90081894,0.57449424,0.7013952,0.42863518
111,0.92902637,0.5863065,0.6979072,0.4261754
112,0.93114954,0.5939456,0.6998029,0.426933
113,0.9011222,0.57489824,0.69244766,0.42147794
114,0.9093115,0.5811947,0.67485595,0.41133997
115,0.9259933,0.58552015,0.68835306,0.4203164
116,0.92690325,0.59128356,0.6878981,0.4199024
117,0.91719747,0.58121234,0.68114954,0.41508093
118,0.9229603,0.58118933,0.67667574,0.41154006
119,0.9202305,0.5858992,0.68615407,0.41711482
120,0.92478013,0.5899616,0.6800121,0.41514924
121,0.9356991,0.5997851,0.68668485,0.41706643
122,0.9044586,0.58039904,0.6645435,0.40355465
123,0.9344859,0.59037435,0.6787231,0.4134014
124,0.91204125,0.5862948,0.67622083,0.41049314
125,0.9314528,0.59522986,0.6659842,0.40426195
126,0.92750984,0.5975263,0.67197454,0.40757123
127,0.9314528,0.59131116,0.6699272,0.40536827
128,0.92053384,0.5908615,0.6609039,0.4012496
129,0.92811644,0.5882499,0.6675766,0.40425253
130,0.92144376,0.583015,0.66916895,0.40629658
131,0.9144677,0.58821404,0.6737943,0.4079084
132,0.94601154,0.59965414,0.65370035,0.39446124
133,0.9451016,0.6060664,0.6559751,0.39607045
134,0.9193206,0.59201986,0.66606003,0.40202668
135,0.9378223,0.59321153,0.66560507,0.40332103
136,0.9293297,0.5963701,0.656885,0.39546627
137,0.94237185,0.6010139,0.65263873,0.39565971
138,0.94115865,0.59415084,0.6484683,0.39163324
139,0.9244768,0.58765954,0.64513195,0.38942218
140,0.9235669,0.58632416,0.6484683,0.39223298
141,0.92811644,0.596638,0.648165,0.39175555
142,0.9096148,0.57969373,0.65430695,0.392349
143,0.9287231,0.592099,0.6473309,0.389745
144,0.9123446,0.5823642,0.65089476,0.39117518
145,0.9253867,0.5923849,0.655596,0.3941491
146,0.9190173,0.58699447,0.6469518,0.38995808
147,0.95025784,0.6133975,0.63656354,0.3830547
148,0.94115865,0.59993327,0.6370943,0.38303
149,0.93114954,0.5918622,0.64369124,0.38677478
150,0.93236274,0.5976194,0.63239306,0.37966484
151,0.9563239,0.60731345,0.63686687,0.3812716
152,0.92690325,0.6006509,0.6340613,0.38055947
153,0.91689414,0.5863511,0.63944495,0.38440853
154,0.9350925,0.5994351,0.64460117,0.3869202
155,0.9059751,0.58156997,0.6427813,0.38492188
156,0.90840155,0.58072954,0.64429784,0.38533974
157,0.9096148,0.58478254,0.6301941,0.37686023
158,0.93175614,0.58946645,0.6292842,0.37760624
159,0.936609,0.59717435,0.6404307,0.38288262
160,0.93114954,0.592899,0.6364877,0.38075942
161,0.93266606,0.59219575,0.6318623,0.378264
162,0.93175614,0.59578264,0.62374884,0.37447518
163,0.9129512,0.57941943,0.62746435,0.3756236
164,0.9584471,0.60895413,0.63800424,0.37989765
165,0.9384289,0.60310763,0.63004243,0.3759381
166,0.9244768,0.5985316,0.6307249,0.3761688
167,0.94297844,0.5984545,0.62170154,0.37175533
168,0.94601154,0.59688866,0.63087654,0.37785187
169,0.9308462,0.5947989,0.62200487,0.3721429
170,0.9420686,0.6028679,0.6198817,0.36945418
171,0.9347892,0.5997625,0.61965424,0.36937112
172,0.95177436,0.6116459,0.6220807,0.37166455
173,0.9293297,0.59468734,0.6289809,0.37488812
174,0.91416436,0.5856504,0.62336975,0.37197286
175,0.95147103,0.6072894,0.6270852,0.37376213
176,0.9350925,0.59929496,0.63171065,0.3763381
177,0.9372156,0.6000592,0.62177736,0.37066203
178,0.9272066,0.59661794,0.60888684,0.36083177
179,0.9350925,0.59820217,0.58629054,0.34706852
180,0.9599636,0.61666656,0.59288746,0.349741
181,0.918714,0.59243006,0.590461,0.34818336
182,0.91689414,0.5890156,0.57794964,0.34065732
183,0.9199272,0.59207624,0.58166516,0.34236893
184,0.9441917,0.6063664,0.5777222,0.33975056
185,0.9441917,0.6049336,0.5746133,0.3385022
186,0.91841066,0.59412426,0.5762057,0.3392991
187,0.92114043,0.59194374,0.5718077,0.33644348
188,0.94388837,0.60424685,0.57021534,0.3358466
189,0.9538975,0.60872465,0.5678647,0.33365113
190,0.9414619,0.60473454,0.5701395,0.33538246
191,0.94752806,0.6061545,0.5728693,0.33629242
192,0.93236274,0.5989057,0.568623,0.333977
193,0.9308462,0.59932363,0.56794053,0.33401948
194,0.9229603,0.59662974,0.5683955,0.3332391
195,0.94722474,0.6069299,0.56945705,0.33334273
196,0.93630576,0.60127634,0.5624052,0.33010823
197,0.92265695,0.5946884,0.5719594,0.33588952
198,0.9490446,0.60976,0.5649075,0.3304062
199,0.9378223,0.6016134,0.5671823,0.33158198
200,0.93539584,0.598077,0.5649075,0.33132637
201,0.92841977,0.5953452,0.5603579,0.3283643
202,0.93114954,0.5972171,0.55482256,0.32470766
203,0.93539584,0.5971582,0.55899304,0.3280787
204,0.9447983,0.6044763,0.55671823,0.32636285
205,0.94237185,0.6046544,0.557704,0.32641342
206,0.9602669,0.61388004,0.5548984,0.32557914
207,0.92750984,0.5956487,0.55125874,0.32263896
208,0.903852,0.58326703,0.5558083,0.3250094
209,0.91689414,0.59152865,0.55595994,0.32565284
210,0.9347892,0.5996433,0.5517895,0.32251814
211,0.95359415,0.6100743,0.5593721,0.3270152
212,0.9329694,0.59899515,0.5544434,0.3249355
213,0.9463148,0.60829675,0.559448,0.32717687
214,0.95723385,0.6099132,0.5534577,0.32397157
215,0.93600243,0.6015651,0.5544434,0.3244216
216,0.9223536,0.59411645,0.55899304,0.32680696
217,0.9350925,0.60089326,0.5569457,0.3253521
218,0.92478013,0.5961875,0.55815893,0.32653484
219,0.94115865,0.60438734,0.5517137,0.3225755
220,0.9272066,0.594251,0.5574765,0.32560486
221,0.9393388,0.6046834,0.55072796,0.32199264
222,0.93266606,0.6007007,0.5531544,0.32366428
223,0.95875037,0.61669433,0.55338186,0.3232304
224,0.9350925,0.6052282,0.54049134,0.31611747
225,0.94722474,0.6054339,0.5501971,0.3209524
226,0.94388837,0.6060214,0.5548984,0.32388544
227,0.9396421,0.60634625,0.557249,0.32622063
228,0.94328177,0.60449594,0.5460267,0.31839058
229,0.92205036,0.5929865,0.5495905,0.32117015
230,0.94237185,0.6065748,0.55057627,0.32150894
231,0.9408553,0.6039511,0.54542005,0.31868634
232,0.9545041,0.61110234,0.55216867,0.32201016
233,0.9299363,0.59625775,0.5514104,0.32191756
234,0.91659087,0.58897436,0.5501213,0.32038426
235,0.94328177,0.6076629,0.5514104,0.32162154
236,0.933576,0.60106194,0.55072796,0.321187
237,0.9384289,0.60476464,0.54633,0.31865332
238,0.9426752,0.6064935,0.5560358,0.32417908
239,0.9384289,0.6007101,0.54633,0.3183794
240,0.93387926,0.6009376,0.54686075,0.31889215
241,0.94176525,0.60565865,0.5481498,0.3196076
242,0.9414619,0.6047182,0.5430695,0.31792614
243,0.91841066,0.59032214,0.5479224,0.31940618
244,0.9551107,0.6127611,0.5481498,0.3205544
245,0.9420686,0.60322434,0.54693663,0.318938
246,0.9396421,0.6010344,0.5429936,0.3165151
247,0.933576,0.60102034,0.5487564,0.31979224
248,0.92629665,0.5961226,0.5473157,0.31901026
249,0.9505611,0.608492,0.53624505,0.31279257
250,0.93387926,0.6009844,0.55057627,0.32130146
251,0.9454049,0.605795,0.5436761,0.31696102
252,0.96239007,0.61549675,0.5401122,0.31464407
253,0.9435851,0.6074337,0.54124963,0.31513405
254,0.93327266,0.60086375,0.54397935,0.31680933
255,0.9611768,0.6135893,0.5397331,0.31461263
256,0.94115865,0.6067673,0.5439035,0.31725514
257,0.940552,0.60580707,0.5442827,0.31676173
258,0.9520776,0.6116785,0.5436761,0.31686127
259,0.93630576,0.6016472,0.54360026,0.31704795
260,0.94328177,0.6039499,0.54329693,0.31637156
261,0.9451016,0.604156,0.55110705,0.320993
262,0.9278132,0.5946646,0.5438277,0.31697991
263,0.94752806,0.60536957,0.5440552,0.3168817
264,0.9557173,0.61376595,0.5465575,0.31818503
265,0.9314528,0.5982047,0.54640585,0.31839997
266,0.9557173,0.6115476,0.54633,0.31827962
267,0.9414619,0.60576975,0.5475432,0.31890893
268,0.94176525,0.6034248,0.54784656,0.31812793
269,0.9350925,0.5986303,0.5486048,0.31900826
270,0.92205036,0.5948206,0.5400364,0.31489745
271,0.9293297,0.5992154,0.54981804,0.320573
272,0.93600243,0.6026339,0.5417804,0.31565025
273,0.95086443,0.6096671,0.53935397,0.31488803
274,0.9387322,0.6029367,0.54913557,0.32009003
275,0.9150743,0.58848256,0.54648167,0.31818017
276,0.9414619,0.60246944,0.54329693,0.3164081
277,0.92902637,0.59709245,0.54329693,0.31700358
278,0.9199272,0.5928028,0.542387,0.3157682
279,0.93175614,0.5982552,0.5438277,0.31626937
280,0.9259933,0.5935251,0.5368517,0.31296644
281,0.9344859,0.6013665,0.54056716,0.31568655
282,0.9387322,0.6006604,0.5448893,0.3177412
283,0.9278132,0.598587,0.55254775,0.321912
284,0.9372156,0.6036674,0.5446618,0.31792462
285,0.9350925,0.6020187,0.548074,0.31877726
286,0.92569,0.5976609,0.5501213,0.32018846
287,0.9372156,0.5983598,0.5486806,0.31959143
288,0.936609,0.60220283,0.5467091,0.3181783
289,0.95147103,0.60848457,0.5472399,0.318624
290,0.92811644,0.59578466,0.54496515,0.3179649
291,0.93205947,0.5975799,0.54253864,0.31613046
292,0.9499545,0.6091278,0.54276615,0.3159996
293,0.9117379,0.5860791,0.5438277,0.31670627
294,0.9426752,0.60372657,0.54845315,0.31903064
295,0.9511677,0.60765135,0.5535335,0.3221432
296,0.95602065,0.61256146,0.5471641,0.31884015
297,0.9235669,0.5949778,0.55125874,0.3204089
298,0.9308462,0.59879386,0.5424628,0.316284
299,0.9542008,0.61313885,0.5409463,0.31595826
300,0.93114954,0.6000861,0.5363209,0.312635
301,0.9293297,0.59468937,0.53905064,0.31453994
302,0.95298755,0.60955906,0.54473764,0.31712028
303,0.9441917,0.6066491,0.5457992,0.3181453
304,0.936609,0.60335964,0.5461025,0.31752676
305,0.94601154,0.6049041,0.552017,0.320771
306,0.933576,0.5998951,0.54534423,0.31848085
307,0.9447983,0.6059849,0.54617834,0.31892005
308,0.9344859,0.5995628,0.5410221,0.31531292
309,0.95025784,0.61219585,0.54329693,0.31663772
310,0.93600243,0.60335755,0.5397331,0.31396154
311,0.9344859,0.6022712,0.5479224,0.3195943
312,0.9344859,0.602196,0.5411738,0.31507304
313,0.93114954,0.60148054,0.5440552,0.31712565
314,0.94388837,0.60391986,0.548074,0.31950206
315,0.93630576,0.59988815,0.54193205,0.3163898
316,0.9408553,0.60414106,0.54344857,0.31671926
317,0.92205036,0.5936377,0.54617834,0.31800202
318,0.9253867,0.59660125,0.545875,0.3175658
319,0.940552,0.60365987,0.54473764,0.31776077
320,0.93175614,0.59655386,0.54496515,0.31725162
321,0.94692147,0.60680425,0.5479224,0.31905496
322,0.94601154,0.6048598,0.54981804,0.32009208
323,0.93236274,0.59995455,0.5446618,0.31693697
324,0.9590537,0.6161688,0.54124963,0.31553337
325,0.9393388,0.60416365,0.54504097,0.31781188
326,0.94601154,0.6096522,0.5479982,0.3184463
327,0.95025784,0.6079677,0.54420686,0.31670406
328,0.9526843,0.609654,0.54633,0.3186939
329,0.93327266,0.6001102,0.5486806,0.31895068
330,0.9299363,0.5975745,0.54564756,0.31872913
331,0.95177436,0.60952634,0.5451168,0.3175504
332,0.9350925,0.6002733,0.5451168,0.3175769
333,0.9499545,0.6092166,0.5401122,0.3145772
334,0.9393388,0.6043987,0.5494389,0.32010567
335,0.92629665,0.5987675,0.5397331,0.31481567
336,0.94692147,0.6057851,0.54337275,0.31625074
337,0.933576,0.6017304,0.5451168,0.31732932
338,0.936609,0.6012396,0.5438277,0.31760073
339,0.94297844,0.60570157,0.5429936,0.3169369
340,0.94722474,0.6067402,0.54648167,0.31907895
341,0.9341826,0.59853494,0.54822564,0.31920633
342,0.9390355,0.60406905,0.54329693,0.3166299
343,0.94752806,0.6105644,0.5467091,0.31857377
344,0.933576,0.60000193,0.54124963,0.31491616
345,0.9402487,0.6033563,0.544586,0.31729037
346,0.94783133,0.6067986,0.54132545,0.31654492
347,0.948438,0.6088992,0.54640585,0.3188919
348,0.9511677,0.6087735,0.5429936,0.31656379
349,0.9451016,0.60766333,0.5451168,0.31815368
350,0.92750984,0.59597564,0.5473916,0.31906763
351,0.94722474,0.6080266,0.54200786,0.31623578
352,0.95025784,0.6082026,0.5467091,0.3186955
353,0.9350925,0.60043585,0.5465575,0.31939858
354,0.94661814,0.6086481,0.54625416,0.3189544
355,0.9329694,0.59971714,0.5431453,0.31674853
356,0.9396421,0.6043036,0.5424628,0.31506708
357,0.93812555,0.60335135,0.5473916,0.31840578
358,0.9451016,0.6048795,0.5446618,0.31747743
359,0.94783133,0.6077013,0.5523961,0.32133862
360,0.9454049,0.6047416,0.54822564,0.31957996
361,0.94388837,0.60742575,0.5431453,0.3168997
362,0.94601154,0.60867614,0.54269034,0.3166377
363,0.96239007,0.61546683,0.5457234,0.31857917
364,0.93205947,0.59821427,0.542387,0.31709945
365,0.9314528,0.60055405,0.54124963,0.31554103
366,0.93751895,0.60259616,0.54473764,0.31799358
367,0.94874126,0.60642076,0.545875,0.31799144
368,0.92144376,0.595708,0.5451168,0.3179097
369,0.9344859,0.59960765,0.548074,0.31934312
370,0.92144376,0.5931044,0.53927815,0.314409
371,0.91841066,0.59245366,0.5473916,0.31856468
372,0.9426752,0.6038742,0.5410221,0.31519458
373,0.93266606,0.5972989,0.54784656,0.3195226
374,0.9457082,0.60975164,0.5473916,0.31950027
375,0.9341826,0.59860855,0.54678494,0.31830236
376,0.95784044,0.61293334,0.54678494,0.31891903
377,0.9454049,0.60761034,0.55118287,0.3206584
378,0.93236274,0.5985501,0.5432211,0.31646934
379,0.95025784,0.6101713,0.5418562,0.3156964
380,0.9341826,0.59732175,0.54761904,0.31903955
381,0.936609,0.60107934,0.54360026,0.31648585
382,0.9451016,0.60463035,0.54974216,0.31998268
383,0.9435851,0.6046241,0.54640585,0.3185403
384,0.9347892,0.60204256,0.54564756,0.31839594
385,0.9384289,0.60155284,0.5471641,0.31878108
386,0.9123446,0.5898052,0.54397935,0.31743065
387,0.92690325,0.59695125,0.55216867,0.3211406
388,0.93236274,0.5988596,0.5454959,0.3175859
389,0.9347892,0.6030184,0.5438277,0.31656548
390,0.9096148,0.5868113,0.54413104,0.3171386
391,0.93630576,0.6028469,0.551562,0.32054108
392,0.92841977,0.6006281,0.5424628,0.31611046
393,0.9426752,0.60675806,0.5508796,0.32068396
394,0.9454049,0.6074942,0.5477707,0.3189509
395,0.93387926,0.60104144,0.5416288,0.315454
396,0.9435851,0.60566026,0.5431453,0.31728792
397,0.92478013,0.59562445,0.54132545,0.31565323
398,0.9384289,0.6048656,0.54913557,0.31996045
399,0.93539584,0.600604,0.54557174,0.31823137
400,0.9390355,0.6012566,0.5493631,0.3193598
401,0.9244768,0.59341675,0.5472399,0.31890464
402,0.9441917,0.6061892,0.54473764,0.31814072
403,0.93387926,0.5976999,0.5430695,0.31667256
404,0.929633,0.5949019,0.54898393,0.31916898
405,0.93175614,0.59937567,0.5417804,0.31535763
406,0.92690325,0.5971326,0.54617834,0.318376
407,0.9426752,0.60470647,0.54352444,0.3170271
408,0.9426752,0.60411227,0.5423112,0.3166504
409,0.93600243,0.6024266,0.5443585,0.3169998
410,0.9414619,0.6032114,0.5460267,0.3172853
411,0.94237185,0.6045196,0.54269034,0.31667054
412,0.9244768,0.5963602,0.5408705,0.31558344
413,0.9347892,0.6010804,0.54928726,0.3199571
414,0.94328177,0.6041446,0.5418562,0.31604737
415,0.93205947,0.59975594,0.5436761,0.31734556
416,0.93630576,0.602417,0.54360026,0.3168078
417,0.9378223,0.6012127,0.5503488,0.32060838
418,0.9399454,0.6024195,0.5514104,0.3209966
419,0.9229603,0.5945919,0.5499697,0.32007742
420,0.9441917,0.60665065,0.5451926,0.31766713
421,0.9408553,0.6065391,0.53927815,0.3150082
422,0.93266606,0.6013522,0.54837734,0.31921434
423,0.93114954,0.5952357,0.54678494,0.3190343
424,0.9393388,0.6047703,0.54269034,0.31615672
425,0.9463148,0.6087445,0.5460267,0.3179395
426,0.92053384,0.59324545,0.54124963,0.3147824
427,0.9599636,0.61275965,0.54648167,0.31890112
428,0.94328177,0.6061984,0.54974216,0.31935784
429,0.94115865,0.60559994,0.54708827,0.31852382
430,0.91719747,0.59381455,0.5409463,0.31554443
431,0.9181074,0.59064174,0.54360026,0.3168408
432,0.94601154,0.6054534,0.54413104,0.3168352
433,0.9372156,0.601953,0.54769486,0.31884232
434,0.9557173,0.6149477,0.54329693,0.31662986
435,0.9293297,0.59859365,0.5429936,0.31632635
436,0.9238702,0.5980453,0.54215956,0.31561843
437,0.9505611,0.61004627,0.54898393,0.3195946
438,0.94176525,0.60227126,0.54557174,0.31771064
439,0.9344859,0.60318756,0.54633,0.3182284
440,0.93812555,0.6036491,0.54693663,0.31898257
441,0.9426752,0.6040983,0.54329693,0.31676304
442,0.93266606,0.6003333,0.5454959,0.31797442
443,0.93266606,0.5996217,0.5432211,0.31640622
444,0.9265999,0.5923884,0.54124963,0.31534111
445,0.9493479,0.61096215,0.5530027,0.3225482
446,0.93691236,0.60404706,0.5442827,0.3178935
447,0.955414,0.6151332,0.5445102,0.31723717
448,0.92750984,0.5972902,0.5465575,0.3184703
449,0.9532909,0.61045265,0.53920233,0.31402636
450,0.93630576,0.60104245,0.5473916,0.3193853
451,0.94115865,0.60478497,0.5451168,0.31780952
452,0.94297844,0.60491824,0.55482256,0.32299596
453,0.93054295,0.59826833,0.5460267,0.31789505
454,0.9329694,0.6028822,0.54617834,0.31870478
455,0.9387322,0.6018562,0.54989386,0.32012323
456,0.93387926,0.5992987,0.55595994,0.32308298
457,0.9278132,0.5980853,0.53480434,0.31238332
458,0.9341826,0.60195184,0.538899,0.31415546
459,0.9451016,0.6074282,0.5493631,0.32014012
460,0.95784044,0.6126632,0.551562,0.32162517
461,0.93751895,0.6019592,0.5460267,0.3178138
462,0.9378223,0.60116965,0.54852897,0.3193839
463,0.9244768,0.5957976,0.54132545,0.31520623
464,0.9408553,0.6031822,0.537155,0.31343272
465,0.9278132,0.5972712,0.5417804,0.31606454
466,0.93812555,0.604549,0.54420686,0.31744012
467,0.936609,0.60258615,0.54337275,0.31648034
468,0.9496512,0.6088125,0.5465575,0.3182777
469,0.9344859,0.59944344,0.54420686,0.3172662
470,0.9356991,0.5997569,0.55042464,0.32037315
471,0.93539584,0.59991306,0.5522445,0.32218918
472,0.9378223,0.60343057,0.54124963,0.3153812
473,0.94692147,0.6079016,0.54109794,0.31564415
474,0.92144376,0.59377104,0.53844404,0.31455472
475,0.93236274,0.5993016,0.54678494,0.31878278
476,0.955414,0.6135516,0.54193205,0.3155683
477,0.95359415,0.6115964,0.54109794,0.3153594
478,0.9387322,0.6061914,0.5474674,0.31926152
479,0.929633,0.59840953,0.5422354,0.3160011
480,0.93175614,0.59865355,0.54352444,0.31706852
481,0.9299363,0.5973804,0.55194116,0.32126862
482,0.94297844,0.6042837,0.5461025,0.31732726
483,0.9399454,0.603171,0.54360026,0.31632364
484,0.9235669,0.5980822,0.53965724,0.31488803
485,0.9520776,0.6116505,0.55042464,0.32089806
486,0.94388837,0.6048988,0.5429936,0.316508
487,0.9344859,0.6003463,0.5377616,0.31389117
488,0.93600243,0.6015668,0.5503488,0.3206486
489,0.940552,0.6053776,0.542842,0.31577954
490,0.9287231,0.5955614,0.5532302,0.32205406
491,0.9235669,0.5961154,0.5473157,0.318063
492,0.9129512,0.58727515,0.5437519,0.3172178
493,0.9181074,0.5957741,0.54686075,0.31822267
494,0.9396421,0.60405195,0.5499697,0.32119802
495,0.93114954,0.59835726,0.54617834,0.31850904
496,0.929633,0.59835255,0.54822564,0.31944323
497,0.9356991,0.6002001,0.54625416,0.31804484
498,0.9344859,0.6000689,0.5448893,0.3178821
499,0.94874126,0.6078972,0.5401881,0.3151415
500,0.94328177,0.605901,0.54473764,0.3174904
501,0.9132545,0.5891325,0.54397935,0.3170062
502,0.9372156,0.6032407,0.54344857,0.31648606
503,0.936609,0.60243976,0.5495147,0.3205032
504,0.9393388,0.6027139,0.5492114,0.3196372
505,0.93630576,0.6022422,0.54360026,0.31634867
506,0.9144677,0.58984256,0.5488323,0.3197461
507,0.94692147,0.607488,0.54633,0.31844237
508,0.918714,0.5910989,0.54542005,0.3180905
509,0.9451016,0.60799056,0.5422354,0.31633037
510,0.9399454,0.60358506,0.5443585,0.31679666
511,0.9414619,0.6006258,0.5440552,0.31683353
512,0.9499545,0.6080641,0.5374583,0.31362852
513,0.94601154,0.6082766,0.5411738,0.31519136
514,0.95662725,0.613699,0.53996056,0.31475076
515,0.9244768,0.59433323,0.54276615,0.3162881
516,0.9393388,0.6043888,0.544586,0.3175011
517,0.93600243,0.6015085,0.5418562,0.31539282
518,0.93114954,0.59738046,0.54693663,0.3183392
519,0.93751895,0.6024923,0.54352444,0.31706506
520,0.93205947,0.5966923,0.54420686,0.31748807
521,0.9372156,0.6026913,0.54708827,0.3189604
522,0.9393388,0.6050516,0.5389748,0.31416166
523,0.9302396,0.6010983,0.53791326,0.3144198
524,0.93266606,0.5999908,0.5457992,0.31867334
525,0.9408553,0.6054141,0.54928726,0.32094893
526,0.9250834,0.5960477,0.54830146,0.31934544
527,0.94176525,0.6069893,0.5445102,0.3171923
528,0.93630576,0.60139906,0.545875,0.317133
529,0.9581438,0.61548424,0.54473764,0.31721282
530,0.9344859,0.6001253,0.538899,0.31418526
531,0.92569,0.594319,0.545875,0.31836116
532,0.9396421,0.60430545,0.54413104,0.31719777
533,0.936609,0.6018195,0.54496515,0.31731135
534,0.933576,0.5998956,0.54337275,0.31626597
535,0.9408553,0.6054144,0.5411738,0.31536508
536,0.94722474,0.6060438,0.5448893,0.31706446
537,0.93539584,0.59967583,0.54769486,0.3193304
538,0.948438,0.6091508,0.54276615,0.31648415
539,0.95147103,0.610911,0.5423112,0.31642506
540,0.9402487,0.6050292,0.54049134,0.3154667
