,validation_mae,validation_mse,train_mae,train_mse,train_accuracy
90,0.97725207,0.61961496,0.5202457,0.30358902,81.03579
91,0.98058844,0.6219309,0.52221715,0.30405825,81.0737
92,0.98149836,0.624836,0.5232787,0.30523464,80.95238
93,0.9839248,0.6209916,0.5267668,0.3065887,80.91447
94,0.98271155,0.61894995,0.52782834,0.30717316,80.87656
95,0.99878675,0.6304071,0.522293,0.3038089,81.104034
96,0.98817104,0.625666,0.52153474,0.3041088,81.00546
97,0.96845615,0.6136578,0.52358204,0.30551556,80.91447
98,0.96845615,0.6155553,0.5232029,0.3053215,80.93722
99,0.9660297,0.6120772,0.51524115,0.300286,81.27085
100,0.978162,0.61931294,0.52282375,0.3052791,80.91447
101,0.97573555,0.6186468,0.5239612,0.30569553,80.91447
102,0.9751289,0.6182154,0.52434033,0.30556366,80.95238
103,0.9748256,0.6177182,0.5202457,0.30270112,81.15711
104,0.96299666,0.6101086,0.52570516,0.30580446,80.97513
105,0.9860479,0.6225529,0.520549,0.30245003,81.21019
106,0.9942372,0.6275609,0.5225963,0.30500722,80.93722
107,0.9705793,0.6163006,0.5219139,0.30420256,81.03579
108,0.9857446,0.6212269,0.5232029,0.3045079,81.03579
109,0.9818016,0.62370646,0.5249469,0.30553824,80.98271
110,0.9645132,0.60837257,0.5189566,0.30174512,81.23294
111,0.95875037,0.6083344,0.5233546,0.30502588,80.97513
112,0.98847437,0.62422425,0.5233546,0.30476677,81.01304
113,0.9802851,0.6207536,0.52525026,0.305786,80.95996
114,0.97361237,0.6172155,0.52092814,0.30352777,81.08128
115,0.97785866,0.62010366,0.5254777,0.30538145,81.028206
116,0.97330904,0.61744624,0.52153474,0.30377203,81.0737
117,0.97573555,0.61917716,0.52570516,0.30602625,80.9448
118,0.9766454,0.61851794,0.5233546,0.30471894,81.00546
119,0.9705793,0.6170996,0.5149378,0.30096626,81.15711
120,0.9651198,0.61240923,0.5235062,0.30455285,81.04337
121,0.96208674,0.6114919,0.52707005,0.3064742,80.93722
122,0.98271155,0.62357974,0.52297544,0.304022,81.104034
123,0.9699727,0.61548585,0.5216864,0.30345744,81.1192
124,0.9660297,0.6146634,0.51933575,0.30246085,81.15711
125,0.98210496,0.6232528,0.52221715,0.30414394,81.04337
126,0.9802851,0.62136227,0.5203215,0.30230778,81.22536
127,0.9915074,0.6253465,0.5198665,0.30365366,81.01304
128,0.9575372,0.6100789,0.5203973,0.30300444,81.1192
129,0.9845314,0.6248817,0.52221715,0.30394408,81.0737
130,0.9915074,0.6250973,0.52653927,0.30672735,80.88414
131,0.97270244,0.6178913,0.5239612,0.3049146,81.02062
132,0.9848347,0.6226827,0.5203215,0.30299863,81.126785
133,0.9836215,0.61978525,0.5203973,0.30289006,81.141945
134,0.9808917,0.61604893,0.52244467,0.30403477,81.0737
135,0.99272066,0.6255553,0.52070063,0.30256066,81.18745
136,0.9872612,0.6240607,0.5232787,0.30499423,80.97513
137,0.9751289,0.61993444,0.5237337,0.30502814,80.98271
138,0.9645132,0.61247027,0.5260843,0.30666083,80.86139
139,0.99272066,0.6283194,0.5185775,0.30271217,81.0737
140,0.9754322,0.6174265,0.52297544,0.30468738,81.00546
141,0.9760388,0.61619616,0.5241128,0.30495948,81.028206
142,0.98058844,0.6219019,0.5232029,0.30561408,80.88414
143,0.9766454,0.6183284,0.5226721,0.30453986,81.00546
144,0.9699727,0.6158858,0.5203973,0.30400681,80.98271
145,0.9599636,0.6091305,0.51872915,0.3019544,81.20261
146,0.9796785,0.6203246,0.52092814,0.3031728,81.126785
147,0.9799818,0.6175362,0.5232029,0.30499583,80.97513
148,0.9699727,0.6137257,0.51948744,0.30338892,81.02062
149,0.9860479,0.6276403,0.52358204,0.3051611,80.95996
150,0.9699727,0.61513156,0.5202457,0.30271974,81.15711
151,0.9705793,0.6137995,0.5251744,0.30546245,80.99788
152,0.96208674,0.6089765,0.520549,0.30320415,81.11162
153,0.95875037,0.6063662,0.5174401,0.30092055,81.278435
154,0.9787686,0.6197265,0.5276008,0.3076703,80.80073
155,0.96299666,0.60964966,0.5247194,0.30599105,80.8993
156,0.9793752,0.6189264,0.5254777,0.3054776,81.01304
157,0.98331815,0.61904013,0.52138305,0.30333197,81.13436
158,0.9799818,0.6195634,0.5233546,0.30497035,80.990295
159,0.970276,0.61320144,0.5217622,0.30386627,81.0737
160,0.99120414,0.6236531,0.5197149,0.30279964,81.1192
161,0.9842281,0.6228919,0.5232787,0.3044437,81.05096
162,0.9872612,0.62695813,0.52653927,0.3065241,80.8993
163,0.97846526,0.6197047,0.5176676,0.30202454,81.13436
164,0.96572644,0.6104099,0.52365786,0.30451167,81.066124
165,0.9711859,0.61501104,0.5210798,0.30354974,81.08128
166,0.99393386,0.6297395,0.51675767,0.30152473,81.15711
167,0.96360326,0.61273974,0.5191841,0.30173185,81.255684
168,0.9893843,0.6271292,0.520549,0.3034225,81.066124
169,0.98756444,0.6244215,0.52570516,0.30585623,80.967545
170,0.9708826,0.61303765,0.52509856,0.30559748,80.990295
171,0.9639066,0.61042726,0.51941156,0.3024184,81.15711
172,0.9796785,0.61860865,0.52085227,0.3036148,81.05854
173,0.97634214,0.61752003,0.522293,0.3043676,81.01304
174,0.97148925,0.6149769,0.52358204,0.30520576,80.95238
175,0.9648165,0.6102258,0.5188808,0.30201724,81.19502
176,0.97725207,0.6173681,0.5197907,0.3034116,81.03579
177,0.95662725,0.6072913,0.5255535,0.3058048,80.95996
178,0.99211407,0.6293113,0.52449197,0.30519056,81.00546
179,0.99181074,0.62501425,0.5247953,0.3050982,81.03579
180,0.9766454,0.6198956,0.5191083,0.30296865,81.066124
181,0.9675462,0.61264455,0.52274793,0.30496225,80.95996
182,0.9687595,0.61149293,0.52236885,0.30449897,80.99788
183,0.97694874,0.61858356,0.52380955,0.3047375,81.03579
184,0.97725207,0.61717165,0.52244467,0.30393863,81.08887
185,0.97694874,0.61947316,0.52138305,0.30369785,81.0737
186,0.9739157,0.6201837,0.5176676,0.30133992,81.240524
187,0.9639066,0.61091447,0.51880497,0.30247015,81.11162
188,0.9787686,0.61929554,0.5239612,0.30505568,80.99788
189,0.9532909,0.6051391,0.5211556,0.3031374,81.13436
190,0.9723992,0.61563224,0.52077645,0.30346522,81.08128
191,0.9942372,0.62776816,0.5145587,0.30002898,81.278435
192,0.9808917,0.6227055,0.5210798,0.30348685,81.09645
193,0.98908097,0.62595546,0.52077645,0.3035351,81.0737
194,0.97209585,0.61675215,0.5237337,0.3056046,80.91447
195,0.9836215,0.6248902,0.5197149,0.30234444,81.17986
196,0.98695785,0.62488294,0.52153474,0.30398637,81.028206
197,0.9581438,0.6095027,0.52297544,0.30394015,81.126785
198,0.9611768,0.61120147,0.51956326,0.30249575,81.164696
199,0.98908097,0.6233814,0.52161056,0.30369627,81.08128
200,0.98058844,0.62016964,0.5198665,0.30289954,81.11162
201,0.96633303,0.61365193,0.52562934,0.3054622,81.02062
202,0.9739157,0.61719644,0.52562934,0.3063981,80.88414
203,0.9751289,0.6172093,0.5175159,0.3014028,81.21777
204,0.97725207,0.6166429,0.52578104,0.30610615,80.93722
205,0.9796785,0.6185193,0.51994234,0.30265713,81.15711
206,0.97785866,0.6189789,0.524037,0.3053312,80.95238
207,0.9866545,0.6238076,0.52138305,0.30394563,81.04337
208,0.95723385,0.6082077,0.52365786,0.3045336,81.05854
209,0.9824082,0.62080336,0.51941156,0.3021963,81.19502
210,0.9745223,0.61629397,0.5206248,0.3030469,81.126785
211,0.9748256,0.6176018,0.5202457,0.30372933,81.00546
212,0.9878678,0.62700427,0.52282375,0.3056602,80.84622
213,0.97634214,0.61966705,0.522293,0.30428627,81.03579
214,0.97634214,0.61941475,0.5151653,0.30043554,81.240524
215,0.9681529,0.61686265,0.5232029,0.30422735,81.0737
216,0.96845615,0.615184,0.5235062,0.30511475,80.967545
217,0.9660297,0.60981303,0.5202457,0.3030116,81.126785
218,0.97421896,0.619095,0.5235062,0.3046635,81.04337
219,0.99120414,0.6263005,0.51645434,0.30154738,81.14953
220,0.9739157,0.61692756,0.52434033,0.30491328,81.03579
221,0.9830149,0.6227434,0.5253261,0.30596566,80.92205
222,0.9839248,0.62347716,0.5169093,0.3014177,81.18745
223,0.9972702,0.63016665,0.5225205,0.304051,81.08128
224,0.98210496,0.6194979,0.51941156,0.30282912,81.104034
225,0.9639066,0.61039805,0.5254777,0.30494896,81.08887
226,0.9584471,0.6093756,0.5178192,0.30178383,81.17986
227,0.9745223,0.619045,0.52593267,0.30654976,80.87656
228,0.9639066,0.6109765,0.5202457,0.30377728,80.99788
229,0.95784044,0.6081344,0.52714586,0.3069381,80.87656
230,0.9723992,0.6154423,0.5197907,0.3035224,81.01304
231,0.97148925,0.6163839,0.52638763,0.30623913,80.9448
232,0.97270244,0.61706316,0.51797086,0.3017437,81.19502
233,0.97148925,0.61575896,0.5217622,0.3035777,81.104034
234,0.9575372,0.60920453,0.52244467,0.30384955,81.104034
235,0.99120414,0.624556,0.5269184,0.30712163,80.84622
236,0.97694874,0.6198285,0.5260085,0.3062226,80.929634
237,0.96845615,0.6136281,0.5234304,0.30460238,81.04337
238,0.9693661,0.6124248,0.52570516,0.3055865,81.00546
239,0.96724296,0.6132738,0.5216864,0.30349076,81.11162
240,0.9687595,0.61438936,0.5210798,0.30331355,81.1192
241,0.9802851,0.6239172,0.5163027,0.3012254,81.18745
242,0.9754322,0.61715823,0.5159994,0.30084795,81.22536
243,0.9693661,0.6159909,0.51645434,0.30104023,81.21777
244,0.9739157,0.6186715,0.52130723,0.30319336,81.141945
245,0.9660297,0.6119718,0.52358204,0.30424768,81.08887
246,0.97421896,0.61812,0.52426445,0.30478975,81.05096
247,0.96784955,0.6137191,0.5197907,0.30321854,81.066124
248,0.97725207,0.62071025,0.52525026,0.3064704,80.853806
249,0.9751289,0.6170314,0.52214134,0.30460072,80.98271
250,0.9766454,0.6186099,0.5253261,0.3057955,80.95996
251,0.9739157,0.620862,0.52153474,0.30391234,81.05096
252,0.9705793,0.6152182,0.5226721,0.30509436,80.93722
253,0.9957537,0.6299633,0.521838,0.303979,81.05096
254,0.978162,0.6189554,0.5254777,0.30587646,80.95996
255,0.9799818,0.61783206,0.5198665,0.30357218,81.02062
256,0.9766454,0.6188897,0.5251744,0.30587646,80.9448
257,0.98847437,0.6245933,0.52161056,0.30413625,81.028206
258,0.95875037,0.60890955,0.52426445,0.3046153,81.08887
259,0.9739157,0.619132,0.52297544,0.30405894,81.08887
260,0.96784955,0.61495715,0.5247953,0.3055716,80.967545
261,0.98817104,0.6242587,0.5198665,0.30285865,81.1192
262,0.9802851,0.6213134,0.5216864,0.30350208,81.1192
263,0.97330904,0.6185556,0.5237337,0.30436924,81.08128
264,0.9754322,0.61776614,0.52707005,0.30726552,80.82348
265,0.96633303,0.6134417,0.5191083,0.30275866,81.104034
266,0.985138,0.62567985,0.5241128,0.30532193,80.967545
267,0.9830149,0.62417865,0.5255535,0.30586347,80.967545
268,0.9654231,0.61376137,0.52707005,0.306833,80.891716
269,0.97209585,0.61904174,0.5225963,0.30461538,80.99788
270,0.9699727,0.6155617,0.5263118,0.3067699,80.86139
271,0.9705793,0.6143031,0.5225205,0.3041992,81.05096
272,0.98119503,0.6211021,0.5200182,0.3028473,81.126785
273,0.97421896,0.6161085,0.5233546,0.30537328,80.929634
274,0.9845314,0.6251186,0.5241128,0.3051293,81.00546
275,0.96845615,0.61491513,0.52153474,0.30396444,81.028206
276,0.97785866,0.62075263,0.51948744,0.30263853,81.126785
277,0.97785866,0.61945164,0.51835,0.30214828,81.15711
278,0.9787686,0.62111616,0.522293,0.3037873,81.09645
279,0.9696694,0.6156571,0.52358204,0.3054938,80.92205
280,0.95723385,0.60496783,0.5192599,0.30324265,81.03579
281,0.9754322,0.617038,0.5225205,0.30467984,80.98271
282,0.98058844,0.62243116,0.52161056,0.30402908,81.03579
283,0.97725207,0.6185349,0.51592356,0.30061674,81.2481
284,0.97755533,0.6205382,0.5226721,0.30435812,81.03579
285,0.9696694,0.6159092,0.5204732,0.30347234,81.05854
286,0.98149836,0.61868376,0.52138305,0.30421215,80.99788
287,0.9899909,0.6219527,0.5206248,0.30335447,81.08887
288,0.98635125,0.6244059,0.52153474,0.3034354,81.126785
289,0.9639066,0.6107661,0.5247953,0.3051762,81.02062
290,0.99211407,0.6265184,0.51948744,0.30315602,81.05854
291,0.9633,0.61141926,0.5171368,0.30135268,81.21019
292,0.9633,0.61406493,0.5204732,0.3037938,81.00546
293,0.98119503,0.62144,0.5182742,0.3021462,81.141945
294,0.9899909,0.62672853,0.5216864,0.30395,81.04337
295,0.9808917,0.62434864,0.524037,0.30602252,80.853806
296,0.9787686,0.61993295,0.5211556,0.30369982,81.05854
297,0.9708826,0.61548376,0.52418864,0.3052649,80.95996
298,0.9696694,0.615451,0.52358204,0.30432868,81.08128
299,0.9796785,0.62260264,0.5239612,0.30523658,80.97513
300,0.978162,0.6205975,0.51660603,0.30126932,81.19502
301,0.98817104,0.6221041,0.52244467,0.3043419,81.02062
302,0.9887777,0.62594754,0.5212314,0.30340922,81.11162
303,0.9766454,0.6171434,0.52161056,0.3031376,81.164696
304,0.9690628,0.6131127,0.52562934,0.30566618,80.98271
305,0.97907186,0.61863714,0.5203215,0.30300686,81.11162
306,0.9951471,0.6267546,0.52388537,0.3051056,80.98271
307,0.9799818,0.61991644,0.5247194,0.30544782,80.98271
308,0.9739157,0.61978436,0.5204732,0.30325752,81.09645
309,0.9787686,0.61962366,0.5249469,0.30550876,80.97513
310,0.97573555,0.61894196,0.51584774,0.30067044,81.255684
311,0.9990901,0.6281515,0.51850164,0.301893,81.19502
312,0.98149836,0.6225005,0.5171368,0.30115688,81.240524
313,0.97694874,0.61848253,0.51850164,0.30220768,81.141945
314,0.97694874,0.61759615,0.5216864,0.30384228,81.05854
315,0.9660297,0.6129653,0.5175159,0.30164328,81.17986
316,0.9787686,0.621957,0.52441615,0.30595818,80.86897
317,0.96845615,0.61097085,0.5185775,0.30236095,81.126785
318,0.95298755,0.6047024,0.5174401,0.3006099,81.33151
319,0.97361237,0.61603546,0.5182742,0.30109626,81.301186
320,0.96845615,0.6133041,0.5235062,0.30494815,80.99788
321,0.98817104,0.6239071,0.52016985,0.3027067,81.164696
322,0.9793752,0.62005264,0.5202457,0.30263847,81.17228
323,0.97270244,0.61755055,0.5277525,0.3066976,80.9448
324,0.9711859,0.6150157,0.52562934,0.3052036,81.05854
325,0.9848347,0.62203336,0.5185775,0.30249745,81.104034
326,0.97421896,0.6191115,0.52214134,0.30443794,81.00546
327,0.97361237,0.61816436,0.51675767,0.3011916,81.21019
328,0.9796785,0.6209,0.5214589,0.3029012,81.18745
329,0.96724296,0.61151385,0.5211556,0.30318198,81.141945
330,0.99120414,0.6253129,0.5216864,0.30369082,81.08887
331,0.9699727,0.6177614,0.51948744,0.30270103,81.126785
332,0.9651198,0.61458105,0.52221715,0.30367,81.1192
333,0.96724296,0.61568713,0.52085227,0.30368114,81.04337
334,0.97421896,0.6170996,0.52418864,0.30510172,81.00546
335,0.96572644,0.6103674,0.51948744,0.3022134,81.18745
336,0.9711859,0.61492276,0.52434033,0.30515024,80.99788
337,0.96208674,0.61047065,0.5185775,0.30178764,81.21019
338,0.9730058,0.6178654,0.5241128,0.30466706,81.0737
339,0.9538975,0.6088511,0.52434033,0.30517936,81.01304
340,0.98210496,0.6232841,0.51948744,0.30219847,81.19502
341,0.9654231,0.6137786,0.5200182,0.3030618,81.09645
342,0.96633303,0.6130615,0.51835,0.3015637,81.23294
343,0.9642099,0.6089693,0.51789504,0.30086526,81.316345
344,0.95359415,0.6035927,0.5231271,0.30456525,81.03579
345,0.96572644,0.61229134,0.524037,0.30487975,81.02062
346,0.9660297,0.61355346,0.51440704,0.2999805,81.278435
347,0.98058844,0.61985964,0.52426445,0.30522144,80.990295
348,0.9687595,0.6183704,0.5247194,0.30494797,81.05096
349,0.96663636,0.6134048,0.5266151,0.30677724,80.87656
350,0.9845314,0.6241579,0.5189566,0.30279154,81.08128
351,0.97270244,0.6159691,0.5198665,0.30311698,81.08887
352,0.96663636,0.61700284,0.52236885,0.30460963,80.99788
353,0.98635125,0.62390375,0.52305126,0.30419776,81.08128
354,0.9730058,0.6145695,0.524037,0.3053308,80.967545
355,0.97907186,0.6203572,0.51835,0.30240697,81.11162
356,0.9787686,0.6209543,0.52669096,0.3061839,80.967545
357,0.97209585,0.6183346,0.52153474,0.3032435,81.141945
358,0.9490446,0.6043981,0.52305126,0.3041458,81.08128
359,0.9648165,0.61258054,0.51880497,0.30205244,81.18745
360,0.9802851,0.62074155,0.5235062,0.30445212,81.066124
361,0.9754322,0.6197904,0.521838,0.30364996,81.09645
362,0.9799818,0.62287575,0.52282375,0.3044326,81.028206
363,0.98695785,0.6283425,0.51645434,0.300778,81.26327
364,0.9596603,0.60992104,0.5181984,0.3026624,81.05854
365,0.97755533,0.6189866,0.51448286,0.30032286,81.22536
366,0.9808917,0.623075,0.5211556,0.3040586,81.00546
367,0.96208674,0.610663,0.52092814,0.3029916,81.15711
368,0.97361237,0.6168496,0.51668185,0.30130482,81.18745
369,0.9711859,0.61761665,0.521838,0.3041531,81.028206
370,0.9751289,0.6166752,0.52274793,0.30413812,81.08887
371,0.9860479,0.62295115,0.5268426,0.3066237,80.90688
372,0.9799818,0.61917734,0.51994234,0.3029713,81.11162
373,0.98695785,0.6256083,0.52161056,0.30362585,81.09645
374,0.9696694,0.61672294,0.5178192,0.30158806,81.20261
375,0.9899909,0.62609386,0.52274793,0.304253,81.05854
376,0.9723992,0.61510134,0.5211556,0.3036148,81.066124
377,0.9984835,0.6312889,0.51872915,0.30280066,81.08128
378,0.9717925,0.6158684,0.5269184,0.30638507,80.95238
379,0.97755533,0.6208351,0.52365786,0.3048411,81.028206
380,0.9681529,0.61373985,0.5157719,0.3008498,81.21777
381,0.98271155,0.62227863,0.5225963,0.3041273,81.0737
382,0.9893843,0.6250737,0.5197149,0.3026471,81.14953
383,0.9942372,0.627383,0.5191083,0.3026176,81.126785
384,0.9896876,0.62383765,0.52562934,0.30594313,80.95238
385,0.9857446,0.62237984,0.51728845,0.30199283,81.126785
386,0.97694874,0.6171361,0.5191841,0.3032557,81.02062
387,0.97634214,0.62170583,0.52221715,0.30416587,81.04337
388,0.9645132,0.61107624,0.52138305,0.30377617,81.05096
389,0.9845314,0.622957,0.5254019,0.30554205,80.99788
390,0.97725207,0.6194386,0.5212314,0.30297703,81.164696
391,0.96572644,0.61356294,0.52214134,0.3039162,81.0737
392,0.9730058,0.61545765,0.52153474,0.30322805,81.14953
393,0.98149836,0.6209742,0.5202457,0.3026788,81.17228
394,0.97725207,0.61921304,0.52502275,0.3056769,80.95996
395,0.98210496,0.6216697,0.5197907,0.30330044,81.0737
396,0.9915074,0.6278474,0.5202457,0.30300453,81.126785
397,0.97148925,0.61623317,0.5160752,0.3009392,81.21019
398,0.9717925,0.6146421,0.5185775,0.3023649,81.141945
399,0.9705793,0.61366606,0.5263118,0.30649582,80.90688
