validation_mae,validation_mse,train_mae,train_mse,train_accuracy
1.1765242,0.68701214,1.2405217,0.72104865,55.01213
1.1170762,0.6569313,1.1291325,0.66627467,57.916286
1.0151653,0.6085632,1.0338944,0.62039596,59.978767
0.99393386,0.59681547,0.97330904,0.5896928,61.52563
0.978162,0.5900823,0.9768729,0.5919723,61.351227
0.9723992,0.5907096,0.96239007,0.5845878,61.73794
1.0051562,0.6032587,0.9538975,0.58057034,61.912346
0.9723992,0.58798933,0.94745225,0.5773502,62.07158
0.970276,0.5879224,0.9328177,0.5704794,62.35214
0.9420686,0.5732814,0.9463148,0.57646495,62.147408
