,validation_mae,validation_mse,train_mae,train_mse,train_accuracy
124,0.95238096,0.59918594,0.70746136,0.44507903,69.517746
125,0.97725207,0.61436284,0.7070822,0.44608364,69.35092
126,0.96239007,0.60830796,0.70662725,0.443413,69.72247
127,0.95875037,0.60293615,0.70928115,0.44483125,69.63907
128,0.9454049,0.5954511,0.707613,0.4434257,69.77555
129,0.93539584,0.5954134,0.70503485,0.44272396,69.72247
130,0.9463148,0.5928841,0.704125,0.44204298,69.7983
131,0.96360326,0.6064738,0.7111768,0.44554776,69.6239
132,0.936609,0.5913302,0.7067789,0.44397932,69.631485
133,0.93175614,0.5886509,0.70033365,0.44092572,69.76797
134,0.9414619,0.5915222,0.7004095,0.4403613,69.86655
135,0.9441917,0.5979514,0.6970731,0.43820214,70.01061
136,0.955414,0.6049419,0.69745225,0.43717483,70.17744
137,0.95025784,0.6010578,0.70033365,0.44080076,69.76039
138,0.9496512,0.6000807,0.7088262,0.44540495,69.517746
139,0.9493479,0.5996582,0.69532907,0.4373527,70.04853
140,0.9705793,0.6090109,0.69320595,0.43477905,70.29876
141,0.95602065,0.60576993,0.6941917,0.43484712,70.33667
142,0.95784044,0.60548466,0.6943433,0.43605626,70.16985
143,0.95086443,0.6021056,0.69525325,0.43585655,70.25326
144,0.9499545,0.6020101,0.69517744,0.4368137,70.094025
145,0.96087354,0.6074413,0.6878981,0.43111357,70.56415
146,0.96724296,0.61147285,0.6943433,0.43315285,70.60964
147,0.9526843,0.60042095,0.699727,0.43889156,70.01061
148,0.96572644,0.605976,0.69373673,0.433138,70.57173
149,0.96360326,0.61191505,0.68691236,0.4297868,70.7613
150,0.9393388,0.5949179,0.6875948,0.43166462,70.47316
151,0.9599636,0.60784745,0.69153774,0.43197536,70.63998
152,0.9490446,0.59998894,0.69184107,0.4330517,70.51107
153,0.9457082,0.5932656,0.6858508,0.42973825,70.693054
154,0.94692147,0.59604925,0.68099785,0.42591017,71.01911
155,0.95662725,0.5998537,0.6841826,0.42773467,70.890205
156,0.9660297,0.6117822,0.68979377,0.43082666,70.715805
157,0.9830149,0.6158804,0.687064,0.42999095,70.70064
158,0.96087354,0.6061125,0.68046707,0.4263597,70.92053
159,0.9605702,0.60478497,0.68327266,0.426404,71.01911
160,0.9599636,0.60595524,0.6813012,0.42417297,71.27692
161,0.9490446,0.59802246,0.68236274,0.42644352,70.98878
162,0.95025784,0.6008196,0.683121,0.4263401,71.03427
163,0.9669396,0.60769135,0.67144376,0.41982207,71.42857
164,0.948438,0.5997092,0.67682743,0.4231389,71.19351
165,0.9590537,0.6060935,0.67546254,0.42104897,71.44373
166,0.96208674,0.60954225,0.6816045,0.42473492,71.20109
167,0.9584471,0.6079721,0.6781923,0.42275083,71.314835
168,0.9520776,0.6007912,0.6737943,0.42122343,71.32241
169,0.97330904,0.60916454,0.66659087,0.41564324,71.79254
170,0.9387322,0.589606,0.663027,0.4148319,71.73188
171,0.96299666,0.60447425,0.66401273,0.41524354,71.7243
172,0.9584471,0.6024118,0.6709129,0.41834578,71.58781
173,0.96845615,0.6099914,0.6713679,0.41823113,71.6333
174,0.95935696,0.60515547,0.6765999,0.4202892,71.602974
175,0.9584471,0.6040063,0.6696239,0.4166307,71.78496
176,0.9590537,0.6038588,0.6687898,0.4177058,71.58022
177,0.96663636,0.6081736,0.66916895,0.4172015,71.678795
178,0.9723992,0.6140867,0.67622083,0.42008826,71.61056
179,0.96087354,0.6085217,0.663027,0.41284943,72.02002
180,0.9532909,0.6061155,0.66272366,0.41230237,72.08068
181,0.9645132,0.61338574,0.66424024,0.41365963,71.95936
182,0.9645132,0.61102146,0.6619654,0.4103527,72.35365
183,0.96148014,0.6063932,0.67114043,0.41653112,71.8987
184,0.9563239,0.605302,0.6637853,0.4123055,72.15651
185,0.9602669,0.60434926,0.66401273,0.41267836,72.0731
186,0.9584471,0.60602015,0.66272366,0.41283035,72.02002
187,0.9414619,0.59628206,0.65711254,0.40934682,72.239914
188,0.95723385,0.60217214,0.6675766,0.4146506,71.96694
189,0.96724296,0.6068419,0.656051,0.40733445,72.49014
190,0.9708826,0.6132313,0.65976644,0.4091006,72.4219
191,0.98210496,0.6150602,0.6527146,0.40445694,72.74037
192,0.97725207,0.6172941,0.653852,0.40640047,72.51289
193,0.94813466,0.60080945,0.6584774,0.40920964,72.31574
194,0.96269333,0.60408115,0.6574158,0.40848926,72.36882
195,0.9557173,0.6053321,0.6653018,0.41253185,72.164085
196,0.96784955,0.61090857,0.6470276,0.40050477,73.04368
197,0.9639066,0.610383,0.6502123,0.40175575,72.9906
198,0.95662725,0.6059323,0.63292384,0.39154685,73.65787
199,0.96299666,0.60926634,0.6399757,0.39538008,73.44556
200,0.96299666,0.6111013,0.63724595,0.39336464,73.61996
201,0.9639066,0.6110339,0.640734,0.39596465,73.407646
202,0.9545041,0.6056702,0.6441462,0.39853004,73.19533
203,0.9645132,0.6126039,0.6329997,0.39225882,73.55171
204,0.96299666,0.6085884,0.63724595,0.3927884,73.6882
205,0.94661814,0.6048704,0.6379284,0.39289346,73.71853
206,0.97421896,0.6145992,0.64225054,0.39555475,73.521385
207,0.96724296,0.6124907,0.6369427,0.3934533,73.57446
208,0.98149836,0.61970186,0.63823175,0.39310017,73.695786
209,0.9605702,0.60935175,0.64376706,0.39678577,73.43797
210,0.94661814,0.6008476,0.64164394,0.39509487,73.58205
211,0.9730058,0.61566603,0.63952076,0.39333943,73.70337
212,0.96572644,0.61061805,0.63239306,0.3899986,73.8626
213,0.9532909,0.60580665,0.6348195,0.39026567,73.93843
214,0.9584471,0.6102791,0.63808006,0.39375147,73.58205
215,0.99211407,0.6224929,0.6281468,0.38759848,74.006676
216,0.9645132,0.61026496,0.6361844,0.3914633,73.847435
217,0.98210496,0.6159621,0.6373218,0.39301506,73.673035
218,0.9723992,0.61606264,0.63390964,0.38989195,73.95359
219,0.9705793,0.6148349,0.63254476,0.3889373,74.02942
220,0.97330904,0.6143118,0.63315135,0.3885488,74.10525
221,0.98331815,0.6207103,0.62822264,0.3865981,74.158325
222,0.95147103,0.60433865,0.6299666,0.38895285,73.87777
223,0.9642099,0.6109064,0.63595694,0.3912804,73.847435
224,0.9611768,0.6078332,0.63686687,0.39205438,73.771614
225,0.9426752,0.59583944,0.6318623,0.38910544,73.97634
226,0.9590537,0.6052334,0.6305733,0.3889336,73.92326
227,0.9581438,0.60858613,0.63315135,0.3897256,73.93843
228,0.9717925,0.61736536,0.6307249,0.38695207,74.21899
229,0.9808917,0.62039804,0.63095236,0.38847402,74.006676
230,0.9563239,0.60703194,0.6348954,0.3900122,73.97634
231,0.95298755,0.60477525,0.623673,0.38394642,74.31756
232,0.95298755,0.6051739,0.6314073,0.39025247,73.76403
233,0.9748256,0.6152966,0.6363361,0.3924402,73.695786
234,0.9557173,0.60836416,0.6364119,0.39194685,73.76403
235,0.97634214,0.6155551,0.635502,0.3919356,73.70337
236,0.9563239,0.60438216,0.6305733,0.38734657,74.17349
237,0.9596603,0.6056775,0.6264028,0.38667205,74.05217
238,0.9654231,0.6101698,0.63102823,0.38863,73.99909
239,0.9651198,0.6119822,0.6248863,0.38503665,74.22657
240,0.97270244,0.616236,0.63572943,0.39235112,73.68062
241,0.9739157,0.61490685,0.62769186,0.38637832,74.15074
242,0.9605702,0.6071814,0.64111316,0.394369,73.635124
243,0.9669396,0.6128691,0.6304974,0.38868064,73.961174
244,0.9633,0.6107673,0.6348195,0.39093086,73.8626
245,0.97725207,0.6190553,0.62951165,0.3878015,74.05217
246,0.9520776,0.60229796,0.6369427,0.39179653,73.82469
247,0.9569305,0.60929537,0.63398546,0.38983762,73.983925
248,0.95935696,0.60432684,0.6364119,0.39231247,73.71095
249,0.9511677,0.60036844,0.63292384,0.38857257,74.10525
250,0.96784955,0.6115879,0.6363361,0.39081997,73.93843
251,0.9818016,0.62030625,0.6369427,0.3916449,73.847435
252,0.95784044,0.60801744,0.63390964,0.39065757,73.83227
253,0.97330904,0.6131007,0.63459206,0.38977093,74.006676
254,0.9787686,0.62148786,0.6283743,0.38741162,74.044586
255,0.9730058,0.6135062,0.63246894,0.38880983,74.037
256,0.9705793,0.616776,0.62882924,0.3850898,74.40097
257,0.9581438,0.6042075,0.6312557,0.38796312,74.09008
258,0.970276,0.6135137,0.6314073,0.3875376,74.17349
259,0.9602669,0.6080608,0.63095236,0.38836214,74.037
260,0.96784955,0.61046594,0.635502,0.39101064,73.8626
261,0.96572644,0.61272067,0.6342887,0.38999054,73.946014
262,0.9669396,0.6119528,0.63110405,0.3885991,73.99909
263,0.9687595,0.6128245,0.6307249,0.38847888,74.006676
264,0.95359415,0.6064217,0.63004243,0.3886657,73.946014
265,0.95723385,0.6066253,0.6308007,0.3886325,73.96876
266,0.96784955,0.6128171,0.6285259,0.3874491,74.02942
267,0.9563239,0.605863,0.63110405,0.38861808,73.99909
268,0.9645132,0.61186296,0.6320898,0.39014298,73.82469
269,0.9787686,0.61886907,0.6369427,0.39245546,73.71095
270,0.9526843,0.60216486,0.627161,0.38583934,74.21899
271,0.95602065,0.60634255,0.63004243,0.38692734,74.20382
272,0.9696694,0.61116284,0.6269336,0.38456607,74.3858
273,0.96663636,0.6127845,0.63535035,0.38978276,74.044586
274,0.9723992,0.61418617,0.63322717,0.38970116,73.961174
275,0.9760388,0.6141559,0.63095236,0.38836202,74.021835
276,0.95147103,0.60252005,0.62958753,0.38819596,73.97634
277,0.96178347,0.61012524,0.63595694,0.39184314,73.75645
278,0.96148014,0.61093086,0.63451624,0.39160398,73.733696
279,0.9605702,0.60953397,0.63254476,0.38959163,73.93085
280,0.96572644,0.6126622,0.63322717,0.39043355,73.83985
281,0.96239007,0.61206436,0.6269336,0.384562,74.3858
282,0.96360326,0.61127895,0.6269336,0.38705835,74.01425
283,0.9596603,0.6097761,0.6292084,0.38626724,74.24932
284,0.95784044,0.6084885,0.6369427,0.39252904,73.71095
285,0.9557173,0.6079652,0.6348195,0.39010662,73.93843
286,0.9699727,0.6136395,0.6287534,0.38687652,74.15074
287,0.9639066,0.61057603,0.62799513,0.38545752,74.30998
288,0.9751289,0.6162662,0.63307554,0.38923606,73.99909
289,0.97907186,0.6214056,0.6349712,0.39071625,73.88535
290,0.97270244,0.6133215,0.62685776,0.3851109,74.3024
291,0.96633303,0.60977757,0.6321656,0.3889247,73.99909
292,0.96178347,0.6115481,0.635047,0.39060038,73.90051
293,0.9687595,0.6154301,0.6312557,0.38855442,74.021835
294,0.9754322,0.6156217,0.63171065,0.38958305,73.870186
295,0.9633,0.609807,0.6298908,0.38809976,74.01425
296,0.97148925,0.61554223,0.631559,0.38914293,73.93843
297,0.98271155,0.61896294,0.6348954,0.39051512,73.90051
298,0.96269333,0.60863715,0.6305733,0.38705912,74.18866
299,0.9493479,0.60512954,0.6290567,0.3875616,74.05975
300,0.95723385,0.6081354,0.6283743,0.38789907,73.97634
301,0.95359415,0.6056505,0.63117987,0.3884827,74.021835
302,0.97209585,0.6134703,0.6252654,0.3854458,74.181076
303,0.9633,0.6099529,0.6420989,0.39378372,73.771614
304,0.9905975,0.62466186,0.6355778,0.39001706,74.021835
305,0.9648165,0.610968,0.63603276,0.39009535,74.021835
306,0.9699727,0.6147777,0.63580525,0.39100346,73.89293
307,0.96148014,0.6074091,0.62943584,0.38788494,74.02942
308,0.9848347,0.6185158,0.63163483,0.38921466,73.93843
309,0.9717925,0.6131061,0.6269336,0.38576734,74.2114
310,0.9748256,0.61710215,0.6312557,0.3885507,74.01425
311,0.9836215,0.6198615,0.63747346,0.39178705,73.85502
312,0.96087354,0.61007243,0.6392933,0.39323282,73.733696
313,0.95784044,0.6059298,0.6334547,0.38969916,73.95359
314,0.9493479,0.60289925,0.62602365,0.38674793,74.021835
315,0.9818016,0.62022924,0.63148314,0.38864523,74.006676
316,0.95935696,0.61022604,0.64346373,0.3964276,73.45314
317,0.96299666,0.6084118,0.6285259,0.38612828,74.24174
318,0.9705793,0.6130876,0.6373218,0.3929998,73.65787
319,0.9581438,0.6072406,0.63102823,0.38835377,74.02942
320,0.96572644,0.61186403,0.6392175,0.3930033,73.74128
321,0.9602669,0.6110213,0.62943584,0.3876451,74.05217
322,0.95147103,0.6046206,0.6344404,0.39163625,73.71095
323,0.9532909,0.60549253,0.6278435,0.38615215,74.196236
324,0.9505611,0.60256827,0.63004243,0.38791046,74.05217
325,0.9866545,0.6237805,0.6322414,0.38877878,74.021835
326,0.9651198,0.61045676,0.63679105,0.3918003,73.809525
327,0.9693661,0.61396414,0.6320898,0.38966894,73.91568
328,0.9499545,0.6022464,0.627161,0.38669047,74.097664
329,0.95238096,0.60573834,0.62966335,0.38772413,74.06734
330,0.9669396,0.6141397,0.63580525,0.39095956,73.870186
331,0.96633303,0.61264503,0.63368213,0.39022285,73.89293
332,0.9787686,0.6190747,0.63375795,0.390583,73.847435
333,0.9551107,0.60413194,0.63572943,0.3908533,73.90051
334,0.96633303,0.6128848,0.629815,0.38742906,74.097664
335,0.9551107,0.6051693,0.6287534,0.3873992,74.05975
336,0.9699727,0.6126458,0.63087654,0.38660738,74.27965
337,0.9642099,0.6104035,0.63110405,0.38933483,73.90051
338,0.9605702,0.6061161,0.63315135,0.38996592,73.89293
339,0.9705793,0.6118661,0.63572943,0.39121944,73.847435
340,0.95723385,0.6086813,0.6348195,0.39037266,73.91568
341,0.96633303,0.6082992,0.6235972,0.38402265,74.27965
342,0.9645132,0.6130316,0.62799513,0.38786474,73.95359
343,0.955414,0.605827,0.62336975,0.38427863,74.26448
344,0.9693661,0.6132242,0.62890506,0.3868405,74.15074
345,0.9590537,0.60831314,0.63231725,0.38872153,74.044586
346,0.96087354,0.6061253,0.6304974,0.3878855,74.07491
347,0.95935696,0.606825,0.63148314,0.38743976,74.196236
348,0.94661814,0.59967977,0.6277677,0.38674194,74.11283
349,0.9542008,0.605189,0.6320898,0.3887454,74.021835
350,0.96178347,0.6101541,0.63535035,0.38971213,74.05217
351,0.96208674,0.6097312,0.62534124,0.3858137,74.120415
352,0.9602669,0.6093792,0.63527447,0.39001828,73.983925
353,0.9499545,0.6028374,0.6356536,0.39209065,73.70337
354,0.95935696,0.60463977,0.6301183,0.38920006,73.8626
355,0.9808917,0.62517565,0.6358811,0.3918263,73.76403
356,0.9699727,0.61532474,0.6344404,0.39094755,73.81711
357,0.97725207,0.6203423,0.63542616,0.39072385,73.9081
358,0.9520776,0.6058769,0.6369427,0.39081237,73.96876
359,0.96148014,0.60856485,0.63580525,0.39070374,73.93085
360,0.9493479,0.6020524,0.6247346,0.38346925,74.446465
361,0.9751289,0.6176559,0.6305733,0.38656694,74.27965
362,0.9645132,0.60872793,0.63231725,0.38805848,74.158325
363,0.96360326,0.60879385,0.6358811,0.39094228,73.87777
364,0.9542008,0.6027819,0.64399457,0.39525738,73.65787
365,0.9599636,0.6068407,0.641189,0.39363554,73.75645
366,0.9751289,0.61448824,0.6255687,0.3847506,74.30998
367,0.97148925,0.61583275,0.63239306,0.38968843,73.89293
368,0.97330904,0.6153797,0.63861084,0.39100555,74.01425
369,0.9563239,0.60650086,0.632014,0.38835895,74.0825
370,0.97725207,0.619675,0.62799513,0.38756073,74.021835
371,0.9575372,0.6066176,0.632848,0.38906,74.021835
372,0.96148014,0.6103993,0.6308007,0.38816285,74.05217
373,0.9654231,0.6099945,0.63307554,0.39069983,73.77919
374,0.96845615,0.61274344,0.63004243,0.38837305,73.97634
375,0.96845615,0.6128917,0.62860173,0.38627106,74.21899
376,0.97330904,0.613557,0.6335305,0.39037028,73.85502
377,0.97846526,0.617751,0.6312557,0.38816312,74.06734
378,0.9532909,0.6028171,0.63034576,0.38901672,73.9081
379,0.9526843,0.60229844,0.62958753,0.3876007,74.06734
380,0.96633303,0.61201125,0.6326964,0.38827902,74.135574
381,0.9505611,0.6013447,0.6322414,0.38920748,73.95359
382,0.96572644,0.60878515,0.62807095,0.385825,74.2569
383,0.95602065,0.60371166,0.6312557,0.3878745,74.10525
384,0.9545041,0.6050785,0.63527447,0.39047986,73.93843
385,0.9648165,0.6105845,0.6252654,0.3854938,74.17349
386,0.9575372,0.60577613,0.63254476,0.38899654,73.99909
387,0.9654231,0.60877764,0.6321656,0.38929078,73.95359
388,0.9818016,0.6186048,0.6283743,0.38839903,73.89293
389,0.9548074,0.6047785,0.63398546,0.3883292,74.17349
390,0.9611768,0.6098894,0.63231725,0.38939816,73.92326
391,0.9696694,0.6134552,0.6320898,0.38963693,73.88535
392,0.9660297,0.6122579,0.63436455,0.39101583,73.80194
393,0.96784955,0.6102584,0.63095236,0.38769674,74.135574
394,0.9675462,0.61211634,0.63663936,0.39056498,73.97634
395,0.95662725,0.60516083,0.632014,0.38915765,73.95359
396,0.96784955,0.61194557,0.6318623,0.38843262,74.05975
397,0.9693661,0.61020523,0.6301183,0.3868105,74.21899
398,0.9687595,0.61622685,0.6329997,0.38983616,73.91568
399,0.96208674,0.60780936,0.63383377,0.39090335,73.80194
