validation_mae,validation_mse,train_mae,train_mse,train_accuracy
1.1910828,0.7026939,1.2709281,0.75757384,51.440704
1.2092812,0.71174955,1.1316348,0.6644083,58.29542
1.1907794,0.70239055,1.1290567,0.66264755,58.431908
1.1910828,0.7026939,1.1284502,0.6626292,58.401577
1.1856233,0.6998526,1.127161,0.6620022,58.431908
1.1859266,0.70200604,1.1191993,0.6587605,58.530483
1.0388231,0.62699884,1.0414013,0.62035024,60.357903
1.0057628,0.61121845,0.9406279,0.570634,62.723686
0.99605703,0.6078881,0.91272366,0.55711794,63.353046
0.9408553,0.5811669,0.9138611,0.5575783,63.337883
