validation_mae,validation_mse,train_mae,train_mse,train_accuracy
0.92144376,0.56719536,0.84341824,0.5254289,64.55111
0.90718836,0.55989444,0.84356993,0.52604264,64.49045
0.91689414,0.56474763,0.85001516,0.5291591,64.308464
0.899909,0.5555595,0.8425083,0.5262346,64.384285
0.8980892,0.5544957,0.83917195,0.5247809,64.43737
0.9159842,0.5631422,0.853124,0.5313243,64.15681
0.9299363,0.571236,0.83939946,0.52439845,64.50561
0.91416436,0.56318647,0.85206246,0.5308951,64.171974
0.89111316,0.5505233,0.8481195,0.5278519,64.44495
0.9074917,0.55950326,0.8451623,0.5264661,64.49045
0.90627843,0.56053674,0.84341824,0.5256324,64.51319
0.9138611,0.56285393,0.84637547,0.5276714,64.369125
0.92811644,0.5707341,0.83629054,0.5224438,64.6421
0.9193206,0.5666862,0.8411435,0.5247295,64.56627
0.9123446,0.56283194,0.8445557,0.5261706,64.50561
0.9096148,0.56190693,0.84205335,0.5253208,64.50561
0.91659087,0.56438565,0.8378071,0.5225691,64.70276
0.9111313,0.5623881,0.84167427,0.5245794,64.58902
0.9059751,0.558328,0.8452381,0.5269606,64.41462
0.91143465,0.56140333,0.84167427,0.5250755,64.520775
0.92205036,0.5675364,0.83727634,0.5228703,64.634514
0.9181074,0.5647776,0.83848953,0.5230631,64.66485
0.90354866,0.5595694,0.83735216,0.5230912,64.581436
0.9253867,0.5681063,0.84493476,0.52661574,64.46011
0.92114043,0.56658113,0.83932364,0.52288437,64.72551
0.91264784,0.5635775,0.84364575,0.525312,64.60419
0.91841066,0.5648289,0.84197754,0.52524906,64.51319
0.93539584,0.5737361,0.84220505,0.5256509,64.46011
0.8944495,0.5540809,0.8410676,0.5251789,64.47528
0.9096148,0.5614782,0.8452381,0.5269375,64.42979
0.93054295,0.5714146,0.8390961,0.52352905,64.61177
0.9259933,0.57035506,0.840916,0.5233887,64.72551
0.9265999,0.57040054,0.846148,0.52787054,64.31605
0.9259933,0.5710807,0.8306036,0.5187838,64.90749
0.91719747,0.5668541,0.8447831,0.52606934,64.520775
0.9080983,0.55966604,0.8481195,0.52772206,64.45253
0.9390355,0.57645917,0.84629965,0.52697486,64.47528
0.9181074,0.5652674,0.84084016,0.5256063,64.39187
0.91689414,0.5640226,0.8412193,0.52467155,64.55111
0.9117379,0.56215096,0.836973,0.5225451,64.657265
0.9193206,0.56733596,0.8392478,0.5239658,64.55869
0.91355777,0.56373334,0.83856535,0.5229691,64.67243
0.92629665,0.569977,0.8453897,0.5272005,64.384285
0.90840155,0.56180304,0.8438732,0.52675617,64.369125
0.918714,0.56471795,0.83932364,0.5237858,64.60419
0.90233546,0.55708367,0.8441007,0.52711254,64.33879
0.93205947,0.57207215,0.83856535,0.5235974,64.581436
0.9096148,0.5610341,0.84167427,0.5245879,64.5966
0.899909,0.55757207,0.83287835,0.5208774,64.70276
0.9111313,0.560968,0.840461,0.52413666,64.58902
0.9059751,0.5589335,0.84159845,0.5246633,64.57385
0.9153776,0.5642077,0.83848953,0.5234185,64.5966
0.90354866,0.5581192,0.83424324,0.5212947,64.71034
0.9238702,0.5670349,0.8340158,0.52138174,64.680016
0.9053685,0.56002647,0.8353807,0.5212014,64.77859
0.914771,0.562803,0.83340913,0.5210415,64.71034
0.93266606,0.5726938,0.8423567,0.5254801,64.49045
0.92326355,0.5680999,0.84076434,0.524957,64.50561
0.91143465,0.56237936,0.83575976,0.5224159,64.619354
0.9250834,0.57000744,0.8397786,0.5243555,64.520775
0.9080983,0.55966496,0.84364575,0.52623314,64.44495
0.91780406,0.56499225,0.8455414,0.5272663,64.384285
0.9144677,0.5632982,0.8459964,0.52751464,64.37671
0.9265999,0.57019174,0.8361389,0.5220706,64.68759
0.9208371,0.5674618,0.84212923,0.5254449,64.47528
0.91659087,0.56595415,0.8423567,0.52535444,64.51319
0.91841066,0.5661609,0.83773124,0.5231847,64.60419
0.91780406,0.5646379,0.848802,0.52849686,64.369125
0.9093115,0.5609518,0.8423567,0.5250479,64.55111
0.93751895,0.5749263,0.83795875,0.522802,64.680016
0.9129512,0.56445795,0.843115,0.52503294,64.5966
0.8962693,0.55569255,0.8440249,0.5256546,64.56627
0.8980892,0.555632,0.84197754,0.52527094,64.51319
0.9223536,0.5671444,0.8297695,0.52008295,64.66485
0.9093115,0.5610113,0.8311344,0.5194584,64.82408
0.93539584,0.57428503,0.83864117,0.52403563,64.520775
0.9293297,0.57105815,0.843949,0.525778,64.520775
0.9117379,0.56290597,0.83568394,0.5226355,64.581436
0.921747,0.5680027,0.8392478,0.5242202,64.53594
0.9117379,0.5608782,0.84425235,0.526866,64.384285
0.9123446,0.5626535,0.8418259,0.52545214,64.47528
0.9199272,0.5682376,0.84288746,0.5257407,64.47528
0.921747,0.5680923,0.8375038,0.52259153,64.68759
0.90658176,0.5617284,0.83644223,0.5223808,64.66485
0.91204125,0.5621737,0.8340158,0.52090085,64.771
0.9087049,0.5603019,0.84417653,0.52665204,64.41462
0.92114043,0.5670254,0.8489536,0.5288191,64.32362
0.9153776,0.5632317,0.83575976,0.52168405,64.71034
0.9244768,0.56762534,0.84349406,0.52608174,64.4677
0.91719747,0.5654209,0.8467546,0.5275516,64.4222
0.9350925,0.5754302,0.84266,0.52506924,64.57385
0.9117379,0.5639556,0.83591145,0.5219462,64.71034
0.91204125,0.5616851,0.8468304,0.5268952,64.51319
0.9129512,0.5634237,0.8398544,0.5236589,64.6421
0.90263873,0.5572099,0.84000605,0.52424634,64.55111
0.906885,0.56043494,0.84432817,0.52601343,64.520775
0.899909,0.5560479,0.84144676,0.5259424,64.369125
0.8941462,0.55336154,0.84372157,0.5258357,64.49803
0.9302396,0.5714786,0.84205335,0.52433795,64.64968
0.9044586,0.55882204,0.8411435,0.5244924,64.58902
0.91568094,0.5649553,0.83993024,0.5240565,64.57385
0.91780406,0.56343985,0.8415226,0.52399194,64.680016
0.9193206,0.56610906,0.83848953,0.5238214,64.543526
0.9102214,0.56137305,0.84561723,0.5266995,64.47528
0.91841066,0.56559885,0.8380346,0.5227828,64.680016
0.9123446,0.5627432,0.84084016,0.5245074,64.55111
0.9099181,0.56132233,0.8400819,0.5242192,64.56627
0.9208371,0.5677274,0.84137094,0.5247575,64.55869
0.9129512,0.56410384,0.84000605,0.52455777,64.51319
0.90142554,0.55714875,0.8412951,0.5257132,64.407036
0.9059751,0.5586508,0.83484983,0.5218348,64.64968
0.9278132,0.5707992,0.8346982,0.52232707,64.581436
0.9181074,0.5633879,0.8410676,0.5243917,64.58902
0.9011222,0.55684835,0.84266,0.52525854,64.543526
0.9090082,0.56171435,0.8346982,0.52148724,64.71034
0.8935396,0.55422163,0.8319684,0.5203111,64.74825
0.90658176,0.5604729,0.8437974,0.5256639,64.53594
0.9090082,0.5614761,0.8368972,0.5224543,64.67243
0.90567183,0.5597691,0.8361389,0.52273923,64.58902
0.9002123,0.5560707,0.8392478,0.52360696,64.60419
0.91143465,0.5626597,0.8403094,0.5235042,64.68759
0.9202305,0.56582063,0.844404,0.52699137,64.37671
0.91204125,0.5633424,0.8425083,0.52549475,64.49045
0.90263873,0.556544,0.84356993,0.5261308,64.46011
0.91841066,0.566605,0.8397786,0.52367926,64.62693
0.9159842,0.565746,0.83848953,0.5242209,64.482864
0.90779495,0.5605324,0.84705794,0.52787364,64.37671
0.92205036,0.56775784,0.8427358,0.5255233,64.51319
0.9080983,0.56118894,0.83143765,0.5197804,64.793755
0.93175614,0.5728326,0.83659387,0.52208155,64.695175
0.91719747,0.5659984,0.84356993,0.5249301,64.619354
0.93054295,0.574046,0.8384137,0.523354,64.60419
0.92811644,0.5719301,0.8394753,0.5239269,64.58902
0.90718836,0.56033856,0.8397786,0.5238828,64.60419
0.9272066,0.5703552,0.8394753,0.5234353,64.66485
0.9090082,0.56208587,0.83788294,0.5231961,64.60419
0.91780406,0.565081,0.8417501,0.52511406,64.50561
0.9208371,0.56593907,0.8437974,0.52620685,64.4677
0.92902637,0.5708448,0.83227175,0.5200784,64.77859
0.92478013,0.5679007,0.8395511,0.52428764,64.53594
0.9102214,0.5621435,0.8412951,0.52465206,64.581436
0.90142554,0.55636656,0.84569305,0.5270598,64.44495
0.92114043,0.56616753,0.8403094,0.52503467,64.44495
0.8996057,0.5566904,0.83598727,0.52229923,64.6421
0.90779495,0.5605606,0.83515316,0.52241594,64.58902
0.90506524,0.55961955,0.8375038,0.5227698,64.64968
0.921747,0.56718975,0.83484983,0.52167267,64.66485
0.9041553,0.5581343,0.8424325,0.5252638,64.520775
0.9223536,0.5677653,0.84159845,0.52444154,64.60419
0.906885,0.56102544,0.8441007,0.52600354,64.50561
0.91689414,0.5644225,0.8326509,0.5209487,64.680016
0.9059751,0.55913967,0.84485894,0.52662903,64.45253
0.9299363,0.57113194,0.8440249,0.5257285,64.55869
0.9102214,0.5625714,0.837428,0.5229709,64.634514
0.91628754,0.56425995,0.8375796,0.52320415,64.58902
0.9129512,0.56281805,0.8418259,0.5247321,64.581436
0.9329694,0.5737663,0.84508646,0.52634263,64.49045
0.914771,0.56386775,0.84212923,0.52549344,64.4677
0.8996057,0.5554349,0.84341824,0.525566,64.51319
0.91082805,0.56257296,0.840916,0.52483845,64.52836
0.91628754,0.5657839,0.8403852,0.5240048,64.5966
0.9005156,0.5564181,0.8427358,0.5254791,64.49803
0.9059751,0.5580031,0.84205335,0.5259532,64.41462
0.921747,0.56770664,0.84228086,0.52441335,64.64968
0.92902637,0.5735497,0.8509251,0.530468,64.194725
0.9199272,0.5671436,0.84281164,0.5248143,64.62693
0.9132545,0.5637411,0.84159845,0.5255059,64.43737
0.9002123,0.5562482,0.8472096,0.5279768,64.37671
0.92478013,0.56909776,0.84592056,0.52705777,64.43737
0.9181074,0.5651622,0.84266,0.5252402,64.53594
0.92114043,0.5675738,0.84645134,0.52669007,64.51319
0.9111313,0.5612485,0.8400819,0.52379405,64.634514
0.9117379,0.5625655,0.84220505,0.5252988,64.520775
0.9278132,0.5692024,0.84023356,0.5240122,64.619354
0.91416436,0.56355673,0.83591145,0.5216365,64.74825
0.91204125,0.56091595,0.844404,0.5258929,64.51319
0.903852,0.5579208,0.8362147,0.5217391,64.74825
0.91355777,0.5627143,0.8361389,0.5229727,64.55869
0.9181074,0.564615,0.82885957,0.5187147,64.831665
0.9238702,0.5684984,0.8389445,0.524036,64.520775
0.92205036,0.56685746,0.8403094,0.5245981,64.520775
0.9193206,0.5665075,0.83727634,0.52273774,64.66485
0.93175614,0.57256716,0.8409918,0.52455145,64.57385
0.9341826,0.5735281,0.8355323,0.5219222,64.68759
0.9238702,0.56987435,0.8433424,0.5255489,64.52836
0.9153776,0.5642666,0.840461,0.5238139,64.66485
0.92265695,0.56797945,0.8472854,0.52781963,64.384285
0.9102214,0.56206846,0.84645134,0.5271379,64.46011
0.92114043,0.5681207,0.84417653,0.5261793,64.47528
0.9159842,0.5643272,0.8400819,0.5240822,64.58902
0.9087049,0.5625799,0.84144676,0.5252066,64.482864
0.91689414,0.56636006,0.8481953,0.52826023,64.369125
0.9102214,0.5612116,0.84197754,0.52534515,64.49803
0.91264784,0.56073827,0.844404,0.5267283,64.407036
0.92841977,0.57102144,0.8452381,0.52624255,64.53594
0.9196239,0.5675507,0.84501064,0.52686614,64.407036
0.9099181,0.5625789,0.84356993,0.52571,64.520775
0.91082805,0.56155175,0.83303005,0.5203477,64.793755
0.9032454,0.55984265,0.83629054,0.5220554,64.70276
0.90627843,0.55929554,0.83848953,0.52279687,64.70276
0.929633,0.5731066,0.83932364,0.52338994,64.657265
0.9190173,0.5655552,0.8440249,0.5250928,64.634514
0.91659087,0.5653615,0.8419017,0.52512467,64.543526
0.91628754,0.5651155,0.84341824,0.5263081,64.43737
0.9053685,0.5601165,0.84705794,0.5284172,64.28571
0.921747,0.56726253,0.8397786,0.5241188,64.56627
0.9159842,0.5642228,0.8431908,0.5259703,64.46011
0.9059751,0.55846024,0.8427358,0.5254014,64.53594
0.9087049,0.5615582,0.84432817,0.5262535,64.47528
0.9150743,0.5638603,0.83871704,0.522799,64.68759
0.91143465,0.56156695,0.8415226,0.5246652,64.57385
0.91750073,0.564689,0.8392478,0.5233442,64.657265
0.9090082,0.5625278,0.84266,0.5256284,64.49803
0.92690325,0.56940204,0.83515316,0.5214731,64.71034
0.9099181,0.56080645,0.84061265,0.5245726,64.53594
0.9111313,0.5626978,0.8437974,0.52651775,64.41462
0.90840155,0.5595542,0.84652716,0.527232,64.42979
0.9153776,0.56250685,0.8381104,0.522625,64.695175
0.9099181,0.5613241,0.8346982,0.5208693,64.793755
0.9117379,0.56133825,0.8403094,0.52468336,64.50561
0.9080983,0.5587633,0.83993024,0.52441144,64.52836
0.91750073,0.5654147,0.8397028,0.52433896,64.520775
0.899909,0.5562559,0.837428,0.5231522,64.60419
0.9208371,0.5663537,0.84144676,0.5253441,64.44495
0.9193206,0.5671741,0.8362147,0.5223382,64.6421
0.9129512,0.56194514,0.84144676,0.5240345,64.66485
0.91355777,0.5642969,0.8346982,0.52214533,64.61177
0.8996057,0.5560848,0.8409918,0.5242338,64.60419
0.9105247,0.5622983,0.8375038,0.5233353,64.56627
0.9096148,0.5608272,0.8453897,0.5272485,64.37671
0.92114043,0.5679732,0.8425842,0.5253941,64.49803
0.92053384,0.56744003,0.83629054,0.5219851,64.70276
0.90081894,0.5583344,0.8481953,0.52881813,64.27813
0.9059751,0.561905,0.8367455,0.52303153,64.56627
0.9002123,0.5579187,0.8360631,0.5219726,64.68759
0.90658176,0.56115127,0.84228086,0.52561927,64.46011
0.9265999,0.56886137,0.8403852,0.52477837,64.49803
0.9117379,0.5648579,0.8403094,0.52438736,64.55111
0.91719747,0.56404644,0.83591145,0.52201277,64.70276
0.9223536,0.5669831,0.84303916,0.5257303,64.49045
0.90779495,0.5598358,0.8419017,0.52487,64.55869
0.91355777,0.5634537,0.84341824,0.52615404,64.45253
0.91082805,0.56215936,0.8415226,0.52551174,64.44495
0.9093115,0.5624312,0.84372157,0.5262687,64.43737
0.9129512,0.56326115,0.8423567,0.52565366,64.4677
0.9093115,0.56176716,0.84167427,0.52535635,64.47528
0.92114043,0.5683276,0.84364575,0.5256002,64.55111
0.9181074,0.5644234,0.84053683,0.5249589,64.49803
0.92053384,0.5668344,0.8412951,0.524456,64.60419
0.9144677,0.5633726,0.8451623,0.52631074,64.520775
0.8993024,0.5577334,0.84205335,0.52508825,64.53594
0.9059751,0.55868125,0.8397028,0.5240397,64.57385
0.91416436,0.56383723,0.84341824,0.525832,64.50561
0.9153776,0.5653007,0.8458447,0.5272482,64.39945
0.921747,0.56640345,0.8400819,0.52377963,64.634514
0.91719747,0.5636026,0.84372157,0.525791,64.50561
0.9287231,0.5700236,0.843115,0.52596116,64.45253
0.92478013,0.5688019,0.8472096,0.5279216,64.37671
0.91204125,0.56252897,0.84622383,0.5269507,64.482864
0.9241735,0.56973356,0.8445557,0.5266473,64.4222
0.9041553,0.5581787,0.84501064,0.52665097,64.45253
0.9454049,0.57771015,0.83773124,0.5235292,64.55111
0.92690325,0.56767076,0.834774,0.5212154,64.75584
0.9005156,0.5564476,0.84493476,0.5271038,64.39187
0.9144677,0.56418633,0.84592056,0.52706945,64.42979
0.92265695,0.56753796,0.84061265,0.5242133,64.581436
0.91416436,0.56329036,0.8419017,0.52605754,64.37671
0.9041553,0.560797,0.84425235,0.52638084,64.45253
0.91568094,0.5652209,0.84076434,0.5248937,64.50561
0.9190173,0.5656291,0.84364575,0.52583027,64.49803
0.9138611,0.56368285,0.8380346,0.5227309,64.680016
0.92053384,0.5663452,0.83583564,0.52186644,64.70276
0.9059751,0.55905175,0.84167427,0.5234705,64.77859
0.9117379,0.5614402,0.83848953,0.52341473,64.58902
0.9159842,0.56471044,0.8433424,0.525401,64.55111
0.90081894,0.55749106,0.8362147,0.52210134,64.680016
0.9123446,0.56274444,0.8411435,0.5249435,64.49803
0.9090082,0.5611813,0.84372157,0.5263977,64.43737
0.9199272,0.5661383,0.8490294,0.5280555,64.42979
0.92114043,0.56850505,0.8411435,0.52440435,64.5966
0.91841066,0.5649781,0.8466788,0.52736884,64.43737
0.90506524,0.5596206,0.84281164,0.526235,64.41462
0.9144677,0.56458384,0.8380346,0.5229526,64.657265
0.91750073,0.56582713,0.843949,0.52664346,64.39945
0.9196239,0.56606984,0.8390203,0.5237422,64.56627
0.9047619,0.5592141,0.83720046,0.5229464,64.61177
0.91719747,0.5672995,0.8458447,0.527718,64.33121
0.9129512,0.5628614,0.83371246,0.5209195,64.72551
0.9059751,0.55822414,0.8362147,0.5221347,64.68759
0.91780406,0.5642815,0.8335608,0.5208161,64.76342
0.9074917,0.559784,0.8368214,0.522775,64.61177
0.921747,0.5680458,0.84576887,0.525986,64.57385
0.91628754,0.5627814,0.84425235,0.5259298,64.52836
0.9144677,0.56502914,0.8383379,0.5235841,64.57385
0.92478013,0.5684317,0.84159845,0.52562433,64.43737
0.9047619,0.5581495,0.8381104,0.523202,64.619354
0.9235669,0.5671,0.83864117,0.52365834,64.581436
0.91628754,0.56434894,0.83939946,0.524524,64.47528
0.92265695,0.5693424,0.84205335,0.52468884,64.58902
0.90081894,0.5564856,0.84637547,0.527675,64.369125
0.9129512,0.56431097,0.8438732,0.5264125,64.4222
0.9123446,0.56317115,0.840461,0.52425754,64.55869
0.91355777,0.5631724,0.84076434,0.52452815,64.55869
0.9111313,0.5625355,0.8412951,0.52460384,64.58902
0.9265999,0.5701636,0.83864117,0.52344775,64.60419
0.91355777,0.5631139,0.84144676,0.52502924,64.51319
0.92144376,0.5684844,0.84000605,0.5241434,64.56627
0.91264784,0.5610058,0.840461,0.5251789,64.44495
0.92144376,0.56722564,0.8368972,0.5223325,64.68759
0.9159842,0.56502247,0.8431908,0.5248208,64.6421
0.914771,0.5649618,0.8517592,0.53062534,64.209885
0.92750984,0.57153064,0.8445557,0.52666163,64.42979
0.9080983,0.5616038,0.8411435,0.5249474,64.51319
0.9272066,0.56926113,0.84417653,0.52589875,64.51319
0.8996057,0.5570304,0.83310586,0.5208233,64.72551
0.9074917,0.56025624,0.84266,0.52552485,64.482864
0.914771,0.56367284,0.8475887,0.52836716,64.32362
0.91082805,0.5620546,0.8360631,0.5223824,64.634514
0.91628754,0.56470317,0.83848953,0.52326304,64.62693
0.914771,0.5645036,0.8452381,0.52679724,64.44495
0.914771,0.563911,0.84364575,0.52572674,64.52836
0.91204125,0.5609016,0.8445557,0.5265324,64.45253
0.921747,0.56581527,0.84622383,0.5270283,64.45253
0.9093115,0.560346,0.8383379,0.5232851,64.62693
0.9208371,0.56718236,0.8418259,0.5252825,64.51319
0.9196239,0.5667524,0.84061265,0.5247426,64.51319
0.91568094,0.563978,0.8332575,0.52042025,64.80133
0.9102214,0.56248426,0.8447073,0.52627075,64.49803
0.9138611,0.56320906,0.8375038,0.5233201,64.57385
0.9244768,0.567774,0.8425842,0.52592576,64.45253
0.9402487,0.5769914,0.8441007,0.52638865,64.43737
0.9096148,0.5609603,0.843949,0.5259334,64.49803
0.92265695,0.56846815,0.843115,0.52572095,64.47528
0.9159842,0.565613,0.84766454,0.5279217,64.39187
