validation_mae,validation_mse,train_mae,train_mse,train_accuracy
1.152563,0.68035626,1.2210343,0.71357715,55.360935
1.1540794,0.6827468,1.1379284,0.66852003,58.022446
1.0515621,0.6317898,1.1104792,0.65534097,58.621475
0.9866545,0.6008354,1.0299515,0.6155145,60.52472
0.95238096,0.58333945,0.98437977,0.59422475,61.38914
0.9633,0.58981836,0.9703518,0.58694655,61.775856
0.9372156,0.57592577,0.9605702,0.58166987,62.086746
0.93387926,0.574158,0.94692147,0.57518566,62.367302
0.94297844,0.57893705,0.9490446,0.575793,62.38247
0.93205947,0.5742026,0.9350167,0.56914693,62.67061
0.94661814,0.5804905,0.93971795,0.5719545,62.47346
0.9520776,0.5834641,0.9372156,0.5702921,62.61753
0.94661814,0.5807874,0.93607825,0.56990564,62.61753
0.92750984,0.57144237,0.93183196,0.567527,62.746437
0.9287231,0.5727291,0.93600243,0.5698922,62.602367
0.948438,0.58075714,0.91856235,0.56142193,62.989082
0.9399454,0.57686603,0.92690325,0.56521034,62.829845
0.94388837,0.57907784,0.921747,0.56317496,62.882923
0.9447983,0.5804905,0.9222778,0.56342894,62.87534
0.92144376,0.5709539,0.92402184,0.56402206,62.87534
0.9341826,0.5737516,0.92470425,0.5647936,62.784348
0.94297844,0.5803844,0.92697906,0.56622833,62.685776
0.94115865,0.57806426,0.912572,0.5580689,63.193813
0.95177436,0.5840025,0.9129512,0.55823725,63.18623
0.9384289,0.5766798,0.91719747,0.56081903,62.996662
0.9542008,0.58536416,0.91863817,0.56153375,62.95875
0.9569305,0.58513737,0.9072642,0.55585676,63.239307
0.9344859,0.5753118,0.91370946,0.5592618,63.057323
0.914771,0.56731427,0.9031696,0.5531051,63.44404
0.9639066,0.58992225,0.89657265,0.54988515,63.58811
0.9308462,0.5717325,0.8947528,0.5493264,63.56536
0.95177436,0.5863856,0.8950561,0.5494891,63.572945
0.94813466,0.58281934,0.9009706,0.55268115,63.375797
0.94752806,0.583812,0.8984683,0.55128443,63.481953
0.9511677,0.5827472,0.89649683,0.55062586,63.481953
0.918714,0.5673966,0.8948286,0.5495982,63.542614
0.9399454,0.578493,0.88952076,0.5465797,63.73218
0.94297844,0.58034253,0.90643007,0.55498946,63.315136
0.9293297,0.57298046,0.8829997,0.5432768,63.883835
0.9760388,0.5950123,0.88459206,0.5444953,63.770092
0.9575372,0.5940127,0.88739765,0.5451189,63.81559
0.96208674,0.58981967,0.879815,0.5418227,63.92933
0.9526843,0.5893386,0.8798908,0.5404713,64.13406
0.93205947,0.58196956,0.87678194,0.53978854,64.06582
0.9493479,0.5844801,0.867986,0.53559756,64.2478
0.9384289,0.58067584,0.87678194,0.5390078,64.18714
0.9356991,0.5796335,0.8659387,0.5351816,64.209885
0.92053384,0.5713447,0.86882013,0.5345498,64.43737
0.97634214,0.59892374,0.86684865,0.53431964,64.37671
0.94237185,0.5828293,0.86821353,0.5340684,64.4677
0.94722474,0.5867525,0.8680619,0.5359137,64.18714
0.9229603,0.572872,0.8638914,0.5319365,64.581436
0.96208674,0.5941847,0.8587352,0.52886593,64.76342
0.92053384,0.57369983,0.8515317,0.5258904,64.84683
0.9526843,0.59100944,0.8575978,0.5280029,64.831665
0.9496512,0.5876474,0.85259324,0.5268936,64.75584
0.9569305,0.58985794,0.85138005,0.5251063,64.96057
0.95177436,0.5903355,0.8602517,0.5298786,64.680016
0.9511677,0.5885753,0.84796786,0.5230776,65.07431
0.96845615,0.5955405,0.8467546,0.52201957,65.1653
0.94661814,0.58669096,0.84281164,0.51977426,65.30179
0.95602065,0.59168446,0.8356081,0.5154115,65.57477
0.9520776,0.5883332,0.83439493,0.5142913,65.68851
0.9496512,0.5886451,0.831286,0.5126228,65.75675
0.9760388,0.6046266,0.84220505,0.5176037,65.567184
0.944495,0.5869779,0.8331817,0.5135254,65.75675
0.9493479,0.5926733,0.83447075,0.51377445,65.76433
0.95875037,0.5943088,0.8338641,0.5132381,65.802246
0.95025784,0.5903578,0.8218077,0.5064357,66.19654
0.96269333,0.5956935,0.82658476,0.50913334,66.067635
0.9454049,0.5903576,0.82370335,0.5084596,66.00697
0.936609,0.5892689,0.825599,0.5077926,66.21171
0.9496512,0.59074277,0.8220352,0.5061191,66.27237
0.9545041,0.5976262,0.822566,0.5047782,66.4771
0.9505611,0.5916073,0.812936,0.5015882,66.4771
0.94601154,0.5916573,0.82021534,0.5040629,66.4771
0.9681529,0.5978254,0.8064149,0.49583665,67.038216
0.978162,0.60376894,0.8193054,0.5032934,66.53018
0.94722474,0.5921608,0.79397935,0.4889755,67.3946
0.9660297,0.6032316,0.8114195,0.49802187,66.91689
0.9350925,0.58705914,0.79974216,0.4911985,67.36427
0.9605702,0.5938673,0.79276615,0.4872509,67.58417
0.97755533,0.6048876,0.7885957,0.483833,67.87231
0.9887777,0.610372,0.8092205,0.49695224,66.94723
0.9532909,0.596291,0.78965724,0.4838068,67.925385
0.9645132,0.60115486,0.783212,0.48045698,68.099785
0.97421896,0.6061804,0.7874583,0.4820369,68.06946
0.97755533,0.610331,0.7857901,0.48071975,68.20595
0.9538975,0.6035552,0.7853351,0.480584,68.17561
0.96208674,0.6050595,0.7942827,0.4850995,67.97846
0.9642099,0.6035272,0.77866244,0.47679248,68.40309
0.9708826,0.60877913,0.7733546,0.47338954,68.64574
0.9760388,0.60686404,0.78215045,0.47711354,68.547165
0.9599636,0.5996643,0.77244467,0.47143522,68.91872
0.9957537,0.6162512,0.78139216,0.47527227,68.75189
0.9496512,0.59575945,0.7788141,0.47509837,68.65332
0.9639066,0.6066567,0.76797086,0.4677061,69.21444
0.9687595,0.60707134,0.7675159,0.46811378,69.11586
0.9708826,0.60968125,0.764862,0.46650186,69.23718
0.97148925,0.6082584,0.76660603,0.4676618,69.13861
0.94874126,0.5965968,0.76872915,0.4667674,69.36609
0.9584471,0.5976584,0.7619048,0.4642331,69.41917
0.97330904,0.61119026,0.7697907,0.4687937,69.146194
0.9766454,0.6053118,0.7578101,0.4604167,69.76797
0.9693661,0.6027058,0.7565211,0.45923036,69.881714
0.97330904,0.61337954,0.7622839,0.4614916,69.85896
0.9748256,0.6109271,0.7527298,0.4556917,70.21535
1.0075827,0.6252357,0.75667274,0.4573672,70.154686
0.97634214,0.6055852,0.75265396,0.45667952,70.07886
0.985138,0.6131826,0.7456779,0.45183218,70.42766
0.9754322,0.609066,0.7474219,0.45278138,70.37458
0.9639066,0.6019215,0.7506824,0.4538623,70.39733
0.96633303,0.6072021,0.74393386,0.4494588,70.70064
0.96633303,0.6071167,0.7414316,0.44880638,70.67789
0.9717925,0.60810316,0.74097663,0.44900206,70.60964
0.97209585,0.609767,0.74181074,0.44785047,70.829544
0.9872612,0.60944456,0.7342281,0.44482484,70.89779
0.9739157,0.6068978,0.7379436,0.44591048,70.92053
0.9581438,0.6009217,0.7273279,0.43937412,71.352745
0.9760388,0.6086253,0.7357446,0.44313797,71.22384
0.9796785,0.61488545,0.73127085,0.44130176,71.25417
0.9457082,0.5928064,0.7353655,0.44236323,71.314835
0.9611768,0.60312706,0.7233849,0.4362415,71.61056
0.9745223,0.61487055,0.73635125,0.4427759,71.29967
0.9696694,0.6094892,0.72490144,0.43759516,71.49682
0.9660297,0.6008188,0.729451,0.43959624,71.42099
0.9808917,0.61465853,0.7297543,0.4375658,71.7243
0.97634214,0.6094606,0.72042763,0.43293288,71.974525
0.9796785,0.61170214,0.7203518,0.4324948,72.0276
0.9896876,0.6226279,0.7145132,0.42962214,72.15651
0.97785866,0.61266345,0.7147407,0.42877787,72.277824
0.97755533,0.6094727,0.71079767,0.42718652,72.33091
0.99211407,0.62247765,0.7246739,0.43412757,71.99727
0.98695785,0.61809415,0.7196694,0.4315425,72.11859
0.99241734,0.6207088,0.7113285,0.4278102,72.262665
0.9878678,0.6175836,0.7196694,0.43135458,72.13376
0.9717925,0.6085192,0.7211859,0.4325669,72.04276
0.9842281,0.6151127,0.7169396,0.4303958,72.164085
1.0012132,0.6271008,0.71777374,0.42884552,72.4219
0.95784044,0.59901,0.7042766,0.42367336,72.52047
0.97361237,0.6086527,0.7216409,0.43273693,72.05035
0.97785866,0.61526513,0.7148165,0.42829862,72.3764
0.9787686,0.61769843,0.7004853,0.41877264,73.05126
0.9633,0.6029142,0.7042008,0.42234674,72.71004
0.9693661,0.60807765,0.71155596,0.4266629,72.42948
0.9799818,0.61739963,0.7042008,0.42097113,72.91477
0.97725207,0.6135195,0.7012436,0.41934618,73.01334
0.96148014,0.6077946,0.70359415,0.42031303,72.97543
0.9748256,0.6096285,0.7027601,0.4205081,72.89202
0.96572644,0.61068404,0.7048832,0.42164287,72.82378
0.99393386,0.6231299,0.70503485,0.4209958,72.92994
0.985138,0.6154886,0.69184107,0.4139492,73.346985
0.9978769,0.6203425,0.6908553,0.41258687,73.45314
0.9818016,0.617433,0.7013194,0.417891,73.210495
0.9893843,0.6201497,0.69373673,0.4130054,73.55171
0.97148925,0.60840845,0.6921444,0.4128032,73.52897
0.9705793,0.6100469,0.6885047,0.4094744,73.809525
0.9972702,0.6213758,0.6935851,0.4129685,73.559296
1.0072794,0.62830853,0.69320595,0.4124371,73.62754
0.97148925,0.60817486,0.69957536,0.4162063,73.37731
0.97573555,0.6169736,0.679633,0.4049706,74.044586
0.97330904,0.6093677,0.6841826,0.4073968,73.90051
0.9905975,0.62461865,0.67834395,0.4043661,74.06734
0.9839248,0.61618394,0.6878223,0.4090507,73.8626
0.9957537,0.62258404,0.6878223,0.4091212,73.83985
0.9963603,0.62261057,0.6759175,0.40237227,74.23415
0.99666363,0.6256957,0.6821353,0.40554646,74.097664
1.0157719,0.63357407,0.6921444,0.41117975,73.76403
0.96360326,0.6050916,0.6802396,0.40537348,74.021835
0.9818016,0.61517346,0.6801638,0.4055307,74.01425
0.9963603,0.6211485,0.6849409,0.40672016,74.05975
0.9793752,0.612345,0.679633,0.4036323,74.23415
0.985138,0.617354,0.6690173,0.39772525,74.57537
0.9717925,0.6107553,0.66416436,0.3924324,75.11374
0.9845314,0.6180788,0.6580983,0.38892195,75.33363
0.9963603,0.62432677,0.6524871,0.38480577,75.64452
0.99545044,0.6224136,0.6540036,0.38530514,75.65211
0.98210496,0.616479,0.6476342,0.38026357,76.07674
0.9836215,0.61754,0.64300877,0.37888145,76.0464
0.97270244,0.6118284,0.6527904,0.38269755,75.97058
0.99120414,0.6219405,0.64285713,0.37780228,76.190475
0.9951471,0.6240767,0.6405065,0.37637287,76.29663
0.985138,0.6173086,0.638535,0.3751632,76.38004
1.0048529,0.6307641,0.64088565,0.3761634,76.33455
0.9675462,0.60816634,0.6358811,0.37356648,76.49378
0.9830149,0.61922485,0.6334547,0.37165874,76.637856
1.0051562,0.6270451,0.63717014,0.37404618,76.47103
0.9963603,0.622038,0.62943584,0.36929297,76.789505
0.9909008,0.62490416,0.6346679,0.37162903,76.69852
0.9839248,0.61763453,0.63117987,0.3701159,76.766754
0.9839248,0.6198673,0.62882924,0.3696626,76.70609
0.9799818,0.6145344,0.63102823,0.37010133,76.751595
0.9872612,0.62224,0.63163483,0.369905,76.812256
0.98210496,0.61610824,0.6221565,0.36526152,77.01698
0.9693661,0.61201143,0.6285259,0.36831683,76.87292
0.9796785,0.6155029,0.63383377,0.371893,76.62269
0.9796785,0.61517966,0.6298908,0.36882666,76.8805
0.97573555,0.6121673,0.6284501,0.3680221,76.925995
1.0012132,0.6269182,0.6304974,0.3689082,76.89566
0.9942372,0.6255334,0.62807095,0.36820215,76.8805
0.9751289,0.6162796,0.6275402,0.36687204,77.04732
0.9848347,0.61947775,0.62807095,0.36705184,77.04732
0.9842281,0.6207014,0.6285259,0.36779177,76.94116
0.99181074,0.622991,0.62192905,0.3635807,77.24446
0.9951471,0.62604374,0.627161,0.36652303,77.07006
0.9866545,0.62092406,0.62177736,0.364483,77.10798
0.99696696,0.62395936,0.6270852,0.36658764,77.07006
0.9699727,0.61017776,0.62481046,0.36477524,77.214134
0.9957537,0.6219341,0.62139827,0.36287606,77.32787
1.0009099,0.626363,0.6198059,0.3626743,77.274796
1.0033363,0.62862843,0.6292084,0.36789763,76.963905
1.003033,0.6245973,0.62602365,0.36620936,77.077644
0.99666363,0.6249557,0.61343646,0.3585356,77.57052
0.9748256,0.61417025,0.62170154,0.3636086,77.2293
0.99181074,0.62121445,0.61275405,0.35880387,77.50227
0.9905975,0.622221,0.6181377,0.36121702,77.41887
1.0045496,0.62852615,0.62336975,0.36465472,77.16106
0.9872612,0.6218711,0.622384,0.36321402,77.32787
0.9990901,0.6255518,0.6144222,0.36002013,77.4037
0.9984835,0.62447065,0.61768275,0.36096552,77.426445
0.9978769,0.6281387,0.62033665,0.36260623,77.32787
0.9936306,0.6237438,0.6243555,0.36467153,77.20655
0.985138,0.61856496,0.61313313,0.35833913,77.600845
