,validatation_mae,validation_mse,train_mae,train_mse,train_accuracy
62,0.92629665,0.575412,0.7838945,0.49164525,66.49985
63,0.9408553,0.5838583,0.79064304,0.49411982,66.46194
64,0.9208371,0.5698475,0.7839703,0.49152234,66.50743
65,0.9244768,0.5767554,0.7790415,0.4863089,67.05338
66,0.92205036,0.5727921,0.78495604,0.4898637,66.79557
67,0.9408553,0.5868267,0.77813166,0.48606944,67.015465
68,0.91416436,0.5654089,0.78616923,0.4910067,66.689415
69,0.96360326,0.5927704,0.7748711,0.4838774,67.16712
70,0.9278132,0.5770927,0.7774492,0.48578605,67.00789
71,0.9229603,0.5792052,0.76675767,0.47776195,67.675156
72,0.9190173,0.57370865,0.7677434,0.47926515,67.50834
73,0.92053384,0.57192427,0.77236885,0.48100168,67.49317
74,0.94388837,0.58295465,0.7672126,0.47934374,67.462845
75,0.9447983,0.5822526,0.7669851,0.47805175,67.637245
76,0.9193206,0.57328856,0.7700182,0.47962785,67.55383
77,0.91628754,0.5754901,0.76167727,0.473673,68.00121
78,0.9238702,0.57150275,0.76220804,0.47413304,67.97088
79,0.9347892,0.58583796,0.7597058,0.47203454,68.15286
80,0.92144376,0.57348406,0.75788593,0.468477,68.57749
81,0.93600243,0.58850056,0.7590992,0.4715056,68.236275
82,0.93236274,0.5809569,0.7523506,0.46584785,68.721565
83,0.94661814,0.5915409,0.75318474,0.4679664,68.433426
84,0.9372156,0.59120893,0.7584926,0.46990734,68.410675
85,0.944495,0.58849907,0.7500758,0.46576717,68.60783
86,0.9265999,0.5778733,0.7442372,0.46039808,69.09312
87,0.9396421,0.5912537,0.7374128,0.4561862,69.381256
88,0.9451016,0.59088445,0.74067336,0.45960575,69.02487
89,0.9426752,0.5887839,0.7324841,0.45282206,69.61632
90,0.93751895,0.5872533,0.73635125,0.45550573,69.41917
91,0.9396421,0.58476114,0.74037004,0.45777825,69.297844
92,0.93600243,0.5862876,0.73437977,0.45315295,69.669395
93,0.9223536,0.5801942,0.7362754,0.4535257,69.73006
94,0.94237185,0.59445393,0.7265696,0.44784617,70.08644
95,0.9235669,0.57970345,0.71360326,0.4410978,70.42008
96,0.9396421,0.5916364,0.7354413,0.45303056,69.745224
97,0.9259933,0.58214545,0.7252806,0.44819692,69.94995
98,0.929633,0.58780146,0.71777374,0.44317997,70.291176
99,0.9341826,0.58314615,0.71860784,0.44518128,70.0637
100,0.94874126,0.59457225,0.7196694,0.44345444,70.367
101,0.94328177,0.59320295,0.7176979,0.44070327,70.67789
102,0.94874126,0.5973926,0.7076888,0.43526578,70.97361
103,0.9463148,0.58931816,0.72148925,0.44219366,70.65514
104,0.92841977,0.5841004,0.71299666,0.4371595,70.96603
105,0.9347892,0.5832682,0.70647556,0.43395355,71.09493
106,0.914771,0.57589585,0.7099636,0.43595463,70.99636
107,0.94813466,0.59082705,0.7082196,0.43392956,71.20109
108,0.95935696,0.5995922,0.69464666,0.42563152,71.75462
109,0.95025784,0.5920606,0.7026843,0.43025786,71.45132
110,0.92326355,0.58229053,0.7025326,0.42958158,71.55748
111,0.96360326,0.6088986,0.70321506,0.43044057,71.466484
112,0.93600243,0.58962536,0.7040491,0.43020225,71.5499
113,0.9693661,0.6084899,0.6957082,0.42577076,71.79254
114,0.9399454,0.5913177,0.70435244,0.43106425,71.42857
115,0.91750073,0.577103,0.70169854,0.42804724,71.739456
116,0.9451016,0.5959138,0.69032454,0.4203706,72.31574
117,0.9393388,0.5933051,0.69692147,0.4253237,71.90628
118,0.9532909,0.59889627,0.68895966,0.42185998,72.04276
119,0.95784044,0.6023219,0.6898696,0.41981128,72.36124
120,0.9596603,0.60328186,0.68949044,0.42116004,72.148926
121,0.9596603,0.6025314,0.6869882,0.41792843,72.52047
122,0.9575372,0.6022855,0.68547165,0.41724798,72.53564
123,0.9341826,0.59076834,0.6807704,0.41499963,72.611465
124,0.9548074,0.5997326,0.68668485,0.41833892,72.4219
125,0.9372156,0.5916978,0.68463755,0.41786307,72.42948
126,0.9532909,0.5999165,0.64937824,0.3936059,74.196236
127,0.94722474,0.5972093,0.64884746,0.39128825,74.52229
128,0.93236274,0.5901321,0.64149225,0.386401,74.87868
129,0.936609,0.5952795,0.625872,0.37749028,75.40188
130,0.93691236,0.593704,0.61897177,0.37257296,75.7886
131,0.9526843,0.5973152,0.627616,0.37767732,75.4398
132,0.95723385,0.60310394,0.6213224,0.3736145,75.7431
133,0.9575372,0.60624754,0.6157113,0.3690051,76.16015
134,0.9651198,0.6108848,0.6234456,0.3724087,76.016075
135,0.9584471,0.60278237,0.61609036,0.36840153,76.25114
136,0.9748256,0.61094433,0.60342735,0.36171532,76.60752
137,0.9611768,0.60364693,0.6141189,0.3677314,76.24355
138,0.9420686,0.5918176,0.60744613,0.36365202,76.539276
139,0.9538975,0.6028737,0.61101,0.36616126,76.31938
140,0.95238096,0.5991991,0.6030482,0.36045215,76.766754
141,0.95025784,0.59698707,0.60972095,0.3644579,76.50895
142,0.94692147,0.5992868,0.6028966,0.3602384,76.789505
143,0.97361237,0.6116689,0.6045647,0.36153936,76.69093
144,0.96178347,0.60346824,0.60403395,0.36188948,76.60752
145,0.9799818,0.6172565,0.5975887,0.35712746,76.98666
146,0.9654231,0.60639596,0.59857446,0.3570291,77.04732
147,0.9739157,0.61219656,0.59508646,0.355609,77.08523
148,0.9526843,0.60154456,0.59796786,0.35708487,77.01698
149,0.9723992,0.6114937,0.5912951,0.3522616,77.39612
150,0.9532909,0.60281605,0.5909918,0.3529907,77.25963
151,0.97634214,0.61320615,0.5997877,0.3571955,77.077644
152,0.94661814,0.5977987,0.59796786,0.3562782,77.13072
153,0.9669396,0.6108417,0.59144676,0.35197628,77.43403
154,0.96208674,0.60464305,0.5931908,0.3532509,77.33546
155,0.9739157,0.6119457,0.5909918,0.35161418,77.46436
156,0.9605702,0.60661596,0.5889445,0.3503878,77.53261
157,0.98119503,0.61876434,0.593949,0.35294732,77.41887
158,0.99272066,0.62317705,0.58136183,0.3469114,77.676674
159,0.9766454,0.61213166,0.5811344,0.34530458,77.911736
160,0.9687595,0.61143297,0.58856535,0.35108578,77.426445
161,0.9699727,0.61073744,0.5826509,0.34701657,77.74492
162,0.9648165,0.60731333,0.590461,0.35091737,77.540184
163,0.9669396,0.609185,0.57878375,0.3450664,77.81316
164,0.9605702,0.60562706,0.58583564,0.34798563,77.7525
165,0.9642099,0.60757893,0.5734759,0.34161493,78.07098
166,0.9693661,0.6110162,0.581286,0.3444094,78.04064
167,0.9511677,0.60369295,0.58022445,0.34482357,77.94965
168,0.96148014,0.6049379,0.5806794,0.3442763,78.048225
169,0.96239007,0.60862833,0.5818168,0.34488449,77.99515
170,0.96845615,0.6096218,0.5806036,0.34399372,78.07098
171,0.9596603,0.60397595,0.58158934,0.34499317,77.987564
172,0.970276,0.61331993,0.5792387,0.3439229,78.03306
173,0.9745223,0.6132028,0.5806794,0.34456417,78.010315
174,0.99241734,0.6242631,0.5771914,0.3417758,78.23021
175,0.9602669,0.6048639,0.5734001,0.3407473,78.1923
176,0.9651198,0.60833913,0.5775705,0.34249887,78.13921
177,0.97907186,0.6185342,0.5732484,0.33939317,78.40461
178,0.9669396,0.6113284,0.5729451,0.33980417,78.298454
179,0.97725207,0.613389,0.5720352,0.3390682,78.38944
180,0.97907186,0.6176332,0.57961786,0.342771,78.20746
181,0.9766454,0.61568004,0.5693054,0.3366567,78.60176
182,0.9799818,0.6202404,0.572566,0.33863783,78.4501
183,0.98331815,0.6184303,0.5566424,0.3301491,78.92023
184,1.0024265,0.6281774,0.5728693,0.33910733,78.40461
185,0.9745223,0.61654377,0.56604487,0.33493906,78.685165
186,0.9645132,0.61097556,0.56672734,0.33552104,78.63209
187,0.9705793,0.61562085,0.5669548,0.33624384,78.533516
188,0.9854413,0.61842513,0.56612074,0.33445245,78.75341
189,0.97634214,0.61253655,0.5770397,0.34129128,78.30604
190,0.9696694,0.60834867,0.56938124,0.33650705,78.61692
191,0.96178347,0.6084973,0.5641492,0.33329126,78.821655
192,0.9808917,0.6207658,0.5652108,0.3340931,78.76858
193,0.9887777,0.6221424,0.5705187,0.33701134,78.60176
194,0.9845314,0.6194821,0.57476497,0.33897215,78.52593
195,0.9651198,0.6068021,0.5620261,0.33156052,78.98089
196,0.97270244,0.60858756,0.56657565,0.33609828,78.54868
197,0.9836215,0.6233943,0.5677131,0.3354604,78.685165
198,0.9787686,0.6170192,0.56331515,0.33247185,78.90507
199,0.96087354,0.6079112,0.55391264,0.32675692,79.29178
