,validation_mae,validation_mse,train_mae,train_mse,train_accuracy
141,0.91780406,0.5715739,0.73923266,0.46520773,68.10737
142,0.9208371,0.57086736,0.73437977,0.46351644,68.1377
143,0.918714,0.57385916,0.73491055,0.46306342,68.22869
144,0.9329694,0.578382,0.7340006,0.46439883,67.97088
145,0.921747,0.572958,0.74211407,0.46944556,67.62966
146,0.9229603,0.5750434,0.74302393,0.46888694,67.750984
147,0.9259933,0.57396203,0.7308917,0.46069166,68.34243
148,0.91568094,0.5694216,0.73688203,0.46441078,68.099785
149,0.9393388,0.5821902,0.7356688,0.46450612,68.03154
150,0.92478013,0.5723667,0.7393085,0.4666221,67.910225
151,0.9356991,0.5808734,0.7366545,0.46410465,68.15286
152,0.93600243,0.58135307,0.7317258,0.46117717,68.31969
153,0.93691236,0.5789789,0.7239157,0.45762867,68.46375
154,0.91355777,0.5712802,0.7346072,0.4629905,68.19078
155,0.91355777,0.569178,0.72763115,0.45963833,68.35001
156,0.90567183,0.56552094,0.73127085,0.46208346,68.14529
157,0.91568094,0.56671643,0.7317258,0.4616365,68.236275
158,0.92265695,0.574443,0.7222475,0.45687786,68.47892
159,0.89869577,0.5624076,0.7280103,0.4580319,68.57749
160,0.91841066,0.57126397,0.72437066,0.45684862,68.59266
161,0.9259933,0.57511777,0.72209585,0.45485526,68.759476
162,0.92811644,0.57735705,0.7180012,0.45265374,68.90355
163,0.91750073,0.57368255,0.7297543,0.460312,68.33485
164,0.91355777,0.569679,0.72914773,0.4596835,68.39551
165,0.90081894,0.5641177,0.72156507,0.4547088,68.75189
166,0.91841066,0.57333636,0.71838033,0.4539987,68.7064
167,0.9235669,0.5742751,0.72217166,0.454469,68.82772
168,0.92750984,0.5778314,0.73058844,0.460206,68.41826
169,0.9190173,0.57250494,0.71352744,0.4508573,68.94146
170,0.93054295,0.5766638,0.72611463,0.45755684,68.56233
171,0.90294206,0.56606406,0.7176979,0.45379296,68.698814
172,0.9244768,0.573351,0.7139824,0.45044455,68.98696
173,0.90627843,0.5676531,0.71989685,0.45435697,68.72915
174,0.9096148,0.5672174,0.71428573,0.4485352,69.31301
175,0.9090082,0.56644595,0.7145132,0.45048285,69.032455
176,0.9229603,0.57588637,0.72141343,0.4546901,68.75189
177,0.91204125,0.5680599,0.7081438,0.4465946,69.297844
178,0.90840155,0.56631696,0.7120109,0.45013636,68.94146
179,0.92690325,0.57897204,0.7148165,0.45141125,68.90355
180,0.9314528,0.58087444,0.7140582,0.4504386,68.99454
181,0.9241735,0.573594,0.7114043,0.44964504,68.99454
182,0.92569,0.57408893,0.71792537,0.45169502,69.00212
183,0.92326355,0.5754516,0.7191386,0.452919,68.873215
184,0.94692147,0.5871229,0.7114043,0.44848403,69.16894
185,0.94297844,0.5867027,0.7042008,0.443774,69.494995
186,0.9293297,0.58082193,0.70526236,0.44503462,69.358505
187,0.91780406,0.57435346,0.705414,0.44522342,69.33576
188,0.94388837,0.5869314,0.70526236,0.44447252,69.43433
189,0.9087049,0.5694759,0.6990446,0.44117695,69.6239
190,0.918714,0.5755306,0.7040491,0.44332287,69.54807
191,0.92478013,0.5748678,0.6967698,0.43822518,69.94995
192,0.92144376,0.5763069,0.70101607,0.44435748,69.23718
193,0.9253867,0.57841545,0.70306337,0.44247374,69.63907
194,0.93327266,0.57933486,0.7020018,0.44259942,69.54807
195,0.91750073,0.57365,0.70943284,0.4459506,69.42675
196,0.914771,0.56944436,0.70647556,0.444532,69.48741
197,0.9208371,0.57642645,0.6985896,0.43976405,69.79072
198,0.9235669,0.5772779,0.69328177,0.43829903,69.745224
199,0.9344859,0.5839506,0.70495903,0.44400996,69.494995
200,0.9341826,0.5848302,0.70071274,0.4428231,69.43433
201,0.93175614,0.57987636,0.69881713,0.44025806,69.72247
202,0.93205947,0.5810216,0.70010614,0.44026372,69.79072
203,0.92478013,0.57908237,0.70094025,0.44110927,69.69215
204,0.933576,0.58369064,0.6926752,0.4361207,70.02578
205,0.9278132,0.5781639,0.7085229,0.4449557,69.517746
206,0.93539584,0.58258146,0.6901729,0.43485388,70.094025
207,0.933576,0.5838977,0.694495,0.43768594,69.881714
208,0.9299363,0.5819164,0.6964665,0.43844336,69.881714
209,0.94328177,0.5842841,0.69381255,0.43616366,70.08644
210,0.92265695,0.5747409,0.6948741,0.43694806,70.01061
211,0.93812555,0.5842893,0.68820137,0.43458772,70.02578
212,0.92478013,0.5768207,0.69115865,0.4347896,70.16227
213,0.903852,0.5692055,0.69153774,0.43554989,70.04853
214,0.9159842,0.5740454,0.68812555,0.4324377,70.34425
215,0.9302396,0.57948,0.6829694,0.43049926,70.382164
216,0.91750073,0.57433146,0.6919169,0.43533772,70.10919
217,0.9181074,0.5752952,0.6890355,0.43341437,70.230515
218,0.9408553,0.5892407,0.680088,0.42875323,70.48074
219,0.9426752,0.5893727,0.69009703,0.43394646,70.20776
220,0.93812555,0.5855938,0.686609,0.43189353,70.33667
221,0.9542008,0.5944187,0.68895966,0.43355614,70.22293
222,0.9111313,0.5720035,0.68774647,0.43242458,70.31392
223,0.92629665,0.5813506,0.6885047,0.4332272,70.2381
224,0.93539584,0.58572,0.692751,0.43404138,70.306335
225,0.93539584,0.58454883,0.6744768,0.4258985,70.60964
226,0.9253867,0.57813907,0.6845617,0.43019783,70.465576
227,0.9350925,0.5831368,0.6802396,0.42674115,70.78404
228,0.9372156,0.58466685,0.6830452,0.4292282,70.56415
229,0.9099181,0.57074386,0.67910224,0.42749393,70.62481
230,0.9253867,0.58047175,0.69115865,0.43320686,70.37458
231,0.9454049,0.591584,0.67485595,0.42486873,70.791626
232,0.9372156,0.5885574,0.67970884,0.42604816,70.85987
233,0.93387926,0.5823526,0.67629665,0.42565408,70.753716
234,0.9150743,0.57360893,0.68403095,0.42811474,70.753716
235,0.93630576,0.5862891,0.6779648,0.42554653,70.85987
236,0.9190173,0.5789267,0.68380344,0.428697,70.65514
237,0.9096148,0.57353437,0.6801638,0.4272246,70.693054
238,0.940552,0.58914196,0.68092203,0.42788637,70.64756
239,0.936609,0.58576274,0.6759175,0.42380628,70.98878
240,0.9441917,0.5895429,0.6801638,0.4265502,70.81438
241,0.92629665,0.58067125,0.6770549,0.42531356,70.829544
242,0.9117379,0.57204723,0.6806946,0.42704773,70.7613
243,0.9099181,0.56866044,0.67349106,0.42270762,71.064606
244,0.93236274,0.58370674,0.67523503,0.42461467,70.829544
245,0.91750073,0.577956,0.6735669,0.42276523,71.03427
246,0.948438,0.58979553,0.67326355,0.42171544,71.18593
247,0.9235669,0.5773506,0.6693206,0.42115292,71.04944
248,0.9278132,0.58215874,0.67318773,0.42256394,71.041855
249,0.94783133,0.5917771,0.6708371,0.42013213,71.29208
250,0.92629665,0.5768284,0.67038214,0.42102328,71.14801
251,0.9356991,0.5872949,0.68266606,0.42662016,70.91295
252,0.914771,0.5723883,0.6764483,0.42424455,70.97361
253,0.9414619,0.5857055,0.6806946,0.4257206,70.97361
254,0.9447983,0.58708733,0.6806946,0.4272408,70.7613
255,0.914771,0.57161826,0.6742493,0.42255637,71.102516
256,0.9299363,0.58108836,0.6684865,0.41939774,71.27692
257,0.9441917,0.5892314,0.6721262,0.42121786,71.18593
258,0.93327266,0.5838763,0.67902637,0.42505094,70.98878
259,0.9496512,0.5928273,0.6729603,0.42106074,71.25417
260,0.9390355,0.5871816,0.66916895,0.4196285,71.27692
261,0.936609,0.5852459,0.67667574,0.42480847,70.890205
262,0.9454049,0.59134686,0.67485595,0.42468718,70.80679
263,0.9302396,0.5837576,0.6702305,0.4202355,71.25417
264,0.94297844,0.5882833,0.67182285,0.4221645,71.041855
265,0.9229603,0.5767175,0.67288446,0.4216988,71.155594
266,0.9190173,0.5768682,0.67910224,0.42585224,70.83713
267,0.9235669,0.5801343,0.66772825,0.41948628,71.23142
268,0.9308462,0.5806943,0.66355777,0.41759068,71.29208
269,0.9208371,0.5778779,0.6716712,0.42103252,71.20867
270,0.9287231,0.58277327,0.6750834,0.42289788,71.09493
271,0.9356991,0.5844985,0.668714,0.41981375,71.216255
272,0.9235669,0.5782102,0.6672733,0.4183474,71.390656
273,0.94328177,0.58983254,0.6693206,0.42025405,71.19351
274,0.9244768,0.5780259,0.6778132,0.42556095,70.8447
275,0.9250834,0.57869303,0.67349106,0.42188743,71.17076
276,0.9193206,0.5783126,0.66863817,0.41923496,71.314835
277,0.92690325,0.58015454,0.6757659,0.42283022,71.13285
278,0.93630576,0.58639216,0.6722778,0.42074385,71.27692
279,0.9329694,0.58564436,0.6729603,0.4232236,70.94328
280,0.9347892,0.58499175,0.67569,0.42425534,70.9357
281,0.93205947,0.58246976,0.66916895,0.41983247,71.239006
282,0.9563239,0.5944687,0.6737943,0.4228778,71.041855
283,0.94388837,0.5905126,0.67682743,0.4237734,71.04944
284,0.9329694,0.5864276,0.6728086,0.42082378,71.2845
285,0.9384289,0.58950526,0.67606914,0.42334414,71.07977
286,0.9244768,0.5797564,0.664771,0.41679192,71.489235
287,0.9341826,0.5854961,0.66985136,0.42015252,71.22384
288,0.9241735,0.5773515,0.66606003,0.41802126,71.36791
289,0.90567183,0.5700487,0.67493176,0.42229939,71.178345
290,0.918714,0.57394916,0.6699272,0.41972566,71.29967
291,0.9241735,0.57926124,0.6661359,0.41787982,71.38307
292,0.92841977,0.5806814,0.66135883,0.41571063,71.47407
293,0.92750984,0.58429575,0.67902637,0.4254176,70.89779
294,0.9181074,0.5768358,0.6738702,0.42249227,71.07977
295,0.933576,0.58382475,0.677434,0.42557114,70.791626
296,0.92144376,0.5785724,0.6653776,0.41731742,71.42857
297,0.9302396,0.584188,0.67462844,0.42211124,71.17076
298,0.9390355,0.58826303,0.6758417,0.42237034,71.20867
299,0.91143465,0.5710059,0.671747,0.42083424,71.24659
300,0.921747,0.5778117,0.6709129,0.42009285,71.30725
301,0.9390355,0.5849944,0.67622083,0.4239362,70.98878
302,0.92265695,0.5788367,0.677434,0.42444658,70.98119
303,0.9199272,0.5744812,0.6693206,0.41898903,71.390656
304,0.9144677,0.574142,0.6718987,0.42036092,71.32241
305,0.9293297,0.582421,0.67265695,0.42254743,71.02669
306,0.92902637,0.57866985,0.6694723,0.42033473,71.22384
307,0.9378223,0.58626735,0.6676524,0.41702834,71.602974
308,0.93114954,0.5818567,0.67553836,0.4244149,70.89779
309,0.9393388,0.58446723,0.6688656,0.41958457,71.26933
310,0.9302396,0.58162904,0.67144376,0.4199653,71.352745
311,0.94115865,0.58819455,0.6666667,0.41747466,71.48165
312,0.93205947,0.5825746,0.68099785,0.42643118,70.85229
313,0.92569,0.58246356,0.68046707,0.42699435,70.7613
314,0.9244768,0.5794012,0.66916895,0.4204432,71.16318
315,0.9241735,0.5784154,0.6713679,0.4214219,71.09493
316,0.93205947,0.58430696,0.6786473,0.42649934,70.73855
317,0.93054295,0.5831145,0.6750834,0.4235117,71.01911
318,0.94237185,0.58905476,0.6758417,0.42269906,71.16318
319,0.9011222,0.56354785,0.6792539,0.42527908,70.94328
320,0.9287231,0.58204705,0.6662117,0.41731107,71.489235
321,0.93175614,0.579669,0.6728086,0.422873,70.98119
322,0.93054295,0.58136594,0.66659087,0.4191406,71.20109
323,0.9208371,0.57917666,0.6653776,0.4179425,71.329994
324,0.91659087,0.5761449,0.6696997,0.41983008,71.29208
325,0.92841977,0.5794226,0.66909313,0.4206329,71.11768
326,0.92326355,0.5788962,0.666515,0.41834724,71.34516
327,0.93630576,0.58483666,0.6724295,0.4213583,71.19351
328,0.93205947,0.58482134,0.6741735,0.42106035,71.329994
329,0.94115865,0.58976394,0.66712165,0.41977108,71.17076
330,0.91264784,0.57428914,0.6801638,0.42545685,70.95087
331,0.92811644,0.5812057,0.6725053,0.4232386,70.905365
332,0.921747,0.57528055,0.67470425,0.4218203,71.239006
333,0.9490446,0.59303445,0.67114043,0.42128652,71.140434
334,0.9596603,0.5988842,0.66985136,0.4185433,71.48165
335,0.9393388,0.58917147,0.66712165,0.41842115,71.36033
336,0.936609,0.58189976,0.6604489,0.41503718,71.527145
337,0.91750073,0.5757524,0.6701547,0.42001158,71.2845
338,0.9138611,0.57200915,0.66515017,0.41801837,71.29967
339,0.93175614,0.5845929,0.6708371,0.42067263,71.216255
340,0.9087049,0.572268,0.6690173,0.41946584,71.314835
341,0.92265695,0.580184,0.67432517,0.42156366,71.24659
342,0.92205036,0.57882214,0.67523503,0.42263708,71.13285
343,0.91841066,0.57546675,0.6684865,0.41858065,71.40582
344,0.9329694,0.5815173,0.673946,0.42275277,71.04944
345,0.9420686,0.5887512,0.66856235,0.41970322,71.23142
346,0.9545041,0.5957737,0.672202,0.4219775,71.07977
347,0.94813466,0.591947,0.6750076,0.4219763,71.23142
348,0.9341826,0.58667886,0.68327266,0.4282288,70.693054
349,0.944495,0.5903492,0.67470425,0.42390645,70.92053
350,0.9250834,0.5786165,0.67622083,0.42301515,71.13285
351,0.93327266,0.58665854,0.6688656,0.41763553,71.57264
352,0.936609,0.5829669,0.66841066,0.41891214,71.352745
353,0.9096148,0.5742871,0.6702305,0.4202016,71.26933
354,0.9223536,0.57745427,0.67258114,0.42111734,71.23142
355,0.9144677,0.57393384,0.6751592,0.4228856,71.1101
356,0.9314528,0.5844647,0.6690173,0.4208499,71.07977
357,0.9238702,0.582048,0.6709888,0.4203031,71.25417
358,0.9241735,0.57843345,0.67265695,0.42156762,71.178345
359,0.9490446,0.594101,0.6759933,0.42298713,71.140434
360,0.93205947,0.5826484,0.6745526,0.42375877,70.9357
361,0.9399454,0.5846764,0.6787231,0.42584622,70.829544
362,0.9272066,0.5777955,0.6715954,0.42158914,71.102516
363,0.92478013,0.57833064,0.68114954,0.42651922,70.87504
364,0.9408553,0.58566093,0.671747,0.4215813,71.11768
365,0.94237185,0.5897793,0.67402184,0.42298758,71.01911
366,0.91689414,0.57662797,0.66659087,0.41756493,71.4589
367,0.9499545,0.5948594,0.6684865,0.41913846,71.33758
368,0.9287231,0.5823451,0.66863817,0.41939002,71.30725
369,0.921747,0.5773973,0.6778132,0.424759,70.94328
370,0.93630576,0.5848095,0.67606914,0.4240806,70.95087
371,0.9542008,0.59449226,0.67114043,0.42170095,71.064606
372,0.94237185,0.5888771,0.6715954,0.42108268,71.19351
373,0.92902637,0.58218926,0.6750834,0.4234314,71.01153
374,0.9387322,0.58576816,0.6728086,0.42103872,71.26175
375,0.91780406,0.5769161,0.6800121,0.4265034,70.79921
376,0.9293297,0.5850533,0.67462844,0.4234897,70.97361
377,0.933576,0.5841662,0.67629665,0.42228144,71.25417
378,0.9208371,0.5743273,0.67409766,0.42122126,71.29967
379,0.93175614,0.58215356,0.679633,0.4252482,70.96603
380,0.91719747,0.57670796,0.6709888,0.42121556,71.14801
381,0.93751895,0.58627295,0.67258114,0.4221422,71.064606
382,0.92629665,0.5814116,0.67470425,0.42290074,71.05702
383,0.9241735,0.5814211,0.6681832,0.4194308,71.26175
384,0.9272066,0.5822641,0.6737185,0.4220997,71.155594
385,0.9384289,0.5848882,0.67614496,0.42517397,70.80679
386,0.9451016,0.5888259,0.67546254,0.42299682,71.07977
387,0.93114954,0.58179694,0.687064,0.4300963,70.60964
388,0.914771,0.573218,0.67766154,0.4249365,70.92053
389,0.9441917,0.59235644,0.67205036,0.4216,71.155594
390,0.91841066,0.5760277,0.6813012,0.426527,70.85987
391,0.9259933,0.5802056,0.6757659,0.42273825,71.155594
392,0.9420686,0.5895963,0.673946,0.4219871,71.18593
393,0.94237185,0.58852047,0.6806946,0.4262654,70.867455
394,0.9253867,0.5783723,0.6727328,0.42165455,71.16318
395,0.92811644,0.58086336,0.6693206,0.4204129,71.178345
396,0.9287231,0.58278716,0.6673491,0.4174764,71.504395
397,0.91689414,0.5748504,0.67349106,0.42282316,71.01911
398,0.9454049,0.59423333,0.67955714,0.42575678,70.890205
399,0.92750984,0.5826851,0.6672733,0.41880587,71.29208
